,date,518
0,2015-01-01,28
1,2015-01-02,73
2,2015-01-03,21
3,2015-01-04,30
4,2015-01-05,95
5,2015-01-06,66
6,2015-01-07,65
7,2015-01-08,64
8,2015-01-09,61
9,2015-01-10,27
10,2015-01-11,35
11,2015-01-12,62
12,2015-01-13,68
13,2015-01-14,97
14,2015-01-15,95
15,2015-01-16,89
16,2015-01-17,44
17,2015-01-18,10
18,2015-01-19,70
19,2015-01-20,85
20,2015-01-21,87
21,2015-01-22,121
22,2015-01-23,104
23,2015-01-24,23
24,2015-01-25,39
25,2015-01-26,21
26,2015-01-27,14
27,2015-01-28,29
28,2015-01-29,51
29,2015-01-30,66
30,2015-01-31,38
31,2015-02-01,27
32,2015-02-02,9
33,2015-02-03,15
34,2015-02-04,65
35,2015-02-05,68
36,2015-02-06,62
37,2015-02-07,36
38,2015-02-08,28
39,2015-02-09,25
40,2015-02-10,55
41,2015-02-11,79
42,2015-02-12,89
43,2015-02-13,65
44,2015-02-14,21
45,2015-02-15,14
46,2015-02-16,31
47,2015-02-17,30
48,2015-02-18,53
49,2015-02-19,60
50,2015-02-20,54
51,2015-02-21,24
52,2015-02-22,24
53,2015-02-23,48
54,2015-02-24,46
55,2015-02-25,75
56,2015-02-26,59
57,2015-02-27,66
58,2015-02-28,35
59,2015-03-01,17
60,2015-03-02,36
61,2015-03-03,33
62,2015-03-04,43
63,2015-03-05,19
64,2015-03-06,31
65,2015-03-07,27
66,2015-03-08,28
67,2015-03-09,81
68,2015-03-10,67
69,2015-03-11,78
70,2015-03-12,97
71,2015-03-13,84
72,2015-03-14,19
73,2015-03-15,41
74,2015-03-16,99
75,2015-03-17,79
76,2015-03-18,87
77,2015-03-19,96
78,2015-03-20,52
79,2015-03-21,38
80,2015-03-22,31
81,2015-03-23,86
82,2015-03-24,87
83,2015-03-25,82
84,2015-03-26,95
85,2015-03-27,92
86,2015-03-28,2
87,2015-03-29,44
88,2015-03-30,94
89,2015-03-31,87
90,2015-04-01,114
91,2015-04-02,71
92,2015-04-03,78
93,2015-04-04,52
94,2015-04-05,44
95,2015-04-06,117
96,2015-04-07,42
97,2015-04-08,106
98,2015-04-09,86
99,2015-04-10,117
100,2015-04-11,64
101,2015-04-12,90
102,2015-04-13,132
103,2015-04-14,136
