,date,464
0,2015-01-01,6
1,2015-01-02,26
2,2015-01-03,7
3,2015-01-04,4
4,2015-01-05,39
5,2015-01-06,14
6,2015-01-07,28
7,2015-01-08,17
8,2015-01-09,16
9,2015-01-10,6
10,2015-01-11,8
11,2015-01-12,14
12,2015-01-13,28
13,2015-01-14,21
14,2015-01-15,35
15,2015-01-16,23
16,2015-01-17,11
17,2015-01-18,2
18,2015-01-19,27
19,2015-01-20,23
20,2015-01-21,28
21,2015-01-22,33
22,2015-01-23,31
23,2015-01-24,7
24,2015-01-25,13
25,2015-01-26,4
26,2015-01-27,1
27,2015-01-28,5
28,2015-01-29,12
29,2015-01-30,0
30,2015-01-31,0
31,2015-02-01,9
32,2015-02-02,0
33,2015-02-03,1
34,2015-02-04,4
35,2015-02-05,9
36,2015-02-06,13
37,2015-02-07,5
38,2015-02-08,11
39,2015-02-09,8
40,2015-02-10,14
41,2015-02-11,23
42,2015-02-12,19
43,2015-02-13,16
44,2015-02-14,4
45,2015-02-15,1
46,2015-02-16,2
47,2015-02-17,8
48,2015-02-18,10
49,2015-02-19,9
50,2015-02-20,9
51,2015-02-21,3
52,2015-02-22,9
53,2015-02-23,6
54,2015-02-24,10
55,2015-02-25,17
56,2015-02-26,17
57,2015-02-27,15
58,2015-02-28,9
59,2015-03-01,3
60,2015-03-02,16
61,2015-03-03,7
62,2015-03-04,10
63,2015-03-05,0
64,2015-03-06,4
65,2015-03-07,6
66,2015-03-08,18
67,2015-03-09,44
68,2015-03-10,17
69,2015-03-11,42
70,2015-03-12,29
71,2015-03-13,31
72,2015-03-14,8
73,2015-03-15,15
74,2015-03-16,35
75,2015-03-17,31
76,2015-03-18,24
77,2015-03-19,27
78,2015-03-20,9
79,2015-03-21,6
80,2015-03-22,10
81,2015-03-23,21
82,2015-03-24,36
83,2015-03-25,23
84,2015-03-26,30
85,2015-03-27,34
86,2015-03-28,1
87,2015-03-29,17
88,2015-03-30,39
89,2015-03-31,25
90,2015-04-01,38
91,2015-04-02,46
92,2015-04-03,30
93,2015-04-04,16
94,2015-04-05,20
95,2015-04-06,56
96,2015-04-07,27
97,2015-04-08,29
98,2015-04-09,29
99,2015-04-10,49
100,2015-04-11,23
101,2015-04-12,15
102,2015-04-13,48
103,2015-04-14,43
104,2015-04-15,67
105,2015-04-16,55
106,2015-04-17,61
107,2015-04-18,25
108,2015-04-19,20
109,2015-04-20,21
110,2015-04-21,60
