,date,263
0,2015-01-01,38
1,2015-01-02,42
2,2015-01-03,16
3,2015-01-04,58
4,2015-01-05,42
5,2015-01-06,25
6,2015-01-07,23
7,2015-01-08,34
8,2015-01-09,35
9,2015-01-10,29
10,2015-01-11,47
11,2015-01-12,25
12,2015-01-13,39
13,2015-01-14,39
14,2015-01-15,52
15,2015-01-16,36
16,2015-01-17,59
17,2015-01-18,6
18,2015-01-19,44
19,2015-01-20,46
20,2015-01-21,44
21,2015-01-22,53
22,2015-01-23,59
23,2015-01-24,26
24,2015-01-25,57
25,2015-01-26,9
26,2015-01-27,2
27,2015-01-28,22
28,2015-01-29,25
29,2015-01-30,23
30,2015-01-31,42
31,2015-02-01,35
32,2015-02-02,8
33,2015-02-03,18
34,2015-02-04,19
35,2015-02-05,35
36,2015-02-06,47
37,2015-02-07,54
38,2015-02-08,39
39,2015-02-09,25
40,2015-02-10,38
41,2015-02-11,42
42,2015-02-12,36
43,2015-02-13,14
44,2015-02-14,28
45,2015-02-15,2
46,2015-02-16,36
47,2015-02-17,20
48,2015-02-18,42
49,2015-02-19,18
50,2015-02-20,27
51,2015-02-21,30
52,2015-02-22,29
53,2015-02-23,1
54,2015-02-24,33
55,2015-02-25,15
56,2015-02-26,31
57,2015-02-27,40
58,2015-02-28,47
59,2015-03-01,18
60,2015-03-02,29
61,2015-03-03,24
62,2015-03-04,24
63,2015-03-05,6
64,2015-03-06,11
65,2015-03-07,31
66,2015-03-08,39
67,2015-03-09,56
68,2015-03-10,39
69,2015-03-11,52
70,2015-03-12,33
71,2015-03-13,51
72,2015-03-14,22
73,2015-03-15,36
74,2015-03-16,55
75,2015-03-17,53
76,2015-03-18,44
77,2015-03-19,53
78,2015-03-20,33
79,2015-03-21,51
80,2015-03-22,61
81,2015-03-23,28
82,2015-03-24,37
83,2015-03-25,39
84,2015-03-26,56
85,2015-03-27,53
86,2015-03-28,10
87,2015-03-29,43
88,2015-03-30,62
89,2015-03-31,25
90,2015-04-01,59
91,2015-04-02,67
92,2015-04-03,45
93,2015-04-04,66
94,2015-04-05,88
95,2015-04-06,75
96,2015-04-07,1
97,2015-04-08,60
98,2015-04-09,52
99,2015-04-10,53
100,2015-04-11,89
101,2015-04-12,82
102,2015-04-13,77
103,2015-04-14,72
104,2015-04-15,64
105,2015-04-16,100
106,2015-04-17,90
107,2015-04-18,59
108,2015-04-19,101
109,2015-04-20,43
110,2015-04-21,80
111,2015-04-22,64
112,2015-04-23,61
113,2015-04-24,49
114,2015-04-25,76
115,2015-04-26,93
116,2015-04-27,86
117,2015-04-28,82
118,2015-04-29,39
119,2015-04-30,82
120,2015-05-01,93
121,2015-05-02,114
122,2015-05-03,82
123,2015-05-04,74
124,2015-05-05,80
125,2015-05-06,91
126,2015-05-07,92
127,2015-05-08,99
128,2015-05-09,91
129,2015-05-10,102
130,2015-05-11,85
131,2015-05-12,92
132,2015-05-13,91
133,2015-05-14,127
134,2015-05-15,79
135,2015-05-16,102
136,2015-05-17,92
137,2015-05-18,89
138,2015-05-19,85
139,2015-05-20,87
140,2015-05-21,80
141,2015-05-22,104
142,2015-05-23,118
143,2015-05-24,110
144,2015-05-25,109
145,2015-05-26,113
146,2015-05-27,98
147,2015-05-28,118
148,2015-05-29,106
149,2015-05-30,115
150,2015-05-31,88
151,2015-06-01,57
152,2015-06-02,27
153,2015-06-03,104
154,2015-06-04,97
155,2015-06-05,113
156,2015-06-06,93
157,2015-06-07,110
158,2015-06-08,96
159,2015-06-09,120
160,2015-06-10,134
161,2015-06-11,107
162,2015-06-12,120
163,2015-06-13,128
164,2015-06-14,117
165,2015-06-15,73
166,2015-06-16,114
167,2015-06-17,132
168,2015-06-18,108
169,2015-06-19,114
170,2015-06-20,118
171,2015-06-21,104
172,2015-06-22,118
173,2015-06-23,88
174,2015-06-24,121
175,2015-06-25,102
176,2015-06-26,120
177,2015-06-27,72
178,2015-06-28,83
179,2015-06-29,118
180,2015-06-30,93
181,2015-07-01,108
182,2015-07-02,115
183,2015-07-03,125
184,2015-07-04,68
185,2015-07-05,120
186,2015-07-06,110
187,2015-07-07,111
188,2015-07-08,107
189,2015-07-09,110
190,2015-07-10,111
191,2015-07-11,119
192,2015-07-12,148
193,2015-07-13,135
194,2015-07-14,105
195,2015-07-15,109
196,2015-07-16,120
197,2015-07-17,116
198,2015-07-18,131
199,2015-07-19,103
200,2015-07-20,121
201,2015-07-21,117
202,2015-07-22,146
203,2015-07-23,102
204,2015-07-24,118
205,2015-07-25,120
206,2015-07-26,103
207,2015-07-27,139
208,2015-07-28,123
209,2015-07-29,119
210,2015-07-30,94
211,2015-07-31,126
212,2015-08-01,130
213,2015-08-02,122
214,2015-08-03,122
215,2015-08-04,134
216,2015-08-05,118
217,2015-08-06,148
218,2015-08-07,132
219,2015-08-08,154
220,2015-08-09,140
221,2015-08-10,138
222,2015-08-11,97
223,2015-08-12,123
224,2015-08-13,127
225,2015-08-14,124
226,2015-08-15,152
227,2015-08-16,118
228,2015-08-17,131
229,2015-08-18,106
230,2015-08-19,109
231,2015-08-20,111
232,2015-08-21,120
233,2015-08-22,118
234,2015-08-23,123
235,2015-08-24,123
236,2015-08-25,120
237,2015-08-26,71
238,2015-08-27,140
239,2015-08-28,129
240,2015-08-29,131
241,2015-08-30,133
242,2015-08-31,132
243,2015-09-01,146
244,2015-09-02,143
245,2015-09-03,114
246,2015-09-04,141
247,2015-09-05,117
248,2015-09-06,123
249,2015-09-07,149
250,2015-09-08,125
251,2015-09-09,138
252,2015-09-10,67
253,2015-09-11,167
254,2015-09-12,126
255,2015-09-13,131
256,2015-09-14,107
257,2015-09-15,129
258,2015-09-16,153
259,2015-09-17,132
260,2015-09-18,124
261,2015-09-19,162
262,2015-09-20,150
263,2015-09-21,123
264,2015-09-22,139
265,2015-09-23,130
266,2015-09-24,137
267,2015-09-25,168
268,2015-09-26,162
269,2015-09-27,151
270,2015-09-28,140
271,2015-09-29,135
272,2015-09-30,116
273,2015-10-01,112
274,2015-10-02,34
275,2015-10-03,67
276,2015-10-04,140
277,2015-10-05,124
278,2015-10-06,124
279,2015-10-07,167
280,2015-10-08,117
281,2015-10-09,102
282,2015-10-10,136
283,2015-10-11,132
284,2015-10-12,124
285,2015-10-13,130
286,2015-10-14,143
287,2015-10-15,117
288,2015-10-16,108
289,2015-10-17,141
290,2015-10-18,54
291,2015-10-19,71
292,2015-10-20,105
293,2015-10-21,122
294,2015-10-22,125
295,2015-10-23,124
296,2015-10-24,90
297,2015-10-25,98
298,2015-10-26,131
299,2015-10-27,121
300,2015-10-28,54
301,2015-10-29,96
302,2015-10-30,118
303,2015-10-31,45
304,2015-11-01,123
305,2015-11-02,114
306,2015-11-03,111
307,2015-11-04,113
308,2015-11-05,87
309,2015-11-06,102
310,2015-11-07,135
311,2015-11-08,116
312,2015-11-09,115
313,2015-11-10,47
314,2015-11-11,110
315,2015-11-12,98
316,2015-11-13,106
317,2015-11-14,74
318,2015-11-15,91
319,2015-11-16,107
320,2015-11-17,114
321,2015-11-18,112
322,2015-11-19,46
323,2015-11-20,117
324,2015-11-21,60
325,2015-11-22,101
326,2015-11-23,59
327,2015-11-24,81
328,2015-11-25,118
329,2015-11-26,73
330,2015-11-27,90
331,2015-11-28,72
332,2015-11-29,77
333,2015-11-30,27
334,2015-12-01,43
335,2015-12-02,70
336,2015-12-03,79
337,2015-12-04,73
338,2015-12-05,83
339,2015-12-06,80
340,2015-12-07,94
341,2015-12-08,113
342,2015-12-09,102
343,2015-12-10,121
344,2015-12-11,108
345,2015-12-12,104
346,2015-12-13,122
347,2015-12-14,93
348,2015-12-15,104
349,2015-12-16,95
350,2015-12-17,59
351,2015-12-18,59
352,2015-12-19,0
353,2015-12-20,0
354,2015-12-21,83
355,2015-12-22,80
356,2015-12-23,55
357,2015-12-24,82
358,2015-12-25,70
359,2015-12-26,71
360,2015-12-27,65
361,2015-12-28,42
362,2015-12-29,38
363,2015-12-30,81
364,2015-12-31,82
