,date,143
0,2015-01-01,6
1,2015-01-02,8
2,2015-01-03,6
3,2015-01-04,14
4,2015-01-05,10
5,2015-01-06,9
6,2015-01-07,15
7,2015-01-08,13
8,2015-01-09,5
9,2015-01-10,9
10,2015-01-11,10
11,2015-01-12,8
12,2015-01-13,8
13,2015-01-14,16
14,2015-01-15,8
15,2015-01-16,16
16,2015-01-17,4
17,2015-01-18,2
18,2015-01-19,18
19,2015-01-20,14
20,2015-01-21,16
21,2015-01-22,11
22,2015-01-23,17
23,2015-01-24,6
24,2015-01-25,13
25,2015-01-26,9
26,2015-01-27,2
27,2015-01-28,6
28,2015-01-29,7
29,2015-01-30,9
30,2015-01-31,4
31,2015-02-01,5
32,2015-02-02,1
33,2015-02-03,3
34,2015-02-04,7
35,2015-02-05,3
36,2015-02-06,7
37,2015-02-07,3
38,2015-02-08,3
39,2015-02-09,2
40,2015-02-10,7
41,2015-02-11,11
42,2015-02-12,11
43,2015-02-13,6
44,2015-02-14,2
45,2015-02-15,1
46,2015-02-16,5
47,2015-02-17,4
48,2015-02-18,9
49,2015-02-19,6
50,2015-02-20,3
51,2015-02-21,8
52,2015-02-22,4
53,2015-02-23,9
54,2015-02-24,9
55,2015-02-25,13
56,2015-02-26,11
57,2015-02-27,9
58,2015-02-28,8
59,2015-03-01,4
60,2015-03-02,6
61,2015-03-03,3
62,2015-03-04,6
63,2015-03-05,1
64,2015-03-06,7
65,2015-03-07,3
66,2015-03-08,8
67,2015-03-09,11
68,2015-03-10,14
69,2015-03-11,15
70,2015-03-12,16
71,2015-03-13,13
72,2015-03-14,1
73,2015-03-15,9
74,2015-03-16,18
75,2015-03-17,11
76,2015-03-18,15
77,2015-03-19,10
78,2015-03-20,11
79,2015-03-21,10
80,2015-03-22,6
81,2015-03-23,15
82,2015-03-24,15
83,2015-03-25,12
84,2015-03-26,10
85,2015-03-27,12
86,2015-03-28,3
87,2015-03-29,11
88,2015-03-30,18
89,2015-03-31,20
90,2015-04-01,15
91,2015-04-02,19
92,2015-04-03,18
93,2015-04-04,16
94,2015-04-05,20
95,2015-04-06,18
96,2015-04-07,10
97,2015-04-08,19
98,2015-04-09,8
99,2015-04-10,12
100,2015-04-11,34
101,2015-04-12,26
102,2015-04-13,32
103,2015-04-14,25
104,2015-04-15,33
105,2015-04-16,34
106,2015-04-17,31
107,2015-04-18,54
108,2015-04-19,27
109,2015-04-20,10
110,2015-04-21,36
111,2015-04-22,30
112,2015-04-23,15
113,2015-04-24,23
114,2015-04-25,44
115,2015-04-26,21
116,2015-04-27,32
117,2015-04-28,34
118,2015-04-29,37
119,2015-04-30,44
120,2015-05-01,30
121,2015-05-02,34
122,2015-05-03,33
123,2015-05-04,44
124,2015-05-05,36
125,2015-05-06,35
126,2015-05-07,47
127,2015-05-08,36
128,2015-05-09,39
129,2015-05-10,34
130,2015-05-11,25
131,2015-05-12,35
132,2015-05-13,39
133,2015-05-14,50
134,2015-05-15,49
135,2015-05-16,41
136,2015-05-17,43
137,2015-05-18,26
138,2015-05-19,40
139,2015-05-20,46
140,2015-05-21,35
141,2015-05-22,37
142,2015-05-23,37
143,2015-05-24,47
144,2015-05-25,34
145,2015-05-26,47
146,2015-05-27,37
147,2015-05-28,37
148,2015-05-29,36
149,2015-05-30,57
150,2015-05-31,32
151,2015-06-01,20
152,2015-06-02,9
153,2015-06-03,40
154,2015-06-04,32
155,2015-06-05,34
156,2015-06-06,40
157,2015-06-07,38
158,2015-06-08,41
159,2015-06-09,42
160,2015-06-10,49
161,2015-06-11,28
162,2015-06-12,42
163,2015-06-13,37
164,2015-06-14,46
165,2015-06-15,27
166,2015-06-16,31
167,2015-06-17,31
168,2015-06-18,47
169,2015-06-19,33
170,2015-06-20,43
171,2015-06-21,42
172,2015-06-22,35
173,2015-06-23,23
174,2015-06-24,52
175,2015-06-25,32
176,2015-06-26,12
177,2015-06-27,21
178,2015-06-28,22
179,2015-06-29,37
180,2015-06-30,33
181,2015-07-01,39
182,2015-07-02,37
183,2015-07-03,42
184,2015-07-04,31
185,2015-07-05,36
186,2015-07-06,32
187,2015-07-07,34
188,2015-07-08,35
189,2015-07-09,35
190,2015-07-10,43
191,2015-07-11,33
192,2015-07-12,50
193,2015-07-13,36
194,2015-07-14,30
195,2015-07-15,51
196,2015-07-16,56
197,2015-07-17,39
198,2015-07-18,27
199,2015-07-19,25
200,2015-07-20,33
201,2015-07-21,33
202,2015-07-22,53
203,2015-07-23,44
204,2015-07-24,39
205,2015-07-25,46
206,2015-07-26,35
207,2015-07-27,45
208,2015-07-28,43
209,2015-07-29,52
210,2015-07-30,47
211,2015-07-31,43
212,2015-08-01,44
213,2015-08-02,39
214,2015-08-03,42
215,2015-08-04,46
216,2015-08-05,39
217,2015-08-06,34
218,2015-08-07,40
219,2015-08-08,41
220,2015-08-09,41
221,2015-08-10,45
222,2015-08-11,26
223,2015-08-12,45
224,2015-08-13,41
225,2015-08-14,29
226,2015-08-15,32
227,2015-08-16,52
228,2015-08-17,42
229,2015-08-18,37
230,2015-08-19,45
231,2015-08-20,40
232,2015-08-21,31
233,2015-08-22,51
234,2015-08-23,28
235,2015-08-24,42
236,2015-08-25,40
237,2015-08-26,41
238,2015-08-27,44
239,2015-08-28,40
240,2015-08-29,45
241,2015-08-30,30
242,2015-08-31,50
243,2015-09-01,46
244,2015-09-02,53
245,2015-09-03,34
246,2015-09-04,28
247,2015-09-05,32
248,2015-09-06,52
249,2015-09-07,37
250,2015-09-08,34
251,2015-09-09,52
252,2015-09-10,18
253,2015-09-11,51
254,2015-09-12,44
255,2015-09-13,43
256,2015-09-14,37
257,2015-09-15,50
258,2015-09-16,40
259,2015-09-17,48
260,2015-09-18,45
261,2015-09-19,48
262,2015-09-20,50
263,2015-09-21,42
264,2015-09-22,41
265,2015-09-23,50
266,2015-09-24,61
267,2015-09-25,53
268,2015-09-26,51
269,2015-09-27,52
270,2015-09-28,34
271,2015-09-29,33
272,2015-09-30,41
273,2015-10-01,31
274,2015-10-02,8
275,2015-10-03,22
276,2015-10-04,28
277,2015-10-05,32
278,2015-10-06,26
279,2015-10-07,33
280,2015-10-08,43
281,2015-10-09,26
282,2015-10-10,30
283,2015-10-11,36
284,2015-10-12,48
285,2015-10-13,40
286,2015-10-14,41
287,2015-10-15,37
288,2015-10-16,50
289,2015-10-17,29
290,2015-10-18,34
291,2015-10-19,28
292,2015-10-20,39
293,2015-10-21,52
294,2015-10-22,45
295,2015-10-23,32
296,2015-10-24,33
297,2015-10-25,16
298,2015-10-26,29
