,date,495
0,2015-01-01,20
1,2015-01-02,33
2,2015-01-03,19
3,2015-01-04,27
4,2015-01-05,29
5,2015-01-06,38
6,2015-01-07,27
7,2015-01-08,27
8,2015-01-09,18
9,2015-01-10,30
10,2015-01-11,29
11,2015-01-12,21
12,2015-01-13,31
13,2015-01-14,30
14,2015-01-15,36
15,2015-01-16,44
16,2015-01-17,39
17,2015-01-18,3
18,2015-01-19,35
19,2015-01-20,47
20,2015-01-21,25
21,2015-01-22,36
22,2015-01-23,40
23,2015-01-24,20
24,2015-01-25,36
25,2015-01-26,13
26,2015-01-27,3
27,2015-01-28,12
28,2015-01-29,29
29,2015-01-30,26
30,2015-01-31,21
31,2015-02-01,18
32,2015-02-02,5
33,2015-02-03,11
34,2015-02-04,14
35,2015-02-05,24
36,2015-02-06,31
37,2015-02-07,20
38,2015-02-08,21
39,2015-02-09,15
40,2015-02-10,27
41,2015-02-11,33
42,2015-02-12,32
43,2015-02-13,29
44,2015-02-14,20
45,2015-02-15,10
46,2015-02-16,11
47,2015-02-17,18
48,2015-02-18,31
49,2015-02-19,22
50,2015-02-20,26
51,2015-02-21,17
52,2015-02-22,14
53,2015-02-23,13
54,2015-02-24,19
55,2015-02-25,21
56,2015-02-26,19
57,2015-02-27,31
58,2015-02-28,25
59,2015-03-01,11
60,2015-03-02,21
61,2015-03-03,16
62,2015-03-04,21
63,2015-03-05,2
64,2015-03-06,8
65,2015-03-07,17
66,2015-03-08,19
67,2015-03-09,36
68,2015-03-10,29
69,2015-03-11,30
70,2015-03-12,42
71,2015-03-13,36
72,2015-03-14,22
73,2015-03-15,29
74,2015-03-16,35
75,2015-03-17,36
76,2015-03-18,31
77,2015-03-19,41
78,2015-03-20,33
79,2015-03-21,23
80,2015-03-22,37
81,2015-03-23,23
82,2015-03-24,39
83,2015-03-25,22
84,2015-03-26,37
85,2015-03-27,42
86,2015-03-28,4
87,2015-03-29,31
88,2015-03-30,49
89,2015-03-31,34
90,2015-04-01,44
91,2015-04-02,57
92,2015-04-03,42
93,2015-04-04,64
94,2015-04-05,35
95,2015-04-06,54
96,2015-04-07,51
97,2015-04-08,56
98,2015-04-09,42
99,2015-04-10,63
100,2015-04-11,60
101,2015-04-12,66
102,2015-04-13,60
103,2015-04-14,69
104,2015-04-15,92
105,2015-04-16,74
106,2015-04-17,92
107,2015-04-18,94
108,2015-04-19,70
109,2015-04-20,33
110,2015-04-21,59
111,2015-04-22,69
112,2015-04-23,66
113,2015-04-24,86
114,2015-04-25,63
115,2015-04-26,62
116,2015-04-27,61
117,2015-04-28,75
118,2015-04-29,92
119,2015-04-30,75
120,2015-05-01,67
121,2015-05-02,67
122,2015-05-03,101
123,2015-05-04,72
124,2015-05-05,86
125,2015-05-06,86
126,2015-05-07,75
127,2015-05-08,89
128,2015-05-09,65
129,2015-05-10,68
130,2015-05-11,104
