,date,524
0,2015-01-01,14
1,2015-01-02,31
2,2015-01-03,3
3,2015-01-04,14
4,2015-01-05,58
5,2015-01-06,31
6,2015-01-07,32
7,2015-01-08,36
8,2015-01-09,32
9,2015-01-10,4
10,2015-01-11,10
11,2015-01-12,39
12,2015-01-13,52
13,2015-01-14,52
14,2015-01-15,45
15,2015-01-16,59
16,2015-01-17,7
17,2015-01-18,2
18,2015-01-19,21
19,2015-01-20,65
20,2015-01-21,43
21,2015-01-22,62
22,2015-01-23,54
23,2015-01-24,8
24,2015-01-25,14
25,2015-01-26,22
26,2015-01-27,3
27,2015-01-28,8
28,2015-01-29,22
29,2015-01-30,43
30,2015-01-31,2
31,2015-02-01,4
32,2015-02-02,1
33,2015-02-03,13
34,2015-02-04,26
35,2015-02-05,32
36,2015-02-06,30
37,2015-02-07,6
38,2015-02-08,6
39,2015-02-09,8
40,2015-02-10,31
41,2015-02-11,34
42,2015-02-12,40
43,2015-02-13,7
44,2015-02-14,5
45,2015-02-15,3
46,2015-02-16,17
47,2015-02-17,12
48,2015-02-18,21
49,2015-02-19,33
50,2015-02-20,8
51,2015-02-21,0
52,2015-02-22,8
53,2015-02-23,26
54,2015-02-24,15
55,2015-02-25,16
56,2015-02-26,27
57,2015-02-27,25
58,2015-02-28,5
59,2015-03-01,2
60,2015-03-02,28
61,2015-03-03,9
62,2015-03-04,28
63,2015-03-05,4
64,2015-03-06,17
65,2015-03-07,1
66,2015-03-08,10
67,2015-03-09,73
68,2015-03-10,39
69,2015-03-11,76
70,2015-03-12,73
71,2015-03-13,31
72,2015-03-14,2
73,2015-03-15,7
74,2015-03-16,76
75,2015-03-17,63
76,2015-03-18,50
77,2015-03-19,61
78,2015-03-20,30
79,2015-03-21,14
80,2015-03-22,4
81,2015-03-23,40
82,2015-03-24,72
83,2015-03-25,49
84,2015-03-26,50
85,2015-03-27,36
86,2015-03-28,1
87,2015-03-29,7
88,2015-03-30,70
89,2015-03-31,52
90,2015-04-01,73
91,2015-04-02,92
92,2015-04-03,41
93,2015-04-04,22
94,2015-04-05,31
95,2015-04-06,61
96,2015-04-07,50
97,2015-04-08,54
98,2015-04-09,39
99,2015-04-10,42
100,2015-04-11,27
101,2015-04-12,22
102,2015-04-13,131
103,2015-04-14,96
104,2015-04-15,108
105,2015-04-16,89
106,2015-04-17,83
107,2015-04-18,34
108,2015-04-19,31
109,2015-04-20,24
110,2015-04-21,38
111,2015-04-22,66
112,2015-04-23,73
113,2015-04-24,63
114,2015-04-25,28
115,2015-04-26,37
116,2015-04-27,62
117,2015-04-28,61
118,2015-04-29,77
119,2015-04-30,87
120,2015-05-01,56
121,2015-05-02,28
122,2015-05-03,48
123,2015-05-04,78
124,2015-05-05,110
125,2015-05-06,112
126,2015-05-07,109
127,2015-05-08,105
128,2015-05-09,29
129,2015-05-10,42
130,2015-05-11,82
131,2015-05-12,101
132,2015-05-13,77
133,2015-05-14,73
134,2015-05-15,0
135,2015-05-16,0
