date,usage
2015-01-01,3
2015-01-02,4
2015-01-03,1
2015-01-04,7
2015-01-05,5
2015-01-06,0
2015-01-07,1
2015-01-08,2
2015-01-09,0
2015-01-10,3
2015-01-11,5
2015-01-12,1
2015-01-13,2
2015-01-14,1
2015-01-15,2
2015-01-16,3
2015-01-17,6
2015-01-18,1
2015-01-19,1
2015-01-20,8
2015-01-21,4
2015-01-22,4
2015-01-23,1
2015-01-24,5
2015-01-25,2
2015-01-26,1
2015-01-27,0
2015-01-28,1
2015-01-29,3
2015-01-30,2
2015-01-31,1
2015-02-01,1
2015-02-02,0
2015-02-03,1
2015-02-04,1
2015-02-05,3
2015-02-06,2
2015-02-07,2
2015-02-08,0
2015-02-09,0
2015-02-10,2
2015-02-11,1
2015-02-12,3
2015-02-13,4
2015-02-14,2
2015-02-15,0
2015-02-16,2
2015-02-17,2
2015-02-18,1
2015-02-19,1
2015-02-20,0
2015-02-21,1
2015-02-22,5
2015-02-23,3
2015-02-24,1
2015-02-25,4
2015-02-26,3
2015-02-27,2
2015-02-28,2
2015-03-01,2
2015-03-02,4
2015-03-03,3
2015-03-04,2
2015-03-05,0
2015-03-06,4
2015-03-07,0
2015-03-08,1
2015-03-09,6
2015-03-10,6
2015-03-11,2
2015-03-12,5
2015-03-13,8
2015-03-14,3
2015-03-15,2
2015-03-16,5
2015-03-17,6
2015-03-18,5
2015-03-19,4
2015-03-20,2
2015-03-21,2
2015-03-22,8
2015-03-23,7
2015-03-24,1
2015-03-25,4
2015-03-26,6
2015-03-27,1
2015-03-28,0
2015-03-29,9
2015-03-30,3
2015-03-31,4
2015-04-01,4
2015-04-02,8
2015-04-03,3
2015-04-04,6
2015-04-05,6
2015-04-06,6
2015-04-07,4
2015-04-08,7
2015-04-09,7
2015-04-10,4
2015-04-11,0
2015-04-12,12
2015-04-13,6
2015-04-14,2
2015-04-15,6
2015-04-16,8
2015-04-17,7
2015-04-18,26
2015-04-19,16
2015-04-20,3
2015-04-21,6
2015-04-22,11
2015-04-23,8
2015-04-24,4
2015-04-25,16
2015-04-26,19
2015-04-27,13
2015-04-28,7
2015-04-29,13
2015-04-30,9
2015-05-01,15
2015-05-02,18
2015-05-03,11
2015-05-04,7
2015-05-05,13
2015-05-06,10
2015-05-07,18
2015-05-08,9
2015-05-09,40
2015-05-10,23
2015-05-11,15
2015-05-12,14
2015-05-13,12
2015-05-14,26
2015-05-15,15
2015-05-16,11
2015-05-17,22
2015-05-18,13
2015-05-19,14
2015-05-20,13
2015-05-21,4
2015-05-22,9
2015-05-23,18
2015-05-24,22
2015-05-25,27
2015-05-26,18
2015-05-27,15
2015-05-28,10
2015-05-29,22
2015-05-30,10
2015-05-31,18
2015-06-01,10
2015-06-02,5
2015-06-03,12
2015-06-04,16
2015-06-05,19
2015-06-06,11
2015-06-07,27
2015-06-08,16
2015-06-09,14
2015-06-10,15
2015-06-11,15
2015-06-12,15
2015-06-13,22
2015-06-14,24
2015-06-15,10
2015-06-16,11
2015-06-17,20
2015-06-18,14
2015-06-19,23
2015-06-20,17
2015-06-21,15
2015-06-22,14
2015-06-23,11
2015-06-24,17
2015-06-25,15
2015-06-26,19
2015-06-27,12
2015-06-28,17
2015-06-29,17
2015-06-30,7
2015-07-01,24
2015-07-02,10
2015-07-03,16
2015-07-04,19
2015-07-05,10
2015-07-06,15
2015-07-07,11
2015-07-08,12
2015-07-09,15
2015-07-10,21
2015-07-11,22
2015-07-12,20
2015-07-13,22
2015-07-14,14
2015-07-15,11
2015-07-16,8
2015-07-17,17
2015-07-18,21
2015-07-19,11
2015-07-20,10
2015-07-21,12
2015-07-22,15
2015-07-23,16
2015-07-24,22
2015-07-25,22
2015-07-26,18
2015-07-27,15
2015-07-28,14
2015-07-29,9
2015-07-30,9
2015-07-31,16
2015-08-01,13
2015-08-02,21
2015-08-03,14
2015-08-04,14
2015-08-05,17
2015-08-06,10
2015-08-07,11
2015-08-08,19
2015-08-09,12
2015-08-10,7
