date,460
2015-01-01,4
2015-01-02,5
2015-01-03,5
2015-01-04,6
2015-01-05,4
2015-01-06,3
2015-01-07,5
2015-01-08,3
2015-01-09,2
2015-01-10,8
2015-01-11,6
2015-01-12,8
2015-01-13,5
2015-01-14,6
2015-01-15,18
2015-01-16,7
2015-01-17,11
2015-01-18,5
2015-01-19,5
2015-01-20,11
2015-01-21,4
2015-01-22,12
2015-01-23,13
2015-01-24,7
2015-01-25,10
2015-01-26,5
2015-01-27,1
2015-01-28,1
2015-01-29,7
2015-01-30,2
2015-01-31,0
2015-02-01,7
2015-02-02,1
2015-02-03,3
2015-02-04,7
2015-02-05,5
2015-02-06,7
2015-02-07,4
2015-02-08,9
2015-02-09,3
2015-02-10,6
2015-02-11,5
2015-02-12,3
2015-02-13,3
2015-02-14,5
2015-02-15,0
2015-02-16,4
2015-02-17,3
2015-02-18,8
2015-02-19,3
2015-02-20,8
2015-02-21,3
2015-02-22,9
2015-02-23,2
2015-02-24,3
2015-02-25,4
2015-02-26,8
2015-02-27,7
2015-02-28,4
2015-03-01,2
2015-03-02,6
2015-03-03,3
2015-03-04,6
2015-03-05,2
2015-03-06,1
2015-03-07,7
2015-03-08,17
2015-03-09,5
2015-03-10,11
2015-03-11,14
2015-03-12,7
2015-03-13,12
2015-03-14,4
2015-03-15,9
2015-03-16,15
2015-03-17,6
2015-03-18,9
2015-03-19,11
2015-03-20,6
2015-03-21,15
2015-03-22,13
2015-03-23,6
2015-03-24,9
2015-03-25,14
2015-03-26,8
2015-03-27,9
2015-03-28,1
2015-03-29,8
2015-03-30,12
2015-03-31,9
2015-04-01,10
2015-04-02,13
2015-04-03,17
2015-04-04,26
2015-04-05,23
2015-04-06,25
2015-04-07,9
2015-04-08,13
2015-04-09,8
2015-04-10,7
2015-04-11,28
2015-04-12,37
2015-04-13,16
2015-04-14,7
2015-04-15,27
2015-04-16,20
2015-04-17,8
2015-04-18,55
2015-04-19,34
2015-04-20,6
2015-04-21,21
2015-04-22,25
2015-04-23,23
2015-04-24,13
2015-04-25,46
2015-04-26,48
2015-04-27,17
2015-04-28,25
2015-04-29,26
2015-04-30,15
2015-05-01,24
2015-05-02,37
2015-05-03,52
2015-05-04,27
2015-05-05,30
2015-05-06,22
2015-05-07,30
2015-05-08,44
2015-05-09,36
2015-05-10,59
2015-05-11,15
2015-05-12,28
2015-05-13,28
2015-05-14,29
2015-05-15,33
2015-05-16,29
2015-05-17,46
2015-05-18,17
2015-05-19,19
2015-05-20,32
2015-05-21,22
2015-05-22,24
2015-05-23,48
2015-05-24,30
2015-05-25,39
2015-05-26,34
2015-05-27,30
2015-05-28,33
2015-05-29,27
2015-05-30,46
2015-05-31,33
2015-06-01,11
2015-06-02,11
2015-06-03,22
2015-06-04,17
2015-06-05,27
2015-06-06,44
2015-06-07,71
2015-06-08,25
2015-06-09,26
2015-06-10,36
2015-06-11,31
2015-06-12,38
2015-06-13,51
2015-06-14,40
2015-06-15,24
2015-06-16,24
2015-06-17,39
2015-06-18,28
2015-06-19,32
2015-06-20,19
2015-06-21,30
2015-06-22,35
2015-06-23,32
2015-06-24,25
2015-06-25,29
2015-06-26,32
2015-06-27,26
2015-06-28,40
2015-06-29,34
2015-06-30,36
2015-07-01,32
2015-07-02,24
2015-07-03,40
2015-07-04,39
2015-07-05,34
2015-07-06,26
2015-07-07,25
2015-07-08,23
2015-07-09,15
2015-07-10,27
2015-07-11,46
2015-07-12,36
2015-07-13,33
2015-07-14,31
2015-07-15,34
2015-07-16,37
2015-07-17,35
2015-07-18,55
2015-07-19,41
2015-07-20,32
2015-07-21,34
2015-07-22,48
2015-07-23,34
2015-07-24,56
2015-07-25,64
2015-07-26,60
2015-07-27,41
2015-07-28,39
2015-07-29,36
2015-07-30,30
2015-07-31,48
2015-08-01,77
2015-08-02,48
2015-08-03,40
2015-08-04,54
2015-08-05,54
2015-08-06,50
2015-08-07,50
2015-08-08,33
2015-08-09,53
2015-08-10,44
2015-08-11,23
2015-08-12,48
2015-08-13,43
2015-08-14,40
2015-08-15,44
2015-08-16,42
2015-08-17,30
2015-08-18,39
2015-08-19,34
2015-08-20,39
2015-08-21,45
2015-08-22,74
2015-08-23,71
2015-08-24,24
2015-08-25,38
2015-08-26,48
2015-08-27,44
2015-08-28,51
2015-08-29,63
2015-08-30,70
2015-08-31,36
2015-09-01,42
2015-09-02,50
2015-09-03,44
2015-09-04,43
2015-09-05,58
2015-09-06,66
2015-09-07,47
2015-09-08,54
2015-09-09,44
2015-09-10,21
2015-09-11,56
2015-09-12,63
2015-09-13,57
2015-09-14,61
2015-09-15,54
2015-09-16,55
2015-09-17,52
2015-09-18,50
2015-09-19,100
2015-09-20,80
2015-09-21,50
2015-09-22,48
2015-09-23,56
2015-09-24,54
2015-09-25,45
2015-09-26,88
2015-09-27,63
2015-09-28,51
2015-09-29,58
2015-09-30,38
2015-10-01,33
2015-10-02,12
2015-10-03,27
2015-10-04,52
2015-10-05,46
2015-10-06,51
2015-10-07,51
2015-10-08,42
2015-10-09,56
2015-10-10,61
2015-10-11,69
2015-10-12,40
2015-10-13,42
2015-10-14,56
2015-10-15,43
2015-10-16,51
2015-10-17,59
2015-10-18,33
2015-10-19,29
2015-10-20,49
2015-10-21,48
2015-10-22,60
2015-10-23,39
2015-10-24,75
2015-10-25,62
2015-10-26,17
2015-10-27,40
2015-10-28,27
2015-10-29,30
2015-10-30,50
2015-10-31,53
2015-11-01,37
2015-11-02,45
2015-11-03,41
2015-11-04,61
2015-11-05,41
2015-11-06,41
2015-11-07,11
2015-11-08,52
2015-11-09,47
2015-11-10,25
2015-11-11,38
2015-11-12,43
2015-11-13,39
2015-11-14,7
2015-11-15,6
2015-11-16,32
2015-11-17,21
