date,usage
2015-01-01,0
2015-01-02,2
2015-01-03,0
2015-01-04,0
2015-01-05,3
2015-01-06,1
2015-01-07,0
2015-01-08,2
2015-01-09,1
2015-01-10,2
2015-01-11,0
2015-01-12,2
2015-01-13,0
2015-01-14,3
2015-01-15,6
2015-01-16,1
2015-01-17,0
2015-01-18,0
2015-01-19,1
2015-01-20,5
2015-01-21,3
2015-01-22,5
2015-01-23,2
2015-01-24,1
2015-01-25,0
2015-01-26,1
2015-01-27,0
2015-01-28,0
2015-01-29,1
2015-01-30,0
2015-01-31,0
2015-02-01,0
2015-02-02,0
2015-02-03,0
2015-02-04,1
2015-02-05,1
2015-02-06,1
2015-02-07,1
2015-02-08,0
2015-02-09,1
2015-02-10,0
2015-02-11,1
2015-02-12,3
2015-02-13,0
2015-02-14,3
2015-02-15,0
2015-02-16,1
2015-02-17,0
2015-02-18,2
2015-02-19,0
2015-02-20,1
2015-02-21,0
2015-02-22,0
2015-02-23,1
2015-02-24,1
2015-02-25,1
2015-02-26,1
2015-02-27,0
2015-02-28,1
2015-03-01,0
2015-03-02,0
2015-03-03,0
2015-03-04,3
2015-03-05,0
2015-03-06,1
2015-03-07,0
2015-03-08,0
2015-03-09,2
2015-03-10,0
2015-03-11,1
2015-03-12,5
2015-03-13,1
2015-03-14,4
2015-03-15,0
2015-03-16,5
2015-03-17,4
2015-03-18,2
2015-03-19,1
2015-03-20,0
2015-03-21,1
2015-03-22,0
2015-03-23,3
2015-03-24,4
2015-03-25,2
2015-03-26,1
2015-03-27,2
2015-03-28,0
2015-03-29,1
2015-03-30,6
2015-03-31,3
2015-04-01,3
2015-04-02,4
2015-04-03,7
2015-04-04,2
2015-04-05,0
2015-04-06,7
2015-04-07,3
2015-04-08,2
2015-04-09,4
2015-04-10,2
2015-04-11,1
2015-04-12,0
2015-04-13,7
2015-04-14,6
2015-04-15,4
2015-04-16,4
2015-04-17,1
2015-04-18,3
2015-04-19,1
2015-04-20,2
2015-04-21,1
2015-04-22,2
2015-04-23,0
2015-04-24,1
2015-04-25,0
2015-04-26,0
2015-04-27,4
2015-04-28,1
2015-04-29,10
2015-04-30,4
2015-05-01,4
2015-05-02,8
2015-05-03,0
2015-05-04,9
2015-05-05,15
2015-05-06,11
2015-05-07,7
2015-05-08,3
2015-05-09,6
2015-05-10,0
2015-05-11,7
2015-05-12,8
2015-05-13,5
2015-05-14,5
2015-05-15,7
2015-05-16,6
2015-05-17,0
2015-05-18,4
2015-05-19,10
2015-05-20,7
2015-05-21,7
2015-05-22,3
2015-05-23,5
2015-05-24,0
2015-05-25,0
2015-05-26,3
2015-05-27,4
2015-05-28,7
2015-05-29,13
2015-05-30,11
2015-05-31,0
2015-06-01,1
2015-06-02,2
2015-06-03,5
2015-06-04,4
2015-06-05,7
2015-06-06,2
2015-06-07,0
2015-06-08,2
2015-06-09,5
2015-06-10,7
2015-06-11,7
2015-06-12,8
2015-06-13,4
2015-06-14,0
2015-06-15,2
2015-06-16,5
2015-06-17,5
2015-06-18,10
2015-06-19,8
2015-06-20,7
2015-06-21,0
2015-06-22,6
2015-06-23,3
2015-06-24,6
2015-06-25,6
2015-06-26,10
2015-06-27,6
2015-06-28,0
2015-06-29,10
2015-06-30,5
2015-07-01,9
2015-07-02,4
2015-07-03,4
2015-07-04,13
2015-07-05,0
2015-07-06,8
2015-07-07,9
2015-07-08,6
2015-07-09,4
2015-07-10,11
2015-07-11,8
2015-07-12,0
2015-07-13,6
2015-07-14,3
2015-07-15,14
2015-07-16,6
2015-07-17,12
2015-07-18,2
2015-07-19,0
2015-07-20,10
2015-07-21,11
2015-07-22,19
2015-07-23,10
2015-07-24,17
2015-07-25,5
2015-07-26,0
2015-07-27,7
2015-07-28,6
2015-07-29,4
2015-07-30,5
2015-07-31,3
2015-08-01,2
2015-08-02,0
2015-08-03,7
2015-08-04,6
2015-08-05,10
2015-08-06,4
2015-08-07,10
2015-08-08,14
2015-08-09,0
2015-08-10,9
2015-08-11,3
2015-08-12,4
2015-08-13,4
2015-08-14,14
2015-08-15,11
2015-08-16,0
2015-08-17,6
2015-08-18,6
2015-08-19,6
2015-08-20,4
2015-08-21,14
2015-08-22,19
2015-08-23,0
