,date,470
0,2015-01-01,22
1,2015-01-02,55
2,2015-01-03,20
3,2015-01-04,46
4,2015-01-05,57
5,2015-01-06,27
6,2015-01-07,36
7,2015-01-08,22
8,2015-01-09,29
9,2015-01-10,34
10,2015-01-11,39
11,2015-01-12,42
12,2015-01-13,43
13,2015-01-14,29
14,2015-01-15,43
15,2015-01-16,42
16,2015-01-17,43
17,2015-01-18,6
18,2015-01-19,46
19,2015-01-20,41
20,2015-01-21,45
21,2015-01-22,46
22,2015-01-23,49
23,2015-01-24,19
24,2015-01-25,45
25,2015-01-26,20
26,2015-01-27,4
27,2015-01-28,13
28,2015-01-29,27
29,2015-01-30,35
30,2015-01-31,24
31,2015-02-01,35
32,2015-02-02,8
33,2015-02-03,18
34,2015-02-04,28
35,2015-02-05,25
36,2015-02-06,32
37,2015-02-07,27
38,2015-02-08,33
39,2015-02-09,13
40,2015-02-10,33
41,2015-02-11,26
42,2015-02-12,34
43,2015-02-13,22
44,2015-02-14,29
45,2015-02-15,18
46,2015-02-16,30
47,2015-02-17,28
48,2015-02-18,20
49,2015-02-19,29
50,2015-02-20,16
51,2015-02-21,19
52,2015-02-22,18
53,2015-02-23,23
54,2015-02-24,17
55,2015-02-25,39
56,2015-02-26,24
57,2015-02-27,30
58,2015-02-28,21
59,2015-03-01,16
60,2015-03-02,12
61,2015-03-03,22
62,2015-03-04,25
63,2015-03-05,3
64,2015-03-06,18
65,2015-03-07,26
66,2015-03-08,43
67,2015-03-09,47
68,2015-03-10,31
69,2015-03-11,69
70,2015-03-12,53
71,2015-03-13,66
72,2015-03-14,30
73,2015-03-15,51
74,2015-03-16,60
75,2015-03-17,44
76,2015-03-18,45
77,2015-03-19,33
78,2015-03-20,35
79,2015-03-21,52
80,2015-03-22,40
81,2015-03-23,34
82,2015-03-24,43
83,2015-03-25,47
84,2015-03-26,40
85,2015-03-27,49
86,2015-03-28,10
87,2015-03-29,39
88,2015-03-30,64
89,2015-03-31,43
90,2015-04-01,67
91,2015-04-02,61
92,2015-04-03,86
93,2015-04-04,76
94,2015-04-05,64
95,2015-04-06,67
96,2015-04-07,47
97,2015-04-08,67
98,2015-04-09,40
99,2015-04-10,73
100,2015-04-11,89
101,2015-04-12,71
102,2015-04-13,97
103,2015-04-14,73
104,2015-04-15,90
105,2015-04-16,84
106,2015-04-17,101
107,2015-04-18,174
108,2015-04-19,154
109,2015-04-20,64
110,2015-04-21,136
111,2015-04-22,109
112,2015-04-23,111
113,2015-04-24,118
114,2015-04-25,134
115,2015-04-26,107
116,2015-04-27,118
117,2015-04-28,145
118,2015-04-29,175
119,2015-04-30,169
120,2015-05-01,129
121,2015-05-02,157
122,2015-05-03,156
123,2015-05-04,140
124,2015-05-05,206
125,2015-05-06,174
