,date,274
0,2015-01-01,8
1,2015-01-02,14
2,2015-01-03,5
3,2015-01-04,10
4,2015-01-05,21
5,2015-01-06,7
6,2015-01-07,5
7,2015-01-08,4
8,2015-01-09,7
9,2015-01-10,7
10,2015-01-11,15
11,2015-01-12,8
12,2015-01-13,6
13,2015-01-14,13
14,2015-01-15,9
15,2015-01-16,9
16,2015-01-17,6
17,2015-01-18,1
18,2015-01-19,13
19,2015-01-20,20
20,2015-01-21,9
21,2015-01-22,5
22,2015-01-23,9
23,2015-01-24,4
24,2015-01-25,9
25,2015-01-26,3
26,2015-01-27,1
27,2015-01-28,4
28,2015-01-29,9
29,2015-01-30,3
30,2015-01-31,5
31,2015-02-01,13
32,2015-02-02,1
33,2015-02-03,7
34,2015-02-04,10
35,2015-02-05,6
36,2015-02-06,6
37,2015-02-07,11
38,2015-02-08,12
39,2015-02-09,6
40,2015-02-10,11
41,2015-02-11,5
42,2015-02-12,10
43,2015-02-13,8
44,2015-02-14,2
45,2015-02-15,4
46,2015-02-16,4
47,2015-02-17,7
48,2015-02-18,4
49,2015-02-19,2
50,2015-02-20,4
51,2015-02-21,1
52,2015-02-22,3
53,2015-02-23,5
54,2015-02-24,6
55,2015-02-25,5
56,2015-02-26,7
57,2015-02-27,7
58,2015-02-28,6
59,2015-03-01,5
60,2015-03-02,5
61,2015-03-03,6
62,2015-03-04,4
63,2015-03-05,0
64,2015-03-06,7
65,2015-03-07,6
66,2015-03-08,10
67,2015-03-09,12
68,2015-03-10,17
69,2015-03-11,12
70,2015-03-12,12
71,2015-03-13,13
72,2015-03-14,4
73,2015-03-15,6
74,2015-03-16,10
75,2015-03-17,4
76,2015-03-18,5
77,2015-03-19,7
78,2015-03-20,2
79,2015-03-21,12
80,2015-03-22,6
81,2015-03-23,13
82,2015-03-24,10
83,2015-03-25,5
84,2015-03-26,9
85,2015-03-27,10
86,2015-03-28,5
87,2015-03-29,6
88,2015-03-30,16
89,2015-03-31,14
90,2015-04-01,19
91,2015-04-02,12
92,2015-04-03,14
93,2015-04-04,7
94,2015-04-05,13
95,2015-04-06,28
96,2015-04-07,9
97,2015-04-08,13
98,2015-04-09,13
99,2015-04-10,16
100,2015-04-11,23
101,2015-04-12,19
102,2015-04-13,20
103,2015-04-14,12
104,2015-04-15,17
105,2015-04-16,20
106,2015-04-17,15
107,2015-04-18,44
108,2015-04-19,18
109,2015-04-20,11
110,2015-04-21,20
111,2015-04-22,14
112,2015-04-23,12
113,2015-04-24,14
114,2015-04-25,22
115,2015-04-26,21
116,2015-04-27,17
117,2015-04-28,22
118,2015-04-29,30
119,2015-04-30,24
120,2015-05-01,27
121,2015-05-02,22
122,2015-05-03,20
123,2015-05-04,30
124,2015-05-05,39
125,2015-05-06,35
126,2015-05-07,31
127,2015-05-08,35
128,2015-05-09,43
129,2015-05-10,28
130,2015-05-11,25
131,2015-05-12,31
132,2015-05-13,32
133,2015-05-14,32
134,2015-05-15,24
135,2015-05-16,26
136,2015-05-17,24
137,2015-05-18,29
138,2015-05-19,20
139,2015-05-20,39
140,2015-05-21,25
141,2015-05-22,29
142,2015-05-23,17
143,2015-05-24,11
144,2015-05-25,19
145,2015-05-26,33
146,2015-05-27,23
147,2015-05-28,28
148,2015-05-29,30
149,2015-05-30,24
150,2015-05-31,18
151,2015-06-01,15
152,2015-06-02,9
153,2015-06-03,24
154,2015-06-04,15
155,2015-06-05,29
156,2015-06-06,34
157,2015-06-07,30
158,2015-06-08,25
159,2015-06-09,30
160,2015-06-10,29
161,2015-06-11,20
162,2015-06-12,19
163,2015-06-13,27
164,2015-06-14,17
165,2015-06-15,21
166,2015-06-16,31
167,2015-06-17,27
168,2015-06-18,34
169,2015-06-19,29
170,2015-06-20,18
171,2015-06-21,21
172,2015-06-22,40
173,2015-06-23,20
174,2015-06-24,25
175,2015-06-25,29
176,2015-06-26,27
177,2015-06-27,17
178,2015-06-28,21
179,2015-06-29,26
180,2015-06-30,20
181,2015-07-01,28
182,2015-07-02,47
183,2015-07-03,39
184,2015-07-04,11
185,2015-07-05,30
186,2015-07-06,31
187,2015-07-07,40
188,2015-07-08,45
189,2015-07-09,34
190,2015-07-10,44
191,2015-07-11,32
192,2015-07-12,29
193,2015-07-13,37
194,2015-07-14,46
195,2015-07-15,43
196,2015-07-16,31
197,2015-07-17,38
198,2015-07-18,41
199,2015-07-19,30
200,2015-07-20,30
201,2015-07-21,36
202,2015-07-22,45
203,2015-07-23,30
204,2015-07-24,37
205,2015-07-25,40
206,2015-07-26,30
207,2015-07-27,33
208,2015-07-28,29
209,2015-07-29,46
210,2015-07-30,26
211,2015-07-31,41
212,2015-08-01,35
213,2015-08-02,32
214,2015-08-03,32
215,2015-08-04,38
216,2015-08-05,42
217,2015-08-06,36
218,2015-08-07,33
219,2015-08-08,40
220,2015-08-09,41
221,2015-08-10,34
222,2015-08-11,24
223,2015-08-12,37
224,2015-08-13,41
225,2015-08-14,35
226,2015-08-15,37
227,2015-08-16,25
228,2015-08-17,36
229,2015-08-18,38
230,2015-08-19,35
231,2015-08-20,35
232,2015-08-21,46
233,2015-08-22,41
234,2015-08-23,37
235,2015-08-24,33
236,2015-08-25,44
237,2015-08-26,28
238,2015-08-27,42
239,2015-08-28,38
240,2015-08-29,39
241,2015-08-30,19
242,2015-08-31,26
243,2015-09-01,25
244,2015-09-02,35
