,date,280
0,2015-01-01,20
1,2015-01-02,21
2,2015-01-03,14
3,2015-01-04,30
4,2015-01-05,36
5,2015-01-06,18
6,2015-01-07,32
7,2015-01-08,31
8,2015-01-09,18
9,2015-01-10,16
10,2015-01-11,31
11,2015-01-12,19
12,2015-01-13,35
13,2015-01-14,44
14,2015-01-15,53
15,2015-01-16,36
16,2015-01-17,33
17,2015-01-18,2
18,2015-01-19,34
19,2015-01-20,46
20,2015-01-21,62
21,2015-01-22,56
22,2015-01-23,53
23,2015-01-24,19
24,2015-01-25,37
25,2015-01-26,16
26,2015-01-27,7
27,2015-01-28,14
28,2015-01-29,25
29,2015-01-30,36
30,2015-01-31,21
31,2015-02-01,27
32,2015-02-02,9
33,2015-02-03,11
34,2015-02-04,26
35,2015-02-05,21
36,2015-02-06,32
37,2015-02-07,26
38,2015-02-08,24
39,2015-02-09,16
40,2015-02-10,40
41,2015-02-11,44
42,2015-02-12,44
43,2015-02-13,32
44,2015-02-14,12
45,2015-02-15,10
46,2015-02-16,13
47,2015-02-17,22
48,2015-02-18,32
49,2015-02-19,25
50,2015-02-20,30
51,2015-02-21,9
52,2015-02-22,14
53,2015-02-23,28
54,2015-02-24,35
55,2015-02-25,33
56,2015-02-26,33
57,2015-02-27,39
58,2015-02-28,16
59,2015-03-01,11
60,2015-03-02,21
61,2015-03-03,20
62,2015-03-04,20
63,2015-03-05,3
64,2015-03-06,14
65,2015-03-07,27
66,2015-03-08,29
67,2015-03-09,47
68,2015-03-10,40
69,2015-03-11,68
70,2015-03-12,71
71,2015-03-13,54
72,2015-03-14,13
73,2015-03-15,33
74,2015-03-16,55
75,2015-03-17,52
76,2015-03-18,44
77,2015-03-19,48
78,2015-03-20,19
79,2015-03-21,24
80,2015-03-22,30
81,2015-03-23,43
82,2015-03-24,49
83,2015-03-25,46
84,2015-03-26,39
85,2015-03-27,59
86,2015-03-28,4
87,2015-03-29,33
88,2015-03-30,72
89,2015-03-31,48
90,2015-04-01,63
91,2015-04-02,102
92,2015-04-03,61
93,2015-04-04,51
94,2015-04-05,47
95,2015-04-06,90
96,2015-04-07,67
97,2015-04-08,58
98,2015-04-09,59
99,2015-04-10,69
100,2015-04-11,62
101,2015-04-12,68
102,2015-04-13,97
103,2015-04-14,77
104,2015-04-15,113
105,2015-04-16,97
106,2015-04-17,81
107,2015-04-18,88
108,2015-04-19,82
109,2015-04-20,37
110,2015-04-21,92
111,2015-04-22,66
112,2015-04-23,73
113,2015-04-24,78
114,2015-04-25,70
115,2015-04-26,86
116,2015-04-27,83
117,2015-04-28,94
118,2015-04-29,97
119,2015-04-30,88
120,2015-05-01,87
121,2015-05-02,37
122,2015-05-03,83
123,2015-05-04,93
124,2015-05-05,102
125,2015-05-06,89
126,2015-05-07,127
127,2015-05-08,100
128,2015-05-09,75
129,2015-05-10,90
130,2015-05-11,107
131,2015-05-12,108
132,2015-05-13,94
133,2015-05-14,106
134,2015-05-15,83
135,2015-05-16,91
136,2015-05-17,83
137,2015-05-18,94
138,2015-05-19,112
139,2015-05-20,106
140,2015-05-21,106
141,2015-05-22,90
142,2015-05-23,40
143,2015-05-24,49
144,2015-05-25,84
145,2015-05-26,122
146,2015-05-27,114
147,2015-05-28,106
148,2015-05-29,124
149,2015-05-30,76
150,2015-05-31,77
151,2015-06-01,38
152,2015-06-02,43
153,2015-06-03,110
154,2015-06-04,102
155,2015-06-05,122
156,2015-06-06,69
157,2015-06-07,88
158,2015-06-08,88
159,2015-06-09,94
160,2015-06-10,120
161,2015-06-11,107
162,2015-06-12,114
163,2015-06-13,78
164,2015-06-14,79
165,2015-06-15,87
166,2015-06-16,100
167,2015-06-17,131
168,2015-06-18,103
169,2015-06-19,101
170,2015-06-20,83
171,2015-06-21,62
172,2015-06-22,98
173,2015-06-23,123
174,2015-06-24,122
175,2015-06-25,128
176,2015-06-26,135
177,2015-06-27,47
178,2015-06-28,3
179,2015-06-29,93
180,2015-06-30,128
181,2015-07-01,124
182,2015-07-02,106
183,2015-07-03,69
184,2015-07-04,42
185,2015-07-05,66
186,2015-07-06,110
187,2015-07-07,119
188,2015-07-08,111
189,2015-07-09,113
190,2015-07-10,85
191,2015-07-11,70
192,2015-07-12,74
193,2015-07-13,105
194,2015-07-14,92
195,2015-07-15,82
196,2015-07-16,128
197,2015-07-17,111
198,2015-07-18,74
199,2015-07-19,80
200,2015-07-20,87
201,2015-07-21,86
202,2015-07-22,138
203,2015-07-23,125
204,2015-07-24,89
205,2015-07-25,83
206,2015-07-26,82
207,2015-07-27,97
208,2015-07-28,114
209,2015-07-29,123
210,2015-07-30,81
211,2015-07-31,109
212,2015-08-01,105
213,2015-08-02,77
214,2015-08-03,108
215,2015-08-04,120
216,2015-08-05,116
217,2015-08-06,113
218,2015-08-07,118
219,2015-08-08,82
220,2015-08-09,74
221,2015-08-10,108
222,2015-08-11,101
223,2015-08-12,91
224,2015-08-13,122
225,2015-08-14,100
226,2015-08-15,81
227,2015-08-16,66
228,2015-08-17,81
229,2015-08-18,121
230,2015-08-19,125
231,2015-08-20,102
232,2015-08-21,93
233,2015-08-22,85
234,2015-08-23,90
235,2015-08-24,88
236,2015-08-25,120
237,2015-08-26,97
238,2015-08-27,111
239,2015-08-28,94
240,2015-08-29,80
241,2015-08-30,62
242,2015-08-31,100
243,2015-09-01,132
244,2015-09-02,142
245,2015-09-03,120
246,2015-09-04,95
247,2015-09-05,80
248,2015-09-06,76
249,2015-09-07,96
250,2015-09-08,150
251,2015-09-09,136
252,2015-09-10,71
253,2015-09-11,154
254,2015-09-12,84
255,2015-09-13,105
256,2015-09-14,120
257,2015-09-15,148
258,2015-09-16,174
259,2015-09-17,146
260,2015-09-18,131
261,2015-09-19,98
262,2015-09-20,121
263,2015-09-21,145
264,2015-09-22,135
265,2015-09-23,134
266,2015-09-24,164
267,2015-09-25,150
268,2015-09-26,106
269,2015-09-27,99
270,2015-09-28,151
271,2015-09-29,149
272,2015-09-30,101
273,2015-10-01,111
274,2015-10-02,36
275,2015-10-03,39
276,2015-10-04,114
277,2015-10-05,143
278,2015-10-06,180
279,2015-10-07,212
280,2015-10-08,176
281,2015-10-09,109
282,2015-10-10,117
283,2015-10-11,125
284,2015-10-12,157
285,2015-10-13,174
286,2015-10-14,170
287,2015-10-15,153
288,2015-10-16,137
289,2015-10-17,91
290,2015-10-18,74
291,2015-10-19,117
292,2015-10-20,155
293,2015-10-21,188
294,2015-10-22,173
295,2015-10-23,128
296,2015-10-24,75
297,2015-10-25,101
298,2015-10-26,154
299,2015-10-27,144
300,2015-10-28,66
301,2015-10-29,146
302,2015-10-30,137
303,2015-10-31,123
304,2015-11-01,115
305,2015-11-02,138
306,2015-11-03,171
307,2015-11-04,152
308,2015-11-05,125
309,2015-11-06,139
310,2015-11-07,95
311,2015-11-08,92
312,2015-11-09,139
313,2015-11-10,69
314,2015-11-11,127
315,2015-11-12,129
316,2015-11-13,111
317,2015-11-14,83
318,2015-11-15,91
319,2015-11-16,125
320,2015-11-17,149
321,2015-11-18,134
322,2015-11-19,75
323,2015-11-20,106
324,2015-11-21,74
325,2015-11-22,73
326,2015-11-23,96
327,2015-11-24,110
328,2015-11-25,88
329,2015-11-26,32
330,2015-11-27,67
331,2015-11-28,50
332,2015-11-29,62
333,2015-11-30,98
334,2015-12-01,49
335,2015-12-02,77
336,2015-12-03,95
337,2015-12-04,90
338,2015-12-05,88
339,2015-12-06,79
340,2015-12-07,103
341,2015-12-08,108
342,2015-12-09,101
343,2015-12-10,115
344,2015-12-11,108
345,2015-12-12,88
346,2015-12-13,105
347,2015-12-14,99
348,2015-12-15,132
349,2015-12-16,110
350,2015-12-17,74
351,2015-12-18,82
352,2015-12-19,59
353,2015-12-20,56
354,2015-12-21,90
355,2015-12-22,78
356,2015-12-23,45
357,2015-12-24,55
358,2015-12-25,41
359,2015-12-26,41
360,2015-12-27,27
361,2015-12-28,37
362,2015-12-29,41
363,2015-12-30,54
364,2015-12-31,45
