date,usage
2015-01-01,8
2015-01-02,50
2015-01-03,5
2015-01-04,5
2015-01-05,42
2015-01-06,24
2015-01-07,35
2015-01-08,29
2015-01-09,25
2015-01-10,10
2015-01-11,10
2015-01-12,34
2015-01-13,50
2015-01-14,58
2015-01-15,39
2015-01-16,63
2015-01-17,8
2015-01-18,3
2015-01-19,25
2015-01-20,57
2015-01-21,39
2015-01-22,35
2015-01-23,54
2015-01-24,8
2015-01-25,14
2015-01-26,13
2015-01-27,2
2015-01-28,11
2015-01-29,31
2015-01-30,4
2015-01-31,7
2015-02-01,0
2015-02-02,1
2015-02-03,17
2015-02-04,23
2015-02-05,22
2015-02-06,25
2015-02-07,10
2015-02-08,10
2015-02-09,28
2015-02-10,26
2015-02-11,43
2015-02-12,35
2015-02-13,24
2015-02-14,8
2015-02-15,5
2015-02-16,11
2015-02-17,6
2015-02-18,15
2015-02-19,23
2015-02-20,18
2015-02-21,3
2015-02-22,1
2015-02-23,29
2015-02-24,20
2015-02-25,22
2015-02-26,34
2015-02-27,32
2015-02-28,10
2015-03-01,3
2015-03-02,24
2015-03-03,11
2015-03-04,19
2015-03-05,2
2015-03-06,20
2015-03-07,9
2015-03-08,9
2015-03-09,44
2015-03-10,29
2015-03-11,73
2015-03-12,32
2015-03-13,60
2015-03-14,2
2015-03-15,6
2015-03-16,40
2015-03-17,42
2015-03-18,41
2015-03-19,34
2015-03-20,20
2015-03-21,8
2015-03-22,11
2015-03-23,42
2015-03-24,38
2015-03-25,44
2015-03-26,38
2015-03-27,60
2015-03-28,0
2015-03-29,4
2015-03-30,54
2015-03-31,34
2015-04-01,40
2015-04-02,40
2015-04-03,18
2015-04-04,21
2015-04-05,10
2015-04-06,41
2015-04-07,34
2015-04-08,44
2015-04-09,31
2015-04-10,47
2015-04-11,24
2015-04-12,15
2015-04-13,66
2015-04-14,54
2015-04-15,52
2015-04-16,44
2015-04-17,54
2015-04-18,28
2015-04-19,17
2015-04-20,16
2015-04-21,48
2015-04-22,74
2015-04-23,53
2015-04-24,65
2015-04-25,32
2015-04-26,33
2015-04-27,43
2015-04-28,54
2015-04-29,63
2015-04-30,64
2015-05-01,62
2015-05-02,26
2015-05-03,39
2015-05-04,60
2015-05-05,64
2015-05-06,45
2015-05-07,68
2015-05-08,80
2015-05-09,28
2015-05-10,18
2015-05-11,54
2015-05-12,75
2015-05-13,79
2015-05-14,62
2015-05-15,49
2015-05-16,36
2015-05-17,28
2015-05-18,53
2015-05-19,71
2015-05-20,73
2015-05-21,77
2015-05-22,73
2015-05-23,25
2015-05-24,33
2015-05-25,54
2015-05-26,82
2015-05-27,87
2015-05-28,82
2015-05-29,85
2015-05-30,43
2015-05-31,24
2015-06-01,35
2015-06-02,21
2015-06-03,68
2015-06-04,83
2015-06-05,70
2015-06-06,40
2015-06-07,53
2015-06-08,82
2015-06-09,76
2015-06-10,80
2015-06-11,70
2015-06-12,78
2015-06-13,42
2015-06-14,45
2015-06-15,57
2015-06-16,77
2015-06-17,95
2015-06-18,88
2015-06-19,108
2015-06-20,31
2015-06-21,27
2015-06-22,85
2015-06-23,87
2015-06-24,84
2015-06-25,92
2015-06-26,122
2015-06-27,6
2015-06-28,38
2015-06-29,103
2015-06-30,80
2015-07-01,121
2015-07-02,68
2015-07-03,31
2015-07-04,35
2015-07-05,51
2015-07-06,81
2015-07-07,79
2015-07-08,70
2015-07-09,58
2015-07-10,113
2015-07-11,27
2015-07-12,31
2015-07-13,67
2015-07-14,68
2015-07-15,84
2015-07-16,93
2015-07-17,88
2015-07-18,37
2015-07-19,49
2015-07-20,56
2015-07-21,93
2015-07-22,88
2015-07-23,96
2015-07-24,89
2015-07-25,27
2015-07-26,45
2015-07-27,91
2015-07-28,125
2015-07-29,101
2015-07-30,85
2015-07-31,81
2015-08-01,39
2015-08-02,80
2015-08-03,77
2015-08-04,104
2015-08-05,97
2015-08-06,115
2015-08-07,81
2015-08-08,44
2015-08-09,61
2015-08-10,131
2015-08-11,71
2015-08-12,103
2015-08-13,102
2015-08-14,134
2015-08-15,19
2015-08-16,48
2015-08-17,85
2015-08-18,94
2015-08-19,70
2015-08-20,92
2015-08-21,105
2015-08-22,27
2015-08-23,58
2015-08-24,96
2015-08-25,77
2015-08-26,91
2015-08-27,87
2015-08-28,132
2015-08-29,38
2015-08-30,33
2015-08-31,105
2015-09-01,102
2015-09-02,93
2015-09-03,103
2015-09-04,88
2015-09-05,30
2015-09-06,36
2015-09-07,27
2015-09-08,91
2015-09-09,97
2015-09-10,59
2015-09-11,104
2015-09-12,33
2015-09-13,49
2015-09-14,74
2015-09-15,103
2015-09-16,94
2015-09-17,112
2015-09-18,89
2015-09-19,30
2015-09-20,34
2015-09-21,123
2015-09-22,111
2015-09-23,89
2015-09-24,283
2015-09-25,257
2015-09-26,100
2015-09-27,58
2015-09-28,218
2015-09-29,214
2015-09-30,131
2015-10-01,109
2015-10-02,23
2015-10-03,31
2015-10-04,74
2015-10-05,129
2015-10-06,101
2015-10-07,139
2015-10-08,136
2015-10-09,103
2015-10-10,55
2015-10-11,48
2015-10-12,109
2015-10-13,115
2015-10-14,120
2015-10-15,114
2015-10-16,108
2015-10-17,46
2015-10-18,34
2015-10-19,87
2015-10-20,104
2015-10-21,166
2015-10-22,113
2015-10-23,144
2015-10-24,37
2015-10-25,46
2015-10-26,77
2015-10-27,98
2015-10-28,45
2015-10-29,121
2015-10-30,102
2015-10-31,50
2015-11-01,46
2015-11-02,119
2015-11-03,125
2015-11-04,146
2015-11-05,111
2015-11-06,119
2015-11-07,36
2015-11-08,47
2015-11-09,101
2015-11-10,52
2015-11-11,88
2015-11-12,130
2015-11-13,93
2015-11-14,28
2015-11-15,23
2015-11-16,137
2015-11-17,124
2015-11-18,130
2015-11-19,52
2015-11-20,143
2015-11-21,33
2015-11-22,27
2015-11-23,71
2015-11-24,102
2015-11-25,77
2015-11-26,8
2015-11-27,30
2015-11-28,17
2015-11-29,16
2015-11-30,105
2015-12-01,46
2015-12-02,69
2015-12-03,119
2015-12-04,91
2015-12-05,17
2015-12-06,29
2015-12-07,155
2015-12-08,113
2015-12-09,91
2015-12-10,70
2015-12-11,89
2015-12-12,58
2015-12-13,33
2015-12-14,117
2015-12-15,106
2015-12-16,106
2015-12-17,48
2015-12-18,85
2015-12-19,13
2015-12-20,16
2015-12-21,97
2015-12-22,38
2015-12-23,40
2015-12-24,28
2015-12-25,7
2015-12-26,19
2015-12-27,11
2015-12-28,63
2015-12-29,41
2015-12-30,93
2015-12-31,66
