,date,421
0,2015-01-01,5
1,2015-01-02,12
2,2015-01-03,6
3,2015-01-04,6
4,2015-01-05,17
5,2015-01-06,6
6,2015-01-07,10
7,2015-01-08,8
8,2015-01-09,10
9,2015-01-10,9
10,2015-01-11,3
11,2015-01-12,6
12,2015-01-13,11
13,2015-01-14,6
14,2015-01-15,8
15,2015-01-16,11
16,2015-01-17,12
17,2015-01-18,3
18,2015-01-19,9
19,2015-01-20,5
20,2015-01-21,9
21,2015-01-22,7
22,2015-01-23,11
23,2015-01-24,5
24,2015-01-25,3
25,2015-01-26,5
26,2015-01-27,2
27,2015-01-28,0
28,2015-01-29,8
29,2015-01-30,8
30,2015-01-31,3
31,2015-02-01,4
32,2015-02-02,2
33,2015-02-03,4
34,2015-02-04,7
35,2015-02-05,7
36,2015-02-06,6
37,2015-02-07,7
38,2015-02-08,3
39,2015-02-09,3
40,2015-02-10,4
41,2015-02-11,6
42,2015-02-12,11
43,2015-02-13,7
44,2015-02-14,5
45,2015-02-15,5
46,2015-02-16,3
47,2015-02-17,6
48,2015-02-18,7
49,2015-02-19,8
50,2015-02-20,5
51,2015-02-21,4
52,2015-02-22,5
53,2015-02-23,9
54,2015-02-24,6
55,2015-02-25,6
56,2015-02-26,8
57,2015-02-27,4
58,2015-02-28,7
59,2015-03-01,4
60,2015-03-02,6
61,2015-03-03,6
62,2015-03-04,4
63,2015-03-05,2
64,2015-03-06,2
65,2015-03-07,3
66,2015-03-08,4
67,2015-03-09,8
68,2015-03-10,9
69,2015-03-11,7
70,2015-03-12,10
71,2015-03-13,13
72,2015-03-14,6
73,2015-03-15,6
74,2015-03-16,8
75,2015-03-17,14
76,2015-03-18,4
77,2015-03-19,11
78,2015-03-20,8
79,2015-03-21,9
80,2015-03-22,4
81,2015-03-23,9
82,2015-03-24,8
83,2015-03-25,12
84,2015-03-26,7
85,2015-03-27,10
86,2015-03-28,4
87,2015-03-29,3
88,2015-03-30,11
89,2015-03-31,10
90,2015-04-01,13
91,2015-04-02,14
92,2015-04-03,11
93,2015-04-04,9
94,2015-04-05,13
95,2015-04-06,15
96,2015-04-07,10
97,2015-04-08,9
98,2015-04-09,12
99,2015-04-10,9
100,2015-04-11,13
101,2015-04-12,14
102,2015-04-13,10
103,2015-04-14,17
104,2015-04-15,16
105,2015-04-16,25
106,2015-04-17,11
107,2015-04-18,15
108,2015-04-19,17
109,2015-04-20,10
110,2015-04-21,10
111,2015-04-22,14
112,2015-04-23,15
113,2015-04-24,14
114,2015-04-25,16
115,2015-04-26,15
116,2015-04-27,16
117,2015-04-28,10
118,2015-04-29,17
119,2015-04-30,18
120,2015-05-01,14
121,2015-05-02,15
122,2015-05-03,12
123,2015-05-04,12
124,2015-05-05,24
125,2015-05-06,16
126,2015-05-07,22
127,2015-05-08,14
128,2015-05-09,21
129,2015-05-10,13
130,2015-05-11,16
131,2015-05-12,16
132,2015-05-13,15
133,2015-05-14,24
134,2015-05-15,23
135,2015-05-16,15
136,2015-05-17,18
137,2015-05-18,15
138,2015-05-19,19
139,2015-05-20,17
140,2015-05-21,20
141,2015-05-22,13
142,2015-05-23,13
143,2015-05-24,12
144,2015-05-25,4
145,2015-05-26,16
146,2015-05-27,25
147,2015-05-28,17
148,2015-05-29,14
149,2015-05-30,22
150,2015-05-31,7
151,2015-06-01,15
152,2015-06-02,10
153,2015-06-03,19
154,2015-06-04,13
155,2015-06-05,18
156,2015-06-06,14
157,2015-06-07,10
158,2015-06-08,10
159,2015-06-09,14
160,2015-06-10,20
161,2015-06-11,16
162,2015-06-12,9
163,2015-06-13,15
164,2015-06-14,10
165,2015-06-15,15
166,2015-06-16,22
167,2015-06-17,13
168,2015-06-18,20
169,2015-06-19,21
170,2015-06-20,18
171,2015-06-21,7
172,2015-06-22,17
173,2015-06-23,14
174,2015-06-24,13
175,2015-06-25,16
176,2015-06-26,22
177,2015-06-27,11
178,2015-06-28,20
179,2015-06-29,21
180,2015-06-30,25
181,2015-07-01,16
182,2015-07-02,19
183,2015-07-03,24
184,2015-07-04,12
185,2015-07-05,16
186,2015-07-06,21
187,2015-07-07,12
188,2015-07-08,17
189,2015-07-09,15
190,2015-07-10,12
191,2015-07-11,13
192,2015-07-12,14
193,2015-07-13,12
194,2015-07-14,17
195,2015-07-15,22
196,2015-07-16,20
197,2015-07-17,14
198,2015-07-18,12
199,2015-07-19,13
200,2015-07-20,11
201,2015-07-21,17
202,2015-07-22,11
203,2015-07-23,13
204,2015-07-24,17
205,2015-07-25,11
206,2015-07-26,9
207,2015-07-27,16
208,2015-07-28,15
209,2015-07-29,12
210,2015-07-30,20
211,2015-07-31,16
212,2015-08-01,11
213,2015-08-02,14
214,2015-08-03,17
215,2015-08-04,21
216,2015-08-05,15
217,2015-08-06,17
218,2015-08-07,18
219,2015-08-08,9
220,2015-08-09,16
221,2015-08-10,7
222,2015-08-11,6
223,2015-08-12,12
224,2015-08-13,11
225,2015-08-14,11
226,2015-08-15,18
227,2015-08-16,8
228,2015-08-17,15
229,2015-08-18,17
230,2015-08-19,13
231,2015-08-20,16
232,2015-08-21,13
233,2015-08-22,10
234,2015-08-23,11
235,2015-08-24,25
236,2015-08-25,24
237,2015-08-26,31
238,2015-08-27,26
