date,382
2015-01-01,56
2015-01-02,77
2015-01-03,30
2015-01-04,63
2015-01-05,91
2015-01-06,47
2015-01-07,48
2015-01-08,46
2015-01-09,49
2015-01-10,57
2015-01-11,51
2015-01-12,53
2015-01-13,75
2015-01-14,90
2015-01-15,95
2015-01-16,83
2015-01-17,81
2015-01-18,16
2015-01-19,103
2015-01-20,108
2015-01-21,92
2015-01-22,107
2015-01-23,98
2015-01-24,35
2015-01-25,83
2015-01-26,16
2015-01-27,13
2015-01-28,42
2015-01-29,78
2015-01-30,45
2015-01-31,64
2015-02-01,57
2015-02-02,8
2015-02-03,35
2015-02-04,45
2015-02-05,67
2015-02-06,48
2015-02-07,81
2015-02-08,63
2015-02-09,36
2015-02-10,78
2015-02-11,69
2015-02-12,49
2015-02-13,26
2015-02-14,47
2015-02-15,23
2015-02-16,31
2015-02-17,40
2015-02-18,57
2015-02-19,39
2015-02-20,40
2015-02-21,27
2015-02-22,42
2015-02-23,44
2015-02-24,46
2015-02-25,80
2015-02-26,62
2015-02-27,64
2015-02-28,59
2015-03-01,14
2015-03-02,53
2015-03-03,23
2015-03-04,43
2015-03-05,8
2015-03-06,26
2015-03-07,53
2015-03-08,57
2015-03-09,100
2015-03-10,58
2015-03-11,118
2015-03-12,116
2015-03-13,93
2015-03-14,34
2015-03-15,51
2015-03-16,114
2015-03-17,113
2015-03-18,80
2015-03-19,89
2015-03-20,34
2015-03-21,85
2015-03-22,77
2015-03-23,83
2015-03-24,116
2015-03-25,91
2015-03-26,79
2015-03-27,105
2015-03-28,10
2015-03-29,83
2015-03-30,114
2015-03-31,81
2015-04-01,142
2015-04-02,159
2015-04-03,108
2015-04-04,92
2015-04-05,80
2015-04-06,167
2015-04-07,100
2015-04-08,110
2015-04-09,105
2015-04-10,122
2015-04-11,143
2015-04-12,140
2015-04-13,205
2015-04-14,178
2015-04-15,209
2015-04-16,199
2015-04-17,182
2015-04-18,254
2015-04-19,185
2015-04-20,86
2015-04-21,179
2015-04-22,162
2015-04-23,138
2015-04-24,130
2015-04-25,185
2015-04-26,158
2015-04-27,183
2015-04-28,201
2015-04-29,260
2015-04-30,185
2015-05-01,172
2015-05-02,216
2015-05-03,232
2015-05-04,241
2015-05-05,262
2015-05-06,247
2015-05-07,253
2015-05-08,265
2015-05-09,208
2015-05-10,98
2015-05-11,111
2015-05-12,248
2015-05-13,240
2015-05-14,288
2015-05-15,257
2015-05-16,146
2015-05-17,247
2015-05-18,236
2015-05-19,248
2015-05-20,267
2015-05-21,181
2015-05-22,240
2015-05-23,186
2015-05-24,167
2015-05-25,222
2015-05-26,275
2015-05-27,250
2015-05-28,212
2015-05-29,265
2015-05-30,265
2015-05-31,140
2015-06-01,81
2015-06-02,45
2015-06-03,229
2015-06-04,194
2015-06-05,189
2015-06-06,141
2015-06-07,167
2015-06-08,200
2015-06-09,220
2015-06-10,248
2015-06-11,217
2015-06-12,234
2015-06-13,220
2015-06-14,187
2015-06-15,184
2015-06-16,233
2015-06-17,248
2015-06-18,201
2015-06-19,221
2015-06-20,202
2015-06-21,151
2015-06-22,236
2015-06-23,189
2015-06-24,245
2015-06-25,210
2015-06-26,216
2015-06-27,131
2015-06-28,130
2015-06-29,232
2015-06-30,254
2015-07-01,262
2015-07-02,182
2015-07-03,160
2015-07-04,100
2015-07-05,148
2015-07-06,208
2015-07-07,224
2015-07-08,223
2015-07-09,183
2015-07-10,220
2015-07-11,177
2015-07-12,168
2015-07-13,252
2015-07-14,228
2015-07-15,218
2015-07-16,240
2015-07-17,237
2015-07-18,184
2015-07-19,149
2015-07-20,224
2015-07-21,254
2015-07-22,263
2015-07-23,184
2015-07-24,209
2015-07-25,228
2015-07-26,164
2015-07-27,236
2015-07-28,230
2015-07-29,265
2015-07-30,168
2015-07-31,226
2015-08-01,231
2015-08-02,180
2015-08-03,210
2015-08-04,233
2015-08-05,205
2015-08-06,240
2015-08-07,236
2015-08-08,207
2015-08-09,244
2015-08-10,284
2015-08-11,193
2015-08-12,239
2015-08-13,237
2015-08-14,215
2015-08-15,297
2015-08-16,184
2015-08-17,230
2015-08-18,262
2015-08-19,285
2015-08-20,227
2015-08-21,217
2015-08-22,198
2015-08-23,186
2015-08-24,236
2015-08-25,252
2015-08-26,262
2015-08-27,253
2015-08-28,172
2015-08-29,177
2015-08-30,201
