,date,375
0,2015-01-01,13
1,2015-01-02,53
2,2015-01-03,27
3,2015-01-04,48
4,2015-01-05,70
5,2015-01-06,43
6,2015-01-07,35
7,2015-01-08,34
8,2015-01-09,24
9,2015-01-10,35
10,2015-01-11,0
11,2015-01-12,0
12,2015-01-13,45
13,2015-01-14,77
14,2015-01-15,62
15,2015-01-16,66
16,2015-01-17,45
17,2015-01-18,14
18,2015-01-19,92
19,2015-01-20,92
20,2015-01-21,74
21,2015-01-22,89
22,2015-01-23,84
23,2015-01-24,36
24,2015-01-25,53
25,2015-01-26,22
26,2015-01-27,7
27,2015-01-28,42
28,2015-01-29,52
29,2015-01-30,59
30,2015-01-31,31
31,2015-02-01,44
32,2015-02-02,7
33,2015-02-03,35
34,2015-02-04,42
35,2015-02-05,41
36,2015-02-06,42
37,2015-02-07,48
38,2015-02-08,44
39,2015-02-09,32
40,2015-02-10,58
41,2015-02-11,74
42,2015-02-12,72
43,2015-02-13,39
44,2015-02-14,41
45,2015-02-15,13
46,2015-02-16,17
47,2015-02-17,37
48,2015-02-18,49
49,2015-02-19,31
50,2015-02-20,32
51,2015-02-21,22
52,2015-02-22,37
53,2015-02-23,43
54,2015-02-24,42
55,2015-02-25,64
56,2015-02-26,57
57,2015-02-27,57
58,2015-02-28,35
59,2015-03-01,28
60,2015-03-02,42
61,2015-03-03,35
62,2015-03-04,33
63,2015-03-05,5
64,2015-03-06,22
65,2015-03-07,39
66,2015-03-08,36
67,2015-03-09,89
68,2015-03-10,78
69,2015-03-11,113
70,2015-03-12,86
71,2015-03-13,77
72,2015-03-14,24
73,2015-03-15,49
74,2015-03-16,73
75,2015-03-17,65
76,2015-03-18,70
77,2015-03-19,66
78,2015-03-20,31
79,2015-03-21,66
80,2015-03-22,67
81,2015-03-23,79
82,2015-03-24,62
83,2015-03-25,79
84,2015-03-26,91
85,2015-03-27,67
86,2015-03-28,8
87,2015-03-29,69
88,2015-03-30,96
89,2015-03-31,83
90,2015-04-01,119
91,2015-04-02,125
92,2015-04-03,66
93,2015-04-04,92
94,2015-04-05,71
95,2015-04-06,110
96,2015-04-07,81
97,2015-04-08,88
98,2015-04-09,92
99,2015-04-10,82
100,2015-04-11,82
101,2015-04-12,59
102,2015-04-13,104
103,2015-04-14,121
104,2015-04-15,133
105,2015-04-16,151
106,2015-04-17,122
107,2015-04-18,134
108,2015-04-19,104
109,2015-04-20,49
110,2015-04-21,140
111,2015-04-22,123
112,2015-04-23,105
113,2015-04-24,105
114,2015-04-25,102
115,2015-04-26,119
116,2015-04-27,141
117,2015-04-28,152
118,2015-04-29,149
119,2015-04-30,168
120,2015-05-01,139
121,2015-05-02,148
122,2015-05-03,115
123,2015-05-04,166
124,2015-05-05,141
125,2015-05-06,162
126,2015-05-07,177
127,2015-05-08,185
128,2015-05-09,144
129,2015-05-10,138
130,2015-05-11,192
131,2015-05-12,227
132,2015-05-13,196
133,2015-05-14,235
134,2015-05-15,197
135,2015-05-16,123
136,2015-05-17,164
137,2015-05-18,207
138,2015-05-19,229
139,2015-05-20,162
140,2015-05-21,175
141,2015-05-22,151
142,2015-05-23,102
143,2015-05-24,104
144,2015-05-25,131
145,2015-05-26,184
146,2015-05-27,184
147,2015-05-28,200
148,2015-05-29,197
149,2015-05-30,177
150,2015-05-31,104
151,2015-06-01,95
152,2015-06-02,51
153,2015-06-03,172
154,2015-06-04,171
155,2015-06-05,165
156,2015-06-06,127
157,2015-06-07,166
158,2015-06-08,182
159,2015-06-09,201
160,2015-06-10,217
161,2015-06-11,202
162,2015-06-12,177
163,2015-06-13,165
164,2015-06-14,146
165,2015-06-15,146
166,2015-06-16,174
167,2015-06-17,184
168,2015-06-18,194
169,2015-06-19,186
170,2015-06-20,113
