,date,147
0,2015-01-01,27
1,2015-01-02,65
2,2015-01-03,26
3,2015-01-04,56
4,2015-01-05,76
5,2015-01-06,45
6,2015-01-07,49
7,2015-01-08,40
8,2015-01-09,44
9,2015-01-10,23
10,2015-01-11,48
11,2015-01-12,39
12,2015-01-13,61
13,2015-01-14,70
14,2015-01-15,68
15,2015-01-16,67
16,2015-01-17,25
17,2015-01-18,10
18,2015-01-19,50
19,2015-01-20,86
20,2015-01-21,65
21,2015-01-22,65
22,2015-01-23,63
23,2015-01-24,34
24,2015-01-25,62
25,2015-01-26,24
26,2015-01-27,7
27,2015-01-28,22
28,2015-01-29,51
29,2015-01-30,30
30,2015-01-31,29
31,2015-02-01,54
32,2015-02-02,6
33,2015-02-03,20
34,2015-02-04,31
35,2015-02-05,31
36,2015-02-06,39
37,2015-02-07,19
38,2015-02-08,46
39,2015-02-09,30
40,2015-02-10,60
41,2015-02-11,53
42,2015-02-12,47
43,2015-02-13,31
44,2015-02-14,24
45,2015-02-15,9
46,2015-02-16,20
47,2015-02-17,20
48,2015-02-18,41
49,2015-02-19,24
50,2015-02-20,35
51,2015-02-21,7
52,2015-02-22,19
53,2015-02-23,34
54,2015-02-24,43
55,2015-02-25,42
56,2015-02-26,41
57,2015-02-27,51
58,2015-02-28,30
59,2015-03-01,10
60,2015-03-02,42
61,2015-03-03,27
62,2015-03-04,23
63,2015-03-05,6
64,2015-03-06,27
65,2015-03-07,23
66,2015-03-08,40
67,2015-03-09,69
68,2015-03-10,47
69,2015-03-11,107
70,2015-03-12,66
71,2015-03-13,86
72,2015-03-14,27
73,2015-03-15,36
74,2015-03-16,88
75,2015-03-17,77
76,2015-03-18,61
77,2015-03-19,74
78,2015-03-20,32
79,2015-03-21,38
80,2015-03-22,34
81,2015-03-23,50
82,2015-03-24,71
83,2015-03-25,60
84,2015-03-26,71
85,2015-03-27,66
86,2015-03-28,1
87,2015-03-29,52
88,2015-03-30,107
89,2015-03-31,43
90,2015-04-01,95
