date,432
2015-01-01,35
2015-01-02,60
2015-01-03,34
2015-01-04,39
2015-01-05,52
2015-01-06,24
2015-01-07,39
2015-01-08,39
2015-01-09,41
2015-01-10,48
2015-01-11,40
2015-01-12,48
2015-01-13,80
2015-01-14,59
2015-01-15,72
2015-01-16,75
2015-01-17,54
2015-01-18,11
2015-01-19,43
2015-01-20,66
2015-01-21,60
2015-01-22,88
2015-01-23,56
2015-01-24,36
2015-01-25,77
2015-01-26,19
2015-01-27,6
2015-01-28,36
2015-01-29,59
2015-01-30,62
2015-01-31,40
2015-02-01,27
2015-02-02,11
2015-02-03,21
2015-02-04,40
2015-02-05,51
2015-02-06,58
2015-02-07,38
2015-02-08,36
2015-02-09,20
2015-02-10,44
2015-02-11,42
2015-02-12,54
2015-02-13,48
2015-02-14,33
2015-02-15,14
2015-02-16,24
2015-02-17,16
2015-02-18,56
2015-02-19,52
2015-02-20,43
2015-02-21,17
2015-02-22,21
2015-02-23,37
2015-02-24,51
2015-02-25,61
2015-02-26,48
2015-02-27,30
2015-02-28,30
2015-03-01,22
2015-03-02,48
2015-03-03,39
2015-03-04,37
2015-03-05,16
2015-03-06,27
2015-03-07,18
2015-03-08,26
2015-03-09,52
2015-03-10,76
2015-03-11,98
2015-03-12,110
2015-03-13,90
2015-03-14,33
2015-03-15,46
2015-03-16,95
2015-03-17,62
2015-03-18,74
2015-03-19,74
2015-03-20,56
2015-03-21,50
2015-03-22,82
2015-03-23,63
2015-03-24,73
2015-03-25,78
2015-03-26,88
2015-03-27,77
2015-03-28,7
2015-03-29,47
2015-03-30,99
2015-03-31,102
2015-04-01,120
2015-04-02,125
2015-04-03,108
2015-04-04,90
2015-04-05,122
2015-04-06,153
2015-04-07,145
2015-04-08,114
2015-04-09,113
2015-04-10,116
2015-04-11,125
2015-04-12,135
2015-04-13,123
2015-04-14,142
2015-04-15,176
2015-04-16,183
2015-04-17,148
2015-04-18,181
2015-04-19,174
2015-04-20,76
2015-04-21,196
2015-04-22,169
2015-04-23,182
2015-04-24,155
2015-04-25,142
2015-04-26,167
2015-04-27,224
2015-04-28,238
2015-04-29,211
2015-04-30,186
2015-05-01,218
2015-05-02,148
2015-05-03,140
2015-05-04,171
2015-05-05,225
2015-05-06,191
2015-05-07,230
2015-05-08,206
2015-05-09,137
2015-05-10,136
2015-05-11,207
2015-05-12,194
2015-05-13,202
2015-05-14,222
2015-05-15,237
2015-05-16,184
2015-05-17,162
2015-05-18,179
2015-05-19,205
2015-05-20,163
2015-05-21,188
2015-05-22,194
2015-05-23,135
2015-05-24,114
2015-05-25,134
2015-05-26,194
2015-05-27,204
2015-05-28,218
2015-05-29,210
2015-05-30,182
2015-05-31,126
2015-06-01,73
2015-06-02,85
2015-06-03,232
2015-06-04,158
2015-06-05,182
2015-06-06,172
2015-06-07,181
2015-06-08,185
2015-06-09,176
2015-06-10,216
2015-06-11,162
2015-06-12,200
2015-06-13,192
2015-06-14,154
2015-06-15,104
2015-06-16,186
2015-06-17,176
2015-06-18,160
2015-06-19,212
2015-06-20,157
2015-06-21,130
2015-06-22,211
2015-06-23,185
2015-06-24,221
2015-06-25,211
2015-06-26,228
