date,usage
2015-01-01,8
2015-01-02,15
2015-01-03,3
2015-01-04,4
2015-01-05,9
2015-01-06,6
2015-01-07,3
2015-01-08,10
2015-01-09,4
2015-01-10,8
2015-01-11,8
2015-01-12,8
2015-01-13,16
2015-01-14,7
2015-01-15,14
2015-01-16,16
2015-01-17,15
2015-01-18,3
2015-01-19,8
2015-01-20,13
2015-01-21,12
2015-01-22,20
2015-01-23,13
2015-01-24,6
2015-01-25,7
2015-01-26,0
2015-01-27,1
2015-01-28,3
2015-01-29,15
2015-01-30,9
2015-01-31,12
2015-02-01,12
2015-02-02,3
2015-02-03,3
2015-02-04,7
2015-02-05,8
2015-02-06,2
2015-02-07,3
2015-02-08,4
2015-02-09,7
2015-02-10,8
2015-02-11,16
2015-02-12,9
2015-02-13,7
2015-02-14,6
2015-02-15,3
2015-02-16,6
2015-02-17,5
2015-02-18,8
2015-02-19,10
2015-02-20,8
2015-02-21,4
2015-02-22,4
2015-02-23,11
2015-02-24,8
2015-02-25,15
2015-02-26,8
2015-02-27,9
2015-02-28,16
2015-03-01,3
2015-03-02,9
2015-03-03,13
2015-03-04,9
2015-03-05,3
2015-03-06,5
2015-03-07,9
2015-03-08,6
2015-03-09,16
2015-03-10,16
2015-03-11,7
2015-03-12,31
2015-03-13,18
2015-03-14,9
2015-03-15,12
2015-03-16,12
2015-03-17,23
2015-03-18,20
2015-03-19,17
2015-03-20,8
2015-03-21,11
2015-03-22,15
2015-03-23,16
2015-03-24,16
2015-03-25,13
2015-03-26,9
2015-03-27,13
2015-03-28,2
2015-03-29,10
2015-03-30,22
2015-03-31,17
2015-04-01,24
2015-04-02,46
2015-04-03,27
2015-04-04,20
2015-04-05,19
2015-04-06,13
2015-04-07,28
2015-04-08,12
2015-04-09,18
2015-04-10,25
2015-04-11,36
2015-04-12,28
2015-04-13,15
2015-04-14,26
2015-04-15,25
2015-04-16,34
2015-04-17,25
2015-04-18,52
2015-04-19,28
2015-04-20,15
2015-04-21,28
2015-04-22,32
2015-04-23,20
2015-04-24,30
2015-04-25,32
2015-04-26,34
2015-04-27,20
2015-04-28,42
2015-04-29,43
2015-04-30,31
2015-05-01,41
2015-05-02,35
2015-05-03,37
2015-05-04,22
2015-05-05,53
2015-05-06,40
2015-05-07,36
2015-05-08,41
2015-05-09,38
2015-05-10,26
2015-05-11,31
2015-05-12,32
2015-05-13,31
2015-05-14,45
2015-05-15,41
2015-05-16,39
2015-05-17,30
2015-05-18,30
2015-05-19,34
2015-05-20,25
2015-05-21,25
2015-05-22,42
2015-05-23,44
2015-05-24,22
2015-05-25,21
2015-05-26,46
2015-05-27,41
2015-05-28,37
2015-05-29,46
2015-05-30,55
2015-05-31,22
2015-06-01,11
2015-06-02,14
2015-06-03,23
2015-06-04,33
2015-06-05,41
2015-06-06,31
2015-06-07,34
2015-06-08,33
2015-06-09,36
2015-06-10,41
2015-06-11,26
2015-06-12,33
2015-06-13,45
2015-06-14,47
2015-06-15,26
2015-06-16,25
2015-06-17,36
2015-06-18,38
2015-06-19,46
2015-06-20,38
2015-06-21,34
2015-06-22,28
2015-06-23,33
2015-06-24,33
2015-06-25,45
2015-06-26,49
2015-06-27,31
2015-06-28,23
2015-06-29,27
2015-06-30,48
2015-07-01,46
2015-07-02,43
2015-07-03,27
2015-07-04,39
2015-07-05,27
2015-07-06,33
2015-07-07,37
2015-07-08,31
2015-07-09,40
2015-07-10,40
2015-07-11,46
2015-07-12,26
2015-07-13,39
2015-07-14,39
2015-07-15,33
2015-07-16,43
2015-07-17,45
2015-07-18,26
2015-07-19,39
2015-07-20,40
2015-07-21,39
2015-07-22,45
2015-07-23,52
2015-07-24,45
2015-07-25,44
2015-07-26,31
2015-07-27,42
2015-07-28,54
2015-07-29,47
2015-07-30,39
2015-07-31,44
2015-08-01,46
2015-08-02,32
2015-08-03,35
2015-08-04,40
2015-08-05,45
2015-08-06,42
2015-08-07,44
2015-08-08,43
2015-08-09,30
2015-08-10,37
2015-08-11,29
2015-08-12,56
2015-08-13,46
2015-08-14,49
2015-08-15,36
2015-08-16,35
2015-08-17,39
2015-08-18,46
2015-08-19,42
2015-08-20,46
2015-08-21,47
2015-08-22,46
2015-08-23,29
2015-08-24,28
2015-08-25,61
2015-08-26,46
2015-08-27,45
2015-08-28,45
2015-08-29,30
2015-08-30,26
2015-08-31,46
2015-09-01,40
2015-09-02,42
2015-09-03,38
2015-09-04,38
2015-09-05,37
2015-09-06,34
2015-09-07,19
2015-09-08,20
2015-09-09,34
2015-09-10,24
2015-09-11,36
2015-09-12,41
2015-09-13,22
2015-09-14,23
2015-09-15,46
2015-09-16,43
2015-09-17,34
2015-09-18,44
2015-09-19,29
2015-09-20,30
2015-09-21,35
2015-09-22,33
2015-09-23,35
2015-09-24,38
2015-09-25,55
2015-09-26,43
2015-09-27,30
2015-09-28,29
2015-09-29,39
2015-09-30,33
2015-10-01,33
2015-10-02,9
2015-10-03,16
2015-10-04,17
2015-10-05,15
2015-10-06,31
2015-10-07,41
2015-10-08,29
2015-10-09,31
2015-10-10,37
2015-10-11,33
2015-10-12,21
2015-10-13,45
2015-10-14,32
2015-10-15,36
2015-10-16,41
2015-10-17,25
2015-10-18,24
2015-10-19,24
2015-10-20,43
2015-10-21,36
2015-10-22,39
2015-10-23,42
2015-10-24,26
2015-10-25,28
2015-10-26,38
2015-10-27,42
2015-10-28,39
2015-10-29,44
2015-10-30,43
2015-10-31,53
2015-11-01,36
2015-11-02,44
2015-11-03,51
2015-11-04,36
2015-11-05,63
2015-11-06,48
2015-11-07,51
2015-11-08,47
2015-11-09,40
2015-11-10,27
2015-11-11,45
2015-11-12,55
2015-11-13,42
2015-11-14,36
2015-11-15,51
2015-11-16,31
2015-11-17,38
2015-11-18,43
2015-11-19,33
2015-11-20,37
2015-11-21,46
2015-11-22,37
2015-11-23,35
2015-11-24,39
2015-11-25,37
2015-11-26,21
2015-11-27,42
2015-11-28,26
2015-11-29,23
2015-11-30,30
2015-12-01,22
2015-12-02,28
2015-12-03,21
2015-12-04,27
2015-12-05,19
2015-12-06,19
2015-12-07,22
2015-12-08,28
2015-12-09,35
2015-12-10,34
2015-12-11,39
2015-12-12,32
2015-12-13,24
2015-12-14,19
2015-12-15,17
2015-12-16,35
2015-12-17,22
2015-12-18,24
2015-12-19,15
2015-12-20,13
2015-12-21,17
2015-12-22,27
2015-12-23,13
2015-12-24,7
2015-12-25,7
2015-12-26,12
2015-12-27,8
2015-12-28,11
2015-12-29,15
2015-12-30,24
2015-12-31,13
