,date,285
0,2015-01-01,61
1,2015-01-02,109
2,2015-01-03,40
3,2015-01-04,89
4,2015-01-05,93
5,2015-01-06,38
6,2015-01-07,80
7,2015-01-08,57
8,2015-01-09,65
9,2015-01-10,67
10,2015-01-11,94
11,2015-01-12,62
12,2015-01-13,94
13,2015-01-14,97
14,2015-01-15,70
15,2015-01-16,94
16,2015-01-17,91
17,2015-01-18,22
18,2015-01-19,79
19,2015-01-20,99
20,2015-01-21,112
21,2015-01-22,107
22,2015-01-23,132
23,2015-01-24,44
24,2015-01-25,82
25,2015-01-26,22
26,2015-01-27,5
27,2015-01-28,35
28,2015-01-29,32
29,2015-01-30,93
30,2015-01-31,66
31,2015-02-01,77
32,2015-02-02,11
33,2015-02-03,28
34,2015-02-04,77
35,2015-02-05,54
36,2015-02-06,54
37,2015-02-07,72
38,2015-02-08,63
39,2015-02-09,30
40,2015-02-10,63
41,2015-02-11,84
42,2015-02-12,83
43,2015-02-13,58
44,2015-02-14,45
45,2015-02-15,27
46,2015-02-16,32
47,2015-02-17,28
48,2015-02-18,68
49,2015-02-19,39
50,2015-02-20,46
51,2015-02-21,25
52,2015-02-22,41
53,2015-02-23,50
54,2015-02-24,57
55,2015-02-25,71
56,2015-02-26,68
57,2015-02-27,65
58,2015-02-28,52
59,2015-03-01,24
60,2015-03-02,48
61,2015-03-03,42
62,2015-03-04,46
63,2015-03-05,2
64,2015-03-06,31
65,2015-03-07,53
66,2015-03-08,71
67,2015-03-09,124
68,2015-03-10,70
69,2015-03-11,131
70,2015-03-12,111
71,2015-03-13,116
72,2015-03-14,49
73,2015-03-15,75
74,2015-03-16,106
75,2015-03-17,106
76,2015-03-18,97
77,2015-03-19,109
78,2015-03-20,45
79,2015-03-21,92
80,2015-03-22,86
81,2015-03-23,97
82,2015-03-24,99
83,2015-03-25,101
84,2015-03-26,100
85,2015-03-27,116
86,2015-03-28,7
87,2015-03-29,69
88,2015-03-30,145
89,2015-03-31,89
90,2015-04-01,154
91,2015-04-02,176
92,2015-04-03,120
93,2015-04-04,152
94,2015-04-05,103
95,2015-04-06,177
96,2015-04-07,110
97,2015-04-08,130
98,2015-04-09,117
99,2015-04-10,146
100,2015-04-11,159
101,2015-04-12,148
102,2015-04-13,164
103,2015-04-14,185
104,2015-04-15,227
105,2015-04-16,172
106,2015-04-17,168
107,2015-04-18,180
108,2015-04-19,173
109,2015-04-20,95
110,2015-04-21,174
111,2015-04-22,140
112,2015-04-23,168
113,2015-04-24,154
114,2015-04-25,199
115,2015-04-26,160
116,2015-04-27,209
117,2015-04-28,222
118,2015-04-29,231
119,2015-04-30,212
120,2015-05-01,190
121,2015-05-02,230
122,2015-05-03,202
123,2015-05-04,234
124,2015-05-05,210
125,2015-05-06,275
126,2015-05-07,228
127,2015-05-08,258
128,2015-05-09,214
129,2015-05-10,217
130,2015-05-11,313
131,2015-05-12,225
132,2015-05-13,226
133,2015-05-14,213
134,2015-05-15,236
135,2015-05-16,216
136,2015-05-17,212
137,2015-05-18,189
138,2015-05-19,245
139,2015-05-20,255
140,2015-05-21,215
141,2015-05-22,209
142,2015-05-23,165
143,2015-05-24,198
144,2015-05-25,211
145,2015-05-26,236
146,2015-05-27,223
147,2015-05-28,237
148,2015-05-29,271
149,2015-05-30,301
150,2015-05-31,168
151,2015-06-01,104
152,2015-06-02,75
153,2015-06-03,263
154,2015-06-04,230
155,2015-06-05,245
156,2015-06-06,223
157,2015-06-07,250
158,2015-06-08,247
159,2015-06-09,273
160,2015-06-10,266
161,2015-06-11,313
162,2015-06-12,279
163,2015-06-13,262
164,2015-06-14,222
165,2015-06-15,197
166,2015-06-16,265
167,2015-06-17,275
168,2015-06-18,240
169,2015-06-19,268
170,2015-06-20,206
171,2015-06-21,246
172,2015-06-22,283
173,2015-06-23,249
174,2015-06-24,304
175,2015-06-25,267
176,2015-06-26,278
177,2015-06-27,149
178,2015-06-28,202
179,2015-06-29,231
180,2015-06-30,271
181,2015-07-01,294
182,2015-07-02,279
183,2015-07-03,214
184,2015-07-04,148
185,2015-07-05,213
186,2015-07-06,263
187,2015-07-07,272
188,2015-07-08,270
189,2015-07-09,222
190,2015-07-10,290
191,2015-07-11,256
192,2015-07-12,251
193,2015-07-13,289
194,2015-07-14,256
195,2015-07-15,278
196,2015-07-16,303
197,2015-07-17,302
198,2015-07-18,247
199,2015-07-19,240
200,2015-07-20,258
201,2015-07-21,248
202,2015-07-22,287
203,2015-07-23,287
204,2015-07-24,291
205,2015-07-25,282
206,2015-07-26,232
207,2015-07-27,285
208,2015-07-28,293
209,2015-07-29,277
210,2015-07-30,207
211,2015-07-31,277
212,2015-08-01,263
213,2015-08-02,272
214,2015-08-03,273
215,2015-08-04,313
216,2015-08-05,325
217,2015-08-06,287
218,2015-08-07,302
219,2015-08-08,348
220,2015-08-09,287
221,2015-08-10,276
222,2015-08-11,203
223,2015-08-12,357
224,2015-08-13,315
225,2015-08-14,310
226,2015-08-15,339
227,2015-08-16,274
228,2015-08-17,280
229,2015-08-18,287
230,2015-08-19,297
231,2015-08-20,272
232,2015-08-21,253
233,2015-08-22,270
234,2015-08-23,296
235,2015-08-24,296
236,2015-08-25,265
237,2015-08-26,312
238,2015-08-27,269
239,2015-08-28,296
240,2015-08-29,355
241,2015-08-30,248
242,2015-08-31,301
243,2015-09-01,304
244,2015-09-02,313
245,2015-09-03,299
246,2015-09-04,260
247,2015-09-05,271
248,2015-09-06,237
249,2015-09-07,262
250,2015-09-08,339
251,2015-09-09,317
252,2015-09-10,133
253,2015-09-11,325
254,2015-09-12,282
255,2015-09-13,259
256,2015-09-14,321
257,2015-09-15,351
258,2015-09-16,344
259,2015-09-17,321
260,2015-09-18,351
261,2015-09-19,297
262,2015-09-20,242
263,2015-09-21,282
264,2015-09-22,367
265,2015-09-23,286
266,2015-09-24,359
267,2015-09-25,386
268,2015-09-26,289
269,2015-09-27,273
270,2015-09-28,321
271,2015-09-29,352
272,2015-09-30,303
273,2015-10-01,219
274,2015-10-02,55
275,2015-10-03,177
276,2015-10-04,272
277,2015-10-05,320
278,2015-10-06,313
279,2015-10-07,371
280,2015-10-08,344
281,2015-10-09,239
282,2015-10-10,334
283,2015-10-11,319
284,2015-10-12,370
285,2015-10-13,339
286,2015-10-14,357
287,2015-10-15,343
288,2015-10-16,347
289,2015-10-17,265
290,2015-10-18,203
291,2015-10-19,275
292,2015-10-20,323
293,2015-10-21,345
294,2015-10-22,315
295,2015-10-23,283
296,2015-10-24,264
297,2015-10-25,234
298,2015-10-26,286
299,2015-10-27,305
300,2015-10-28,147
301,2015-10-29,303
302,2015-10-30,290
303,2015-10-31,236
304,2015-11-01,252
305,2015-11-02,288
306,2015-11-03,283
307,2015-11-04,329
308,2015-11-05,275
309,2015-11-06,320
310,2015-11-07,271
311,2015-11-08,262
312,2015-11-09,294
313,2015-11-10,135
314,2015-11-11,259
315,2015-11-12,227
316,2015-11-13,258
317,2015-11-14,229
318,2015-11-15,189
319,2015-11-16,303
320,2015-11-17,268
321,2015-11-18,262
322,2015-11-19,132
323,2015-11-20,273
324,2015-11-21,281
325,2015-11-22,235
326,2015-11-23,211
327,2015-11-24,234
328,2015-11-25,201
329,2015-11-26,97
330,2015-11-27,200
331,2015-11-28,171
332,2015-11-29,212
333,2015-11-30,214
