,date,2023
0,2015-01-01,5
1,2015-01-02,22
2,2015-01-03,4
3,2015-01-04,11
4,2015-01-05,28
5,2015-01-06,9
6,2015-01-07,21
7,2015-01-08,20
8,2015-01-09,21
9,2015-01-10,2
10,2015-01-11,4
11,2015-01-12,11
12,2015-01-13,30
13,2015-01-14,35
14,2015-01-15,33
15,2015-01-16,28
16,2015-01-17,6
17,2015-01-18,0
18,2015-01-19,20
19,2015-01-20,33
20,2015-01-21,37
21,2015-01-22,32
22,2015-01-23,29
23,2015-01-24,2
24,2015-01-25,6
25,2015-01-26,5
26,2015-01-27,0
27,2015-01-28,10
28,2015-01-29,18
29,2015-01-30,20
30,2015-01-31,3
31,2015-02-01,5
32,2015-02-02,1
33,2015-02-03,10
34,2015-02-04,18
35,2015-02-05,22
36,2015-02-06,29
37,2015-02-07,6
38,2015-02-08,3
39,2015-02-09,5
40,2015-02-10,36
41,2015-02-11,25
42,2015-02-12,32
43,2015-02-13,16
44,2015-02-14,6
45,2015-02-15,1
46,2015-02-16,5
47,2015-02-17,8
48,2015-02-18,19
49,2015-02-19,18
50,2015-02-20,13
51,2015-02-21,0
52,2015-02-22,3
53,2015-02-23,9
54,2015-02-24,19
55,2015-02-25,19
56,2015-02-26,14
57,2015-02-27,17
58,2015-02-28,4
59,2015-03-01,2
60,2015-03-02,13
61,2015-03-03,10
62,2015-03-04,25
63,2015-03-05,3
64,2015-03-06,16
65,2015-03-07,10
66,2015-03-08,4
67,2015-03-09,18
68,2015-03-10,22
69,2015-03-11,36
70,2015-03-12,31
71,2015-03-13,32
72,2015-03-14,1
73,2015-03-15,8
74,2015-03-16,32
75,2015-03-17,19
76,2015-03-18,32
77,2015-03-19,34
78,2015-03-20,12
79,2015-03-21,15
80,2015-03-22,10
81,2015-03-23,26
82,2015-03-24,31
83,2015-03-25,36
84,2015-03-26,29
85,2015-03-27,30
86,2015-03-28,1
87,2015-03-29,7
88,2015-03-30,43
89,2015-03-31,27
90,2015-04-01,49
91,2015-04-02,46
92,2015-04-03,21
93,2015-04-04,19
94,2015-04-05,11
95,2015-04-06,31
96,2015-04-07,27
97,2015-04-08,23
98,2015-04-09,31
99,2015-04-10,23
100,2015-04-11,17
101,2015-04-12,15
102,2015-04-13,41
103,2015-04-14,39
104,2015-04-15,63
105,2015-04-16,52
106,2015-04-17,43
107,2015-04-18,36
108,2015-04-19,23
109,2015-04-20,18
110,2015-04-21,40
111,2015-04-22,32
112,2015-04-23,53
113,2015-04-24,55
114,2015-04-25,26
115,2015-04-26,22
116,2015-04-27,69
117,2015-04-28,70
118,2015-04-29,63
119,2015-04-30,65
120,2015-05-01,40
121,2015-05-02,23
122,2015-05-03,41
123,2015-05-04,76
124,2015-05-05,76
125,2015-05-06,58
126,2015-05-07,89
127,2015-05-08,65
128,2015-05-09,32
129,2015-05-10,18
130,2015-05-11,68
131,2015-05-12,74
132,2015-05-13,80
133,2015-05-14,78
134,2015-05-15,67
135,2015-05-16,36
136,2015-05-17,25
137,2015-05-18,65
138,2015-05-19,64
139,2015-05-20,62
140,2015-05-21,67
141,2015-05-22,53
142,2015-05-23,19
143,2015-05-24,12
144,2015-05-25,19
145,2015-05-26,82
146,2015-05-27,65
147,2015-05-28,72
148,2015-05-29,66
149,2015-05-30,26
150,2015-05-31,40
151,2015-06-01,35
152,2015-06-02,21
153,2015-06-03,81
154,2015-06-04,61
155,2015-06-05,62
156,2015-06-06,26
157,2015-06-07,20
158,2015-06-08,61
159,2015-06-09,66
160,2015-06-10,78
161,2015-06-11,72
162,2015-06-12,75
163,2015-06-13,37
164,2015-06-14,13
165,2015-06-15,37
166,2015-06-16,58
167,2015-06-17,80
168,2015-06-18,72
169,2015-06-19,73
170,2015-06-20,33
171,2015-06-21,28
172,2015-06-22,75
173,2015-06-23,69
