date,usage
2015-01-01,11
2015-01-02,25
2015-01-03,4
2015-01-04,20
2015-01-05,58
2015-01-06,18
2015-01-07,33
2015-01-08,21
2015-01-09,29
2015-01-10,15
2015-01-11,32
2015-01-12,21
2015-01-13,43
2015-01-14,36
2015-01-15,60
2015-01-16,41
2015-01-17,24
2015-01-18,4
2015-01-19,33
2015-01-20,64
2015-01-21,43
2015-01-22,58
2015-01-23,62
2015-01-24,17
2015-01-25,40
2015-01-26,16
2015-01-27,3
2015-01-28,39
2015-01-29,58
2015-01-30,35
2015-01-31,12
2015-02-01,41
2015-02-02,5
2015-02-03,36
2015-02-04,26
2015-02-05,39
2015-02-06,42
2015-02-07,33
2015-02-08,25
2015-02-09,32
2015-02-10,59
2015-02-11,63
2015-02-12,53
2015-02-13,17
2015-02-14,22
2015-02-15,12
2015-02-16,19
2015-02-17,31
2015-02-18,54
2015-02-19,39
2015-02-20,37
2015-02-21,14
2015-02-22,14
2015-02-23,32
2015-02-24,37
2015-02-25,63
2015-02-26,49
2015-02-27,45
2015-02-28,27
2015-03-01,14
2015-03-02,39
2015-03-03,32
2015-03-04,35
2015-03-05,10
2015-03-06,21
2015-03-07,19
2015-03-08,31
2015-03-09,81
2015-03-10,42
2015-03-11,53
2015-03-12,52
2015-03-13,68
2015-03-14,18
2015-03-15,24
2015-03-16,47
2015-03-17,35
2015-03-18,42
2015-03-19,46
2015-03-20,23
2015-03-21,22
2015-03-22,29
2015-03-23,60
2015-03-24,61
2015-03-25,60
2015-03-26,77
2015-03-27,64
2015-03-28,11
2015-03-29,44
2015-03-30,93
2015-03-31,65
2015-04-01,79
2015-04-02,99
2015-04-03,55
2015-04-04,49
2015-04-05,43
2015-04-06,93
2015-04-07,78
2015-04-08,92
2015-04-09,83
2015-04-10,87
2015-04-11,56
2015-04-12,64
2015-04-13,98
2015-04-14,101
2015-04-15,112
2015-04-16,106
2015-04-17,96
2015-04-18,59
2015-04-19,68
2015-04-20,66
2015-04-21,120
2015-04-22,105
2015-04-23,67
2015-04-24,87
2015-04-25,67
2015-04-26,64
2015-04-27,116
2015-04-28,84
2015-04-29,111
2015-04-30,125
2015-05-01,99
2015-05-02,61
2015-05-03,69
2015-05-04,132
2015-05-05,143
2015-05-06,115
2015-05-07,120
2015-05-08,140
2015-05-09,97
2015-05-10,115
2015-05-11,186
2015-05-12,188
2015-05-13,150
2015-05-14,169
2015-05-15,148
2015-05-16,114
2015-05-17,123
2015-05-18,164
2015-05-19,166
2015-05-20,176
2015-05-21,145
2015-05-22,122
2015-05-23,81
2015-05-24,56
2015-05-25,89
2015-05-26,145
2015-05-27,139
2015-05-28,152
2015-05-29,145
2015-05-30,91
2015-05-31,58
2015-06-01,73
2015-06-02,54
2015-06-03,161
2015-06-04,120
2015-06-05,125
2015-06-06,93
2015-06-07,93
2015-06-08,132
2015-06-09,137
2015-06-10,156
2015-06-11,145
2015-06-12,134
2015-06-13,98
2015-06-14,88
2015-06-15,123
2015-06-16,129
2015-06-17,161
2015-06-18,153
2015-06-19,154
2015-06-20,93
2015-06-21,84
2015-06-22,155
2015-06-23,146
2015-06-24,158
2015-06-25,150
2015-06-26,149
2015-06-27,58
2015-06-28,71
2015-06-29,146
2015-06-30,149
2015-07-01,154
2015-07-02,119
2015-07-03,84
2015-07-04,67
2015-07-05,73
2015-07-06,152
2015-07-07,156
2015-07-08,159
2015-07-09,138
2015-07-10,103
2015-07-11,96
2015-07-12,75
2015-07-13,126
2015-07-14,141
2015-07-15,120
2015-07-16,141
2015-07-17,126
2015-07-18,76
2015-07-19,63
2015-07-20,134
2015-07-21,123
2015-07-22,132
2015-07-23,113
2015-07-24,100
2015-07-25,90
2015-07-26,77
2015-07-27,145
2015-07-28,129
2015-07-29,125
2015-07-30,99
2015-07-31,112
2015-08-01,73
2015-08-02,59
2015-08-03,115
2015-08-04,126
2015-08-05,142
2015-08-06,136
2015-08-07,131
2015-08-08,113
2015-08-09,80
2015-08-10,135
2015-08-11,74
2015-08-12,130
2015-08-13,112
2015-08-14,120
2015-08-15,86
2015-08-16,70
2015-08-17,98
2015-08-18,124
2015-08-19,98
2015-08-20,109
2015-08-21,94
2015-08-22,59
2015-08-23,65
2015-08-24,88
2015-08-25,109
2015-08-26,125
2015-08-27,145
