,date,356
0,2015-01-01,11
1,2015-01-02,19
2,2015-01-03,11
3,2015-01-04,10
4,2015-01-05,13
5,2015-01-06,16
6,2015-01-07,17
7,2015-01-08,15
8,2015-01-09,16
9,2015-01-10,18
10,2015-01-11,18
11,2015-01-12,12
12,2015-01-13,25
13,2015-01-14,24
14,2015-01-15,20
15,2015-01-16,35
16,2015-01-17,22
17,2015-01-18,1
18,2015-01-19,17
19,2015-01-20,18
20,2015-01-21,18
21,2015-01-22,23
22,2015-01-23,29
23,2015-01-24,13
24,2015-01-25,15
25,2015-01-26,6
26,2015-01-27,2
27,2015-01-28,18
28,2015-01-29,14
29,2015-01-30,17
30,2015-01-31,6
31,2015-02-01,13
32,2015-02-02,7
33,2015-02-03,13
34,2015-02-04,17
35,2015-02-05,12
36,2015-02-06,14
37,2015-02-07,22
38,2015-02-08,16
39,2015-02-09,13
40,2015-02-10,15
41,2015-02-11,20
42,2015-02-12,18
43,2015-02-13,12
44,2015-02-14,10
45,2015-02-15,5
46,2015-02-16,9
47,2015-02-17,5
48,2015-02-18,15
49,2015-02-19,15
50,2015-02-20,10
51,2015-02-21,9
52,2015-02-22,8
53,2015-02-23,9
54,2015-02-24,10
55,2015-02-25,25
56,2015-02-26,18
57,2015-02-27,18
58,2015-02-28,11
59,2015-03-01,12
60,2015-03-02,14
61,2015-03-03,15
62,2015-03-04,15
63,2015-03-05,7
64,2015-03-06,9
65,2015-03-07,17
66,2015-03-08,15
67,2015-03-09,28
68,2015-03-10,27
69,2015-03-11,26
70,2015-03-12,29
71,2015-03-13,31
72,2015-03-14,7
73,2015-03-15,20
74,2015-03-16,16
75,2015-03-17,26
76,2015-03-18,21
77,2015-03-19,33
78,2015-03-20,29
79,2015-03-21,23
80,2015-03-22,18
81,2015-03-23,35
82,2015-03-24,42
83,2015-03-25,41
84,2015-03-26,36
85,2015-03-27,26
86,2015-03-28,1
87,2015-03-29,28
88,2015-03-30,35
89,2015-03-31,35
90,2015-04-01,55
91,2015-04-02,55
92,2015-04-03,34
93,2015-04-04,38
94,2015-04-05,30
95,2015-04-06,69
96,2015-04-07,41
97,2015-04-08,38
98,2015-04-09,49
99,2015-04-10,26
100,2015-04-11,37
101,2015-04-12,29
102,2015-04-13,94
103,2015-04-14,55
104,2015-04-15,92
105,2015-04-16,86
106,2015-04-17,94
107,2015-04-18,82
108,2015-04-19,58
109,2015-04-20,27
110,2015-04-21,78
111,2015-04-22,79
112,2015-04-23,82
113,2015-04-24,68
114,2015-04-25,51
115,2015-04-26,67
116,2015-04-27,67
117,2015-04-28,65
118,2015-04-29,78
119,2015-04-30,67
120,2015-05-01,110
121,2015-05-02,73
122,2015-05-03,86
123,2015-05-04,124
124,2015-05-05,93
125,2015-05-06,81
126,2015-05-07,88
127,2015-05-08,90
128,2015-05-09,71
129,2015-05-10,89
130,2015-05-11,85
131,2015-05-12,115
132,2015-05-13,116
133,2015-05-14,102
134,2015-05-15,128
135,2015-05-16,76
136,2015-05-17,82
137,2015-05-18,105
138,2015-05-19,108
139,2015-05-20,117
140,2015-05-21,92
141,2015-05-22,97
142,2015-05-23,76
143,2015-05-24,73
144,2015-05-25,76
145,2015-05-26,81
146,2015-05-27,110
147,2015-05-28,110
148,2015-05-29,140
149,2015-05-30,88
150,2015-05-31,69
151,2015-06-01,58
152,2015-06-02,41
153,2015-06-03,116
154,2015-06-04,91
155,2015-06-05,95
156,2015-06-06,76
157,2015-06-07,73
158,2015-06-08,99
159,2015-06-09,88
160,2015-06-10,88
161,2015-06-11,79
162,2015-06-12,91
163,2015-06-13,73
164,2015-06-14,45
165,2015-06-15,97
166,2015-06-16,82
167,2015-06-17,95
168,2015-06-18,92
169,2015-06-19,78
170,2015-06-20,47
171,2015-06-21,51
172,2015-06-22,111
173,2015-06-23,83
174,2015-06-24,91
175,2015-06-25,98
176,2015-06-26,91
177,2015-06-27,27
178,2015-06-28,43
179,2015-06-29,92
180,2015-06-30,94
181,2015-07-01,83
182,2015-07-02,74
183,2015-07-03,54
184,2015-07-04,30
185,2015-07-05,33
186,2015-07-06,106
187,2015-07-07,87
188,2015-07-08,75
189,2015-07-09,72
190,2015-07-10,83
191,2015-07-11,50
192,2015-07-12,44
193,2015-07-13,102
194,2015-07-14,91
195,2015-07-15,89
196,2015-07-16,103
197,2015-07-17,104
198,2015-07-18,61
199,2015-07-19,41
200,2015-07-20,91
201,2015-07-21,97
202,2015-07-22,101
203,2015-07-23,115
204,2015-07-24,120
205,2015-07-25,53
206,2015-07-26,41
207,2015-07-27,96
208,2015-07-28,104
209,2015-07-29,108
210,2015-07-30,88
211,2015-07-31,111
212,2015-08-01,49
213,2015-08-02,36
214,2015-08-03,114
215,2015-08-04,96
216,2015-08-05,111
217,2015-08-06,133
218,2015-08-07,106
219,2015-08-08,63
220,2015-08-09,50
221,2015-08-10,129
222,2015-08-11,46
223,2015-08-12,105
224,2015-08-13,103
225,2015-08-14,91
226,2015-08-15,59
227,2015-08-16,57
228,2015-08-17,106
229,2015-08-18,76
230,2015-08-19,99
231,2015-08-20,91
232,2015-08-21,85
233,2015-08-22,56
234,2015-08-23,54
235,2015-08-24,85
236,2015-08-25,87
237,2015-08-26,105
238,2015-08-27,96
239,2015-08-28,79
240,2015-08-29,53
241,2015-08-30,58
242,2015-08-31,84
243,2015-09-01,98
244,2015-09-02,83
245,2015-09-03,93
246,2015-09-04,69
247,2015-09-05,52
248,2015-09-06,35
249,2015-09-07,84
250,2015-09-08,111
251,2015-09-09,101
252,2015-09-10,44
253,2015-09-11,103
254,2015-09-12,66
255,2015-09-13,41
256,2015-09-14,82
257,2015-09-15,88
258,2015-09-16,95
259,2015-09-17,114
260,2015-09-18,94
261,2015-09-19,62
262,2015-09-20,52
263,2015-09-21,68
264,2015-09-22,122
265,2015-09-23,87
266,2015-09-24,108
267,2015-09-25,108
268,2015-09-26,60
269,2015-09-27,51
270,2015-09-28,86
271,2015-09-29,93
272,2015-09-30,71
273,2015-10-01,89
274,2015-10-02,31
275,2015-10-03,22
276,2015-10-04,53
277,2015-10-05,87
278,2015-10-06,125
279,2015-10-07,115
280,2015-10-08,99
281,2015-10-09,113
282,2015-10-10,79
283,2015-10-11,74
284,2015-10-12,77
285,2015-10-13,98
286,2015-10-14,117
287,2015-10-15,107
288,2015-10-16,91
289,2015-10-17,62
290,2015-10-18,42
291,2015-10-19,115
292,2015-10-20,102
293,2015-10-21,114
294,2015-10-22,108
295,2015-10-23,105
296,2015-10-24,50
297,2015-10-25,48
298,2015-10-26,123
299,2015-10-27,123
300,2015-10-28,53
301,2015-10-29,115
302,2015-10-30,117
303,2015-10-31,31
304,2015-11-01,44
305,2015-11-02,64
306,2015-11-03,90
307,2015-11-04,101
308,2015-11-05,90
309,2015-11-06,80
310,2015-11-07,62
311,2015-11-08,49
312,2015-11-09,82
313,2015-11-10,38
314,2015-11-11,47
315,2015-11-12,46
316,2015-11-13,65
317,2015-11-14,41
318,2015-11-15,42
319,2015-11-16,78
320,2015-11-17,64
321,2015-11-18,94
322,2015-11-19,49
323,2015-11-20,81
324,2015-11-21,47
325,2015-11-22,44
326,2015-11-23,56
327,2015-11-24,55
328,2015-11-25,45
329,2015-11-26,19
330,2015-11-27,30
331,2015-11-28,30
332,2015-11-29,23
333,2015-11-30,55
334,2015-12-01,41
335,2015-12-02,55
336,2015-12-03,77
337,2015-12-04,91
338,2015-12-05,41
339,2015-12-06,29
340,2015-12-07,82
341,2015-12-08,62
342,2015-12-09,91
343,2015-12-10,80
344,2015-12-11,85
345,2015-12-12,69
346,2015-12-13,47
347,2015-12-14,87
348,2015-12-15,101
349,2015-12-16,73
350,2015-12-17,36
351,2015-12-18,53
352,2015-12-19,35
353,2015-12-20,23
354,2015-12-21,85
355,2015-12-22,42
356,2015-12-23,36
357,2015-12-24,43
358,2015-12-25,19
359,2015-12-26,15
360,2015-12-27,29
361,2015-12-28,35
362,2015-12-29,19
363,2015-12-30,36
364,2015-12-31,45
