,date,151
0,2015-01-01,35
1,2015-01-02,68
2,2015-01-03,34
3,2015-01-04,84
4,2015-01-05,58
5,2015-01-06,48
6,2015-01-07,41
7,2015-01-08,33
8,2015-01-09,37
9,2015-01-10,52
10,2015-01-11,53
11,2015-01-12,42
12,2015-01-13,57
13,2015-01-14,62
14,2015-01-15,62
15,2015-01-16,59
16,2015-01-17,51
17,2015-01-18,2
18,2015-01-19,72
19,2015-01-20,64
20,2015-01-21,80
21,2015-01-22,85
22,2015-01-23,68
23,2015-01-24,33
24,2015-01-25,75
25,2015-01-26,15
26,2015-01-27,7
27,2015-01-28,39
28,2015-01-29,49
29,2015-01-30,49
30,2015-01-31,35
31,2015-02-01,52
32,2015-02-02,12
33,2015-02-03,20
34,2015-02-04,64
35,2015-02-05,49
36,2015-02-06,41
37,2015-02-07,50
38,2015-02-08,57
39,2015-02-09,29
40,2015-02-10,57
41,2015-02-11,75
42,2015-02-12,69
43,2015-02-13,40
44,2015-02-14,41
45,2015-02-15,15
46,2015-02-16,22
47,2015-02-17,32
48,2015-02-18,41
49,2015-02-19,40
50,2015-02-20,35
51,2015-02-21,27
52,2015-02-22,36
53,2015-02-23,33
54,2015-02-24,42
55,2015-02-25,60
56,2015-02-26,63
57,2015-02-27,42
58,2015-02-28,48
59,2015-03-01,32
60,2015-03-02,40
61,2015-03-03,26
62,2015-03-04,58
63,2015-03-05,15
64,2015-03-06,28
65,2015-03-07,40
66,2015-03-08,63
67,2015-03-09,84
68,2015-03-10,52
69,2015-03-11,140
70,2015-03-12,89
71,2015-03-13,98
72,2015-03-14,17
73,2015-03-15,82
74,2015-03-16,84
75,2015-03-17,69
76,2015-03-18,65
77,2015-03-19,92
78,2015-03-20,43
79,2015-03-21,78
80,2015-03-22,89
81,2015-03-23,81
82,2015-03-24,120
83,2015-03-25,99
84,2015-03-26,108
85,2015-03-27,128
86,2015-03-28,17
87,2015-03-29,104
88,2015-03-30,138
89,2015-03-31,100
90,2015-04-01,141
91,2015-04-02,205
92,2015-04-03,123
93,2015-04-04,146
94,2015-04-05,123
95,2015-04-06,177
96,2015-04-07,116
97,2015-04-08,146
98,2015-04-09,129
99,2015-04-10,115
100,2015-04-11,212
101,2015-04-12,210
102,2015-04-13,172
103,2015-04-14,166
104,2015-04-15,213
105,2015-04-16,213
106,2015-04-17,183
107,2015-04-18,237
108,2015-04-19,161
109,2015-04-20,65
110,2015-04-21,178
111,2015-04-22,154
112,2015-04-23,150
113,2015-04-24,162
114,2015-04-25,179
115,2015-04-26,185
116,2015-04-27,220
117,2015-04-28,226
118,2015-04-29,239
119,2015-04-30,238
120,2015-05-01,204
121,2015-05-02,218
122,2015-05-03,215
123,2015-05-04,242
124,2015-05-05,231
125,2015-05-06,246
126,2015-05-07,287
127,2015-05-08,272
128,2015-05-09,205
129,2015-05-10,237
130,2015-05-11,250
131,2015-05-12,214
132,2015-05-13,275
133,2015-05-14,318
134,2015-05-15,245
135,2015-05-16,234
136,2015-05-17,265
137,2015-05-18,216
138,2015-05-19,248
139,2015-05-20,243
140,2015-05-21,220
141,2015-05-22,225
142,2015-05-23,219
143,2015-05-24,213
144,2015-05-25,243
145,2015-05-26,280
146,2015-05-27,237
147,2015-05-28,278
148,2015-05-29,248
149,2015-05-30,258
150,2015-05-31,209
151,2015-06-01,99
152,2015-06-02,76
153,2015-06-03,246
154,2015-06-04,241
155,2015-06-05,219
156,2015-06-06,227
157,2015-06-07,244
158,2015-06-08,242
159,2015-06-09,253
160,2015-06-10,302
161,2015-06-11,250
162,2015-06-12,231
163,2015-06-13,241
164,2015-06-14,247
165,2015-06-15,213
166,2015-06-16,229
167,2015-06-17,267
168,2015-06-18,288
169,2015-06-19,288
170,2015-06-20,236
171,2015-06-21,206
172,2015-06-22,248
173,2015-06-23,202
174,2015-06-24,288
175,2015-06-25,299
176,2015-06-26,286
177,2015-06-27,136
178,2015-06-28,181
179,2015-06-29,261
180,2015-06-30,280
181,2015-07-01,247
182,2015-07-02,275
183,2015-07-03,214
184,2015-07-04,164
185,2015-07-05,234
186,2015-07-06,235
187,2015-07-07,241
188,2015-07-08,240
189,2015-07-09,222
190,2015-07-10,289
191,2015-07-11,235
192,2015-07-12,233
193,2015-07-13,272
194,2015-07-14,247
195,2015-07-15,227
196,2015-07-16,300
197,2015-07-17,276
198,2015-07-18,219
199,2015-07-19,242
200,2015-07-20,241
201,2015-07-21,296
202,2015-07-22,305
203,2015-07-23,339
204,2015-07-24,316
205,2015-07-25,254
206,2015-07-26,284
207,2015-07-27,255
208,2015-07-28,349
209,2015-07-29,293
210,2015-07-30,232
211,2015-07-31,301
212,2015-08-01,477
213,2015-08-02,287
214,2015-08-03,307
215,2015-08-04,308
216,2015-08-05,292
217,2015-08-06,307
218,2015-08-07,317
219,2015-08-08,530
220,2015-08-09,254
221,2015-08-10,270
222,2015-08-11,177
223,2015-08-12,335
224,2015-08-13,313
225,2015-08-14,310
226,2015-08-15,491
227,2015-08-16,246
228,2015-08-17,284
229,2015-08-18,307
230,2015-08-19,265
231,2015-08-20,275
232,2015-08-21,264
233,2015-08-22,257
234,2015-08-23,275
235,2015-08-24,288
236,2015-08-25,275
237,2015-08-26,300
238,2015-08-27,337
239,2015-08-28,354
240,2015-08-29,260
241,2015-08-30,236
242,2015-08-31,303
243,2015-09-01,314
244,2015-09-02,278
245,2015-09-03,301
246,2015-09-04,299
247,2015-09-05,244
248,2015-09-06,228
249,2015-09-07,274
250,2015-09-08,302
251,2015-09-09,279
252,2015-09-10,177
253,2015-09-11,348
254,2015-09-12,281
255,2015-09-13,262
256,2015-09-14,323
257,2015-09-15,361
258,2015-09-16,390
259,2015-09-17,357
260,2015-09-18,351
261,2015-09-19,354
262,2015-09-20,330
263,2015-09-21,316
264,2015-09-22,292
265,2015-09-23,316
266,2015-09-24,360
267,2015-09-25,345
268,2015-09-26,276
269,2015-09-27,277
270,2015-09-28,311
271,2015-09-29,308
272,2015-09-30,243
273,2015-10-01,199
274,2015-10-02,43
275,2015-10-03,147
276,2015-10-04,254
277,2015-10-05,278
278,2015-10-06,295
279,2015-10-07,278
280,2015-10-08,296
281,2015-10-09,231
282,2015-10-10,297
283,2015-10-11,275
284,2015-10-12,320
285,2015-10-13,336
286,2015-10-14,298
287,2015-10-15,302
288,2015-10-16,250
289,2015-10-17,235
290,2015-10-18,152
291,2015-10-19,214
292,2015-10-20,273
293,2015-10-21,299
294,2015-10-22,299
295,2015-10-23,282
296,2015-10-24,227
297,2015-10-25,229
298,2015-10-26,268
299,2015-10-27,245
300,2015-10-28,109
301,2015-10-29,282
302,2015-10-30,260
303,2015-10-31,237
304,2015-11-01,199
305,2015-11-02,256
306,2015-11-03,328
307,2015-11-04,307
308,2015-11-05,251
309,2015-11-06,279
310,2015-11-07,267
311,2015-11-08,229
312,2015-11-09,244
313,2015-11-10,113
314,2015-11-11,266
315,2015-11-12,211
316,2015-11-13,237
317,2015-11-14,179
318,2015-11-15,207
319,2015-11-16,206
320,2015-11-17,201
321,2015-11-18,241
322,2015-11-19,105
323,2015-11-20,259
324,2015-11-21,216
325,2015-11-22,144
326,2015-11-23,157
327,2015-11-24,189
328,2015-11-25,180
329,2015-11-26,97
330,2015-11-27,180
331,2015-11-28,96
332,2015-11-29,133
333,2015-11-30,180
334,2015-12-01,99
335,2015-12-02,132
336,2015-12-03,182
337,2015-12-04,187
338,2015-12-05,199
339,2015-12-06,171
340,2015-12-07,193
341,2015-12-08,197
342,2015-12-09,189
343,2015-12-10,238
344,2015-12-11,225
345,2015-12-12,239
346,2015-12-13,221
347,2015-12-14,198
348,2015-12-15,237
349,2015-12-16,212
350,2015-12-17,136
351,2015-12-18,208
352,2015-12-19,127
353,2015-12-20,138
354,2015-12-21,204
355,2015-12-22,147
356,2015-12-23,76
357,2015-12-24,136
358,2015-12-25,65
359,2015-12-26,98
360,2015-12-27,80
361,2015-12-28,100
362,2015-12-29,93
363,2015-12-30,148
364,2015-12-31,134
