,date,339
0,2015-01-01,10
1,2015-01-02,12
2,2015-01-03,6
3,2015-01-04,11
4,2015-01-05,6
5,2015-01-06,5
6,2015-01-07,7
7,2015-01-08,4
8,2015-01-09,2
9,2015-01-10,6
10,2015-01-11,10
11,2015-01-12,4
12,2015-01-13,14
13,2015-01-14,13
14,2015-01-15,4
15,2015-01-16,7
16,2015-01-17,5
17,2015-01-18,0
18,2015-01-19,13
19,2015-01-20,7
20,2015-01-21,8
21,2015-01-22,3
22,2015-01-23,7
23,2015-01-24,2
24,2015-01-25,5
25,2015-01-26,7
26,2015-01-27,1
27,2015-01-28,4
28,2015-01-29,1
29,2015-01-30,5
30,2015-01-31,5
31,2015-02-01,6
32,2015-02-02,0
33,2015-02-03,1
34,2015-02-04,4
35,2015-02-05,2
36,2015-02-06,2
37,2015-02-07,4
38,2015-02-08,9
39,2015-02-09,1
40,2015-02-10,5
41,2015-02-11,8
42,2015-02-12,7
43,2015-02-13,3
44,2015-02-14,2
45,2015-02-15,3
46,2015-02-16,5
47,2015-02-17,4
48,2015-02-18,7
49,2015-02-19,2
50,2015-02-20,3
51,2015-02-21,5
52,2015-02-22,4
53,2015-02-23,4
54,2015-02-24,4
55,2015-02-25,8
56,2015-02-26,7
57,2015-02-27,2
58,2015-02-28,5
59,2015-03-01,2
60,2015-03-02,2
61,2015-03-03,6
62,2015-03-04,6
63,2015-03-05,0
64,2015-03-06,2
65,2015-03-07,5
66,2015-03-08,10
67,2015-03-09,5
68,2015-03-10,9
69,2015-03-11,12
70,2015-03-12,9
71,2015-03-13,10
72,2015-03-14,2
73,2015-03-15,9
74,2015-03-16,13
75,2015-03-17,10
76,2015-03-18,5
77,2015-03-19,7
78,2015-03-20,5
79,2015-03-21,5
80,2015-03-22,7
81,2015-03-23,4
82,2015-03-24,12
83,2015-03-25,8
84,2015-03-26,5
85,2015-03-27,12
86,2015-03-28,1
87,2015-03-29,9
88,2015-03-30,6
89,2015-03-31,13
90,2015-04-01,10
91,2015-04-02,10
92,2015-04-03,12
93,2015-04-04,10
94,2015-04-05,15
95,2015-04-06,18
96,2015-04-07,14
97,2015-04-08,11
98,2015-04-09,10
99,2015-04-10,11
100,2015-04-11,15
101,2015-04-12,22
102,2015-04-13,17
103,2015-04-14,11
104,2015-04-15,15
105,2015-04-16,20
106,2015-04-17,21
107,2015-04-18,25
108,2015-04-19,23
109,2015-04-20,3
110,2015-04-21,21
111,2015-04-22,17
112,2015-04-23,11
113,2015-04-24,10
114,2015-04-25,17
115,2015-04-26,15
116,2015-04-27,17
117,2015-04-28,24
118,2015-04-29,22
119,2015-04-30,19
120,2015-05-01,15
121,2015-05-02,17
122,2015-05-03,24
123,2015-05-04,13
124,2015-05-05,29
125,2015-05-06,25
126,2015-05-07,18
127,2015-05-08,26
128,2015-05-09,25
129,2015-05-10,20
130,2015-05-11,7
131,2015-05-12,25
132,2015-05-13,27
133,2015-05-14,26
134,2015-05-15,9
135,2015-05-16,7
136,2015-05-17,25
137,2015-05-18,10
138,2015-05-19,22
139,2015-05-20,31
140,2015-05-21,11
141,2015-05-22,18
142,2015-05-23,19
143,2015-05-24,14
144,2015-05-25,3
145,2015-05-26,24
146,2015-05-27,21
147,2015-05-28,13
148,2015-05-29,24
149,2015-05-30,27
150,2015-05-31,21
151,2015-06-01,8
152,2015-06-02,5
153,2015-06-03,19
154,2015-06-04,23
155,2015-06-05,20
156,2015-06-06,21
157,2015-06-07,33
158,2015-06-08,11
159,2015-06-09,23
160,2015-06-10,33
161,2015-06-11,23
162,2015-06-12,27
163,2015-06-13,29
164,2015-06-14,25
165,2015-06-15,25
166,2015-06-16,21
167,2015-06-17,22
168,2015-06-18,26
169,2015-06-19,29
170,2015-06-20,10
171,2015-06-21,24
172,2015-06-22,25
173,2015-06-23,24
174,2015-06-24,24
175,2015-06-25,14
176,2015-06-26,28
177,2015-06-27,13
178,2015-06-28,14
179,2015-06-29,17
180,2015-06-30,25
181,2015-07-01,30
182,2015-07-02,21
183,2015-07-03,17
184,2015-07-04,29
185,2015-07-05,21
186,2015-07-06,21
187,2015-07-07,24
188,2015-07-08,30
189,2015-07-09,24
190,2015-07-10,30
191,2015-07-11,22
192,2015-07-12,25
193,2015-07-13,30
194,2015-07-14,25
195,2015-07-15,23
196,2015-07-16,34
197,2015-07-17,29
