date,usage
2015-01-01,43
2015-01-02,17
2015-01-03,36
2015-01-04,26
2015-01-05,46
2015-01-06,24
2015-01-07,40
2015-01-08,38
2015-01-09,45
2015-01-10,27
2015-01-11,30
2015-01-12,31
2015-01-13,11
2015-01-14,38
2015-01-15,23
2015-01-16,16
2015-01-17,25
2015-01-18,31
2015-01-19,28
2015-01-20,39
2015-01-21,45
2015-01-22,35
2015-01-23,31
2015-01-24,50
2015-01-25,20
2015-01-26,27
2015-01-27,22
2015-01-28,16
2015-01-29,20
2015-01-30,28
2015-01-31,18
2015-02-01,40
2015-02-02,33
2015-02-03,40
2015-02-04,32
2015-02-05,44
2015-02-06,32
2015-02-07,11
2015-02-08,11
2015-02-09,23
2015-02-10,25
2015-02-11,49
2015-02-12,23
2015-02-13,44
2015-02-14,34
2015-02-15,28
2015-02-16,35
2015-02-17,36
2015-02-18,41
2015-02-19,11
2015-02-20,10
2015-02-21,30
2015-02-22,47
2015-02-23,31
2015-02-24,33
2015-02-25,31
2015-02-26,43
2015-02-27,42
2015-02-28,50
2015-03-01,41
2015-03-02,23
2015-03-03,22
2015-03-04,20
2015-03-05,21
2015-03-06,30
2015-03-07,41
2015-03-08,18
2015-03-09,13
2015-03-10,24
2015-03-11,42
2015-03-12,40
2015-03-13,30
2015-03-14,22
2015-03-15,13
2015-03-16,14
2015-03-17,15
2015-03-18,30
2015-03-19,35
2015-03-20,34
2015-03-21,21
2015-03-22,13
2015-03-23,29
2015-03-24,32
2015-03-25,38
2015-03-26,26
2015-03-27,43
2015-03-28,35
2015-03-29,18
2015-03-30,16
2015-03-31,27
2015-04-01,18
2015-04-02,32
2015-04-03,15
2015-04-04,40
2015-04-05,41
2015-04-06,19
2015-04-07,38
2015-04-08,38
2015-04-09,24
2015-04-10,45
2015-04-11,35
2015-04-12,25
2015-04-13,34
2015-04-14,12
2015-04-15,42
2015-04-16,16
2015-04-17,38
2015-04-18,30
2015-04-19,35
2015-04-20,23
2015-04-21,35
2015-04-22,18
2015-04-23,28
2015-04-24,25
2015-04-25,42
2015-04-26,18
2015-04-27,15
2015-04-28,27
2015-04-29,10
2015-04-30,39
2015-05-01,28
2015-05-02,42
2015-05-03,21
2015-05-04,17
2015-05-05,47
2015-05-06,18
2015-05-07,24
2015-05-08,35
2015-05-09,13
2015-05-10,11
2015-05-11,14
2015-05-12,35
2015-05-13,21
2015-05-14,46
2015-05-15,20
2015-05-16,30
2015-05-17,43
2015-05-18,43
2015-05-19,14
2015-05-20,38
2015-05-21,46
2015-05-22,49
2015-05-23,32
2015-05-24,47
2015-05-25,25
2015-05-26,22
2015-05-27,40
2015-05-28,32
2015-05-29,12
2015-05-30,15
2015-05-31,19
2015-06-01,41
2015-06-02,30
2015-06-03,38
2015-06-04,37
2015-06-05,39
2015-06-06,35
2015-06-07,42
2015-06-08,22
2015-06-09,28
2015-06-10,46
2015-06-11,22
2015-06-12,18
2015-06-13,18
2015-06-14,16
2015-06-15,42
2015-06-16,37
2015-06-17,37
2015-06-18,38
2015-06-19,47
2015-06-20,22
2015-06-21,11
2015-06-22,10
2015-06-23,15
2015-06-24,46
2015-06-25,15
2015-06-26,45
2015-06-27,41
2015-06-28,24
2015-06-29,33
2015-06-30,21
2015-07-01,49
2015-07-02,30
2015-07-03,11
2015-07-04,13
2015-07-05,34
2015-07-06,50
2015-07-07,14
2015-07-08,21
2015-07-09,27
2015-07-10,18
2015-07-11,15
2015-07-12,31
2015-07-13,27
2015-07-14,29
2015-07-15,20
2015-07-16,31
2015-07-17,44
2015-07-18,48
2015-07-19,30
2015-07-20,35
2015-07-21,11
2015-07-22,30
2015-07-23,15
2015-07-24,18
2015-07-25,28
2015-07-26,44
2015-07-27,18
2015-07-28,45
2015-07-29,45
2015-07-30,45
2015-07-31,10
2015-08-01,29
2015-08-02,47
2015-08-03,33
2015-08-04,46
2015-08-05,39
2015-08-06,20
2015-08-07,25
2015-08-08,19
2015-08-09,46
2015-08-10,49
2015-08-11,37
2015-08-12,28
2015-08-13,42
2015-08-14,34
2015-08-15,26
2015-08-16,38
2015-08-17,16
2015-08-18,37
2015-08-19,22
2015-08-20,17
2015-08-21,14
2015-08-22,24
2015-08-23,11
2015-08-24,25
2015-08-25,46
2015-08-26,27
2015-08-27,33
2015-08-28,30
2015-08-29,23
2015-08-30,46
2015-08-31,38
2015-09-01,38
2015-09-02,27
2015-09-03,24
2015-09-04,25
2015-09-05,39
2015-09-06,16
2015-09-07,17
2015-09-08,18
2015-09-09,23
2015-09-10,42
2015-09-11,37
2015-09-12,21
2015-09-13,18
2015-09-14,21
2015-09-15,28
2015-09-16,21
2015-09-17,30
2015-09-18,13
2015-09-19,46
2015-09-20,25
2015-09-21,20
2015-09-22,30
2015-09-23,35
2015-09-24,19
2015-09-25,26
2015-09-26,28
2015-09-27,23
2015-09-28,17
2015-09-29,12
2015-09-30,17
2015-10-01,39
2015-10-02,25
2015-10-03,23
2015-10-04,14
2015-10-05,13
2015-10-06,38
2015-10-07,45
2015-10-08,12
2015-10-09,36
2015-10-10,10
2015-10-11,32
2015-10-12,26
2015-10-13,49
2015-10-14,41
2015-10-15,30
2015-10-16,24
2015-10-17,19
2015-10-18,29
2015-10-19,34
2015-10-20,27
2015-10-21,36
2015-10-22,31
2015-10-23,15
2015-10-24,31
2015-10-25,29
2015-10-26,22
2015-10-27,28
2015-10-28,21
2015-10-29,26
2015-10-30,15
2015-10-31,44
2015-11-01,17
2015-11-02,39
2015-11-03,20
2015-11-04,28
2015-11-05,36
2015-11-06,35
2015-11-07,11
2015-11-08,10
2015-11-09,45
2015-11-10,24
2015-11-11,45
2015-11-12,21
2015-11-13,17
2015-11-14,13
2015-11-15,32
2015-11-16,41
2015-11-17,39
2015-11-18,27
2015-11-19,32
2015-11-20,18
2015-11-21,23
2015-11-22,39
2015-11-23,33
2015-11-24,17
2015-11-25,33
2015-11-26,29
2015-11-27,45
2015-11-28,11
2015-11-29,28
2015-11-30,15
2015-12-01,42
2015-12-02,48
2015-12-03,41
2015-12-04,33
2015-12-05,43
2015-12-06,15
2015-12-07,23
2015-12-08,14
2015-12-09,36
2015-12-10,23
2015-12-11,15
2015-12-12,16
2015-12-13,31
2015-12-14,21
2015-12-15,10
2015-12-16,48
2015-12-17,49
2015-12-18,26
2015-12-19,43
2015-12-20,20
2015-12-21,45
2015-12-22,42
2015-12-23,17
2015-12-24,49
2015-12-25,46
2015-12-26,19
2015-12-27,18
2015-12-28,44
2015-12-29,30
2015-12-30,34
2015-12-31,28
