date,usage
2015-01-01,10
2015-01-02,10
2015-01-03,14
2015-01-04,18
2015-01-05,9
2015-01-06,6
2015-01-07,12
2015-01-08,8
2015-01-09,8
2015-01-10,11
2015-01-11,9
2015-01-12,18
2015-01-13,12
2015-01-14,15
2015-01-15,13
2015-01-16,19
2015-01-17,10
2015-01-18,1
2015-01-19,15
2015-01-20,9
2015-01-21,19
2015-01-22,13
2015-01-23,16
2015-01-24,7
2015-01-25,10
2015-01-26,4
2015-01-27,0
2015-01-28,10
2015-01-29,11
2015-01-30,10
2015-01-31,7
2015-02-01,12
2015-02-02,5
2015-02-03,5
2015-02-04,13
2015-02-05,4
2015-02-06,3
2015-02-07,10
2015-02-08,5
2015-02-09,9
2015-02-10,8
2015-02-11,17
2015-02-12,16
2015-02-13,12
2015-02-14,9
2015-02-15,6
2015-02-16,8
2015-02-17,2
2015-02-18,15
2015-02-19,11
2015-02-20,8
2015-02-21,5
2015-02-22,10
2015-02-23,6
2015-02-24,9
2015-02-25,11
2015-02-26,13
2015-02-27,11
2015-02-28,11
2015-03-01,7
2015-03-02,6
2015-03-03,15
2015-03-04,10
2015-03-05,3
2015-03-06,4
2015-03-07,8
2015-03-08,18
2015-03-09,24
2015-03-10,15
2015-03-11,20
2015-03-12,21
2015-03-13,16
2015-03-14,2
2015-03-15,11
2015-03-16,24
2015-03-17,21
2015-03-18,19
2015-03-19,15
2015-03-20,13
2015-03-21,7
2015-03-22,18
2015-03-23,24
2015-03-24,20
2015-03-25,7
2015-03-26,11
2015-03-27,17
2015-03-28,1
2015-03-29,13
2015-03-30,18
2015-03-31,22
2015-04-01,11
2015-04-02,24
2015-04-03,24
2015-04-04,31
2015-04-05,27
2015-04-06,23
2015-04-07,25
2015-04-08,11
2015-04-09,12
2015-04-10,19
2015-04-11,32
2015-04-12,41
2015-04-13,19
2015-04-14,24
2015-04-15,32
2015-04-16,30
2015-04-17,25
2015-04-18,56
2015-04-19,27
2015-04-20,14
2015-04-21,31
2015-04-22,23
2015-04-23,30
2015-04-24,35
2015-04-25,33
2015-04-26,30
2015-04-27,32
2015-04-28,46
2015-04-29,28
2015-04-30,41
2015-05-01,46
2015-05-02,45
2015-05-03,59
2015-05-04,20
2015-05-05,41
2015-05-06,43
2015-05-07,43
2015-05-08,43
2015-05-09,34
2015-05-10,53
2015-05-11,26
2015-05-12,34
2015-05-13,35
2015-05-14,62
2015-05-15,53
2015-05-16,28
2015-05-17,53
2015-05-18,24
2015-05-19,32
2015-05-20,39
2015-05-21,37
2015-05-22,36
2015-05-23,45
2015-05-24,49
2015-05-25,49
2015-05-26,40
2015-05-27,45
2015-05-28,42
2015-05-29,53
2015-05-30,57
2015-05-31,36
2015-06-01,21
2015-06-02,28
2015-06-03,28
2015-06-04,41
2015-06-05,32
2015-06-06,50
2015-06-07,49
2015-06-08,32
2015-06-09,35
2015-06-10,47
2015-06-11,38
2015-06-12,41
2015-06-13,58
2015-06-14,53
2015-06-15,25
2015-06-16,29
2015-06-17,42
2015-06-18,42
2015-06-19,58
2015-06-20,44
2015-06-21,46
2015-06-22,38
2015-06-23,47
2015-06-24,43
2015-06-25,54
2015-06-26,51
2015-06-27,36
2015-06-28,38
2015-06-29,31
2015-06-30,54
2015-07-01,51
2015-07-02,54
2015-07-03,50
2015-07-04,52
2015-07-05,53
2015-07-06,42
2015-07-07,47
2015-07-08,52
2015-07-09,35
2015-07-10,46
2015-07-11,52
2015-07-12,44
2015-07-13,47
2015-07-14,41
2015-07-15,37
2015-07-16,43
2015-07-17,45
2015-07-18,39
2015-07-19,43
2015-07-20,41
2015-07-21,48
2015-07-22,46
2015-07-23,38
2015-07-24,52
2015-07-25,62
2015-07-26,56
2015-07-27,46
2015-07-28,53
2015-07-29,42
2015-07-30,33
2015-07-31,45
2015-08-01,55
2015-08-02,41
2015-08-03,54
2015-08-04,44
2015-08-05,53
2015-08-06,42
2015-08-07,54
2015-08-08,66
2015-08-09,47
2015-08-10,57
2015-08-11,40
2015-08-12,47
2015-08-13,53
2015-08-14,54
2015-08-15,52
2015-08-16,63
2015-08-17,47
2015-08-18,47
2015-08-19,43
2015-08-20,48
2015-08-21,53
2015-08-22,73
2015-08-23,41
2015-08-24,42
2015-08-25,50
2015-08-26,49
2015-08-27,41
2015-08-28,55
2015-08-29,54
2015-08-30,55
2015-08-31,35
2015-09-01,39
2015-09-02,58
2015-09-03,36
2015-09-04,49
2015-09-05,43
2015-09-06,43
2015-09-07,58
2015-09-08,39
2015-09-09,44
2015-09-10,28
2015-09-11,50
2015-09-12,43
2015-09-13,52
2015-09-14,35
2015-09-15,48
2015-09-16,51
2015-09-17,25
2015-09-18,61
2015-09-19,52
2015-09-20,52
2015-09-21,28
2015-09-22,44
2015-09-23,38
2015-09-24,37
2015-09-25,39
2015-09-26,38
2015-09-27,46
2015-09-28,31
2015-09-29,34
2015-09-30,35
2015-10-01,35
2015-10-02,8
2015-10-03,23
2015-10-04,31
2015-10-05,29
2015-10-06,39
2015-10-07,47
2015-10-08,44
2015-10-09,26
2015-10-10,32
2015-10-11,41
2015-10-12,24
2015-10-13,33
2015-10-14,43
2015-10-15,58
2015-10-16,36
2015-10-17,36
2015-10-18,23
2015-10-19,39
2015-10-20,42
2015-10-21,51
2015-10-22,48
2015-10-23,47
2015-10-24,44
2015-10-25,33
2015-10-26,42
2015-10-27,36
2015-10-28,24
2015-10-29,30
2015-10-30,48
2015-10-31,31
2015-11-01,21
2015-11-02,33
2015-11-03,33
2015-11-04,39
2015-11-05,43
2015-11-06,48
2015-11-07,52
2015-11-08,44
2015-11-09,36
2015-11-10,30
2015-11-11,38
2015-11-12,33
2015-11-13,44
2015-11-14,27
2015-11-15,37
2015-11-16,37
2015-11-17,47
2015-11-18,37
2015-11-19,22
2015-11-20,20
2015-11-21,33
2015-11-22,32
2015-11-23,32
2015-11-24,26
2015-11-25,31
2015-11-26,22
2015-11-27,31
2015-11-28,29
2015-11-29,32
2015-11-30,30
2015-12-01,28
2015-12-02,21
2015-12-03,28
2015-12-04,32
2015-12-05,31
2015-12-06,31
2015-12-07,21
2015-12-08,44
2015-12-09,26
2015-12-10,37
2015-12-11,29
2015-12-12,35
2015-12-13,37
2015-12-14,35
2015-12-15,30
2015-12-16,37
2015-12-17,18
2015-12-18,29
2015-12-19,19
2015-12-20,13
2015-12-21,26
2015-12-22,17
2015-12-23,20
2015-12-24,20
2015-12-25,22
2015-12-26,16
2015-12-27,18
2015-12-28,13
2015-12-29,9
2015-12-30,18
2015-12-31,17
