date,usage
2015-01-01,4
2015-01-02,28
2015-01-03,2
2015-01-04,9
2015-01-05,25
2015-01-06,21
2015-01-07,33
2015-01-08,24
2015-01-09,32
2015-01-10,4
2015-01-11,3
2015-01-12,19
2015-01-13,27
2015-01-14,40
2015-01-15,46
2015-01-16,33
2015-01-17,7
2015-01-18,1
2015-01-19,16
2015-01-20,43
2015-01-21,30
2015-01-22,56
2015-01-23,27
2015-01-24,4
2015-01-25,9
2015-01-26,12
2015-01-27,4
2015-01-28,16
2015-01-29,23
2015-01-30,26
2015-01-31,2
2015-02-01,9
2015-02-02,1
2015-02-03,7
2015-02-04,26
2015-02-05,27
2015-02-06,24
2015-02-07,3
2015-02-08,11
2015-02-09,8
2015-02-10,35
2015-02-11,26
2015-02-12,8
2015-02-13,32
2015-02-14,9
2015-02-15,5
2015-02-16,3
2015-02-17,5
2015-02-18,18
2015-02-19,24
2015-02-20,16
2015-02-21,4
2015-02-22,4
2015-02-23,20
2015-02-24,20
2015-02-25,31
2015-02-26,32
2015-02-27,30
2015-02-28,10
2015-03-01,8
2015-03-02,17
2015-03-03,11
2015-03-04,28
2015-03-05,5
2015-03-06,16
2015-03-07,6
2015-03-08,8
2015-03-09,54
2015-03-10,22
2015-03-11,63
2015-03-12,37
2015-03-13,42
2015-03-14,5
2015-03-15,10
2015-03-16,61
2015-03-17,34
2015-03-18,44
2015-03-19,47
2015-03-20,16
2015-03-21,11
2015-03-22,21
2015-03-23,18
2015-03-24,31
2015-03-25,37
2015-03-26,42
2015-03-27,38
2015-03-28,1
2015-03-29,9
2015-03-30,50
2015-03-31,37
2015-04-01,57
2015-04-02,60
2015-04-03,36
2015-04-04,11
2015-04-05,18
2015-04-06,43
2015-04-07,41
2015-04-08,51
2015-04-09,46
2015-04-10,33
2015-04-11,46
2015-04-12,64
2015-04-13,52
2015-04-14,86
2015-04-15,48
2015-04-16,74
2015-04-17,43
2015-04-18,87
2015-04-19,25
2015-04-20,14
2015-04-21,58
2015-04-22,48
2015-04-23,47
2015-04-24,48
2015-04-25,31
2015-04-26,35
2015-04-27,44
2015-04-28,48
2015-04-29,70
2015-04-30,60
2015-05-01,76
2015-05-02,31
2015-05-03,42
2015-05-04,70
2015-05-05,73
2015-05-06,72
2015-05-07,87
2015-05-08,96
2015-05-09,68
2015-05-10,76
2015-05-11,57
2015-05-12,67
2015-05-13,85
2015-05-14,75
2015-05-15,94
2015-05-16,49
2015-05-17,39
2015-05-18,78
2015-05-19,68
2015-05-20,54
2015-05-21,87
2015-05-22,69
2015-05-23,42
2015-05-24,52
2015-05-25,84
2015-05-26,83
2015-05-27,59
2015-05-28,82
2015-05-29,92
2015-05-30,50
2015-05-31,0
2015-06-01,0
2015-06-02,26
2015-06-03,71
