,date,475
0,2015-01-01,17
1,2015-01-02,38
2,2015-01-03,17
3,2015-01-04,30
4,2015-01-05,56
5,2015-01-06,24
6,2015-01-07,38
7,2015-01-08,24
8,2015-01-09,27
9,2015-01-10,27
10,2015-01-11,30
11,2015-01-12,37
12,2015-01-13,49
13,2015-01-14,47
14,2015-01-15,14
15,2015-01-16,45
16,2015-01-17,33
17,2015-01-18,6
18,2015-01-19,42
19,2015-01-20,59
20,2015-01-21,53
21,2015-01-22,55
22,2015-01-23,49
23,2015-01-24,13
24,2015-01-25,38
25,2015-01-26,18
26,2015-01-27,10
27,2015-01-28,2
28,2015-01-29,33
29,2015-01-30,32
30,2015-01-31,11
31,2015-02-01,27
32,2015-02-02,4
33,2015-02-03,15
34,2015-02-04,33
35,2015-02-05,22
36,2015-02-06,35
37,2015-02-07,20
38,2015-02-08,23
39,2015-02-09,18
40,2015-02-10,31
41,2015-02-11,27
42,2015-02-12,36
43,2015-02-13,26
44,2015-02-14,9
45,2015-02-15,6
46,2015-02-16,9
47,2015-02-17,11
48,2015-02-18,18
49,2015-02-19,22
50,2015-02-20,26
51,2015-02-21,8
52,2015-02-22,11
53,2015-02-23,21
54,2015-02-24,21
55,2015-02-25,28
56,2015-02-26,32
57,2015-02-27,31
58,2015-02-28,20
59,2015-03-01,4
60,2015-03-02,29
61,2015-03-03,25
62,2015-03-04,24
63,2015-03-05,7
64,2015-03-06,17
65,2015-03-07,25
66,2015-03-08,35
67,2015-03-09,53
68,2015-03-10,43
69,2015-03-11,82
70,2015-03-12,70
71,2015-03-13,51
72,2015-03-14,14
73,2015-03-15,37
74,2015-03-16,52
75,2015-03-17,40
76,2015-03-18,58
77,2015-03-19,63
78,2015-03-20,33
79,2015-03-21,31
80,2015-03-22,34
81,2015-03-23,44
82,2015-03-24,77
83,2015-03-25,43
84,2015-03-26,57
85,2015-03-27,41
86,2015-03-28,8
87,2015-03-29,37
88,2015-03-30,62
89,2015-03-31,42
90,2015-04-01,72
91,2015-04-02,69
