,date,278
0,2015-01-01,4
1,2015-01-02,6
2,2015-01-03,0
3,2015-01-04,2
4,2015-01-05,2
5,2015-01-06,4
6,2015-01-07,3
7,2015-01-08,1
8,2015-01-09,5
9,2015-01-10,4
10,2015-01-11,6
11,2015-01-12,4
12,2015-01-13,10
13,2015-01-14,4
14,2015-01-15,10
15,2015-01-16,6
16,2015-01-17,5
17,2015-01-18,2
18,2015-01-19,9
19,2015-01-20,9
20,2015-01-21,9
21,2015-01-22,8
22,2015-01-23,12
23,2015-01-24,1
24,2015-01-25,7
25,2015-01-26,2
26,2015-01-27,0
27,2015-01-28,3
28,2015-01-29,5
29,2015-01-30,3
30,2015-01-31,4
31,2015-02-01,4
32,2015-02-02,1
33,2015-02-03,2
34,2015-02-04,4
35,2015-02-05,3
36,2015-02-06,4
37,2015-02-07,6
38,2015-02-08,5
39,2015-02-09,4
40,2015-02-10,6
41,2015-02-11,5
42,2015-02-12,4
43,2015-02-13,3
44,2015-02-14,2
45,2015-02-15,1
46,2015-02-16,3
47,2015-02-17,2
48,2015-02-18,1
49,2015-02-19,4
50,2015-02-20,2
51,2015-02-21,5
52,2015-02-22,3
53,2015-02-23,2
54,2015-02-24,4
55,2015-02-25,2
56,2015-02-26,2
57,2015-02-27,3
58,2015-02-28,10
59,2015-03-01,4
60,2015-03-02,4
61,2015-03-03,7
62,2015-03-04,3
63,2015-03-05,1
64,2015-03-06,4
65,2015-03-07,3
66,2015-03-08,10
67,2015-03-09,7
68,2015-03-10,6
69,2015-03-11,14
70,2015-03-12,4
71,2015-03-13,10
72,2015-03-14,3
73,2015-03-15,3
74,2015-03-16,13
75,2015-03-17,9
76,2015-03-18,8
77,2015-03-19,9
78,2015-03-20,8
79,2015-03-21,8
80,2015-03-22,10
81,2015-03-23,5
82,2015-03-24,2
83,2015-03-25,8
84,2015-03-26,10
85,2015-03-27,14
86,2015-03-28,1
87,2015-03-29,4
88,2015-03-30,12
89,2015-03-31,13
90,2015-04-01,15
91,2015-04-02,19
92,2015-04-03,12
93,2015-04-04,12
94,2015-04-05,6
95,2015-04-06,15
96,2015-04-07,8
97,2015-04-08,12
98,2015-04-09,8
99,2015-04-10,9
100,2015-04-11,22
101,2015-04-12,19
102,2015-04-13,23
103,2015-04-14,12
104,2015-04-15,20
105,2015-04-16,25
106,2015-04-17,18
107,2015-04-18,19
108,2015-04-19,13
109,2015-04-20,4
110,2015-04-21,13
111,2015-04-22,3
112,2015-04-23,28
113,2015-04-24,17
114,2015-04-25,15
115,2015-04-26,13
116,2015-04-27,25
117,2015-04-28,26
118,2015-04-29,24
119,2015-04-30,25
120,2015-05-01,27
121,2015-05-02,25
122,2015-05-03,23
123,2015-05-04,19
124,2015-05-05,27
125,2015-05-06,20
126,2015-05-07,20
127,2015-05-08,14
128,2015-05-09,17
129,2015-05-10,25
130,2015-05-11,18
131,2015-05-12,30
132,2015-05-13,21
133,2015-05-14,17
134,2015-05-15,32
135,2015-05-16,16
136,2015-05-17,16
137,2015-05-18,34
138,2015-05-19,13
139,2015-05-20,28
140,2015-05-21,22
141,2015-05-22,11
142,2015-05-23,16
143,2015-05-24,18
144,2015-05-25,30
145,2015-05-26,18
146,2015-05-27,17
147,2015-05-28,23
148,2015-05-29,28
