date,usage
2015-01-01,4
2015-01-02,5
2015-01-03,4
2015-01-04,5
2015-01-05,9
2015-01-06,1
2015-01-07,5
2015-01-08,3
2015-01-09,1
2015-01-10,1
2015-01-11,4
2015-01-12,3
2015-01-13,13
2015-01-14,5
2015-01-15,9
2015-01-16,4
2015-01-17,4
2015-01-18,2
2015-01-19,2
2015-01-20,9
2015-01-21,5
2015-01-22,3
2015-01-23,8
2015-01-24,4
2015-01-25,3
2015-01-26,1
2015-01-27,0
2015-01-28,2
2015-01-29,5
2015-01-30,1
2015-01-31,1
2015-02-01,5
2015-02-02,1
2015-02-03,0
2015-02-04,3
2015-02-05,0
2015-02-06,4
2015-02-07,5
2015-02-08,8
2015-02-09,0
2015-02-10,5
2015-02-11,5
2015-02-12,7
2015-02-13,3
2015-02-14,1
2015-02-15,2
2015-02-16,2
2015-02-17,4
2015-02-18,4
2015-02-19,3
2015-02-20,0
2015-02-21,4
2015-02-22,2
2015-02-23,2
2015-02-24,6
2015-02-25,3
2015-02-26,5
2015-02-27,5
2015-02-28,5
2015-03-01,1
2015-03-02,5
2015-03-03,2
2015-03-04,4
2015-03-05,2
2015-03-06,2
2015-03-07,5
2015-03-08,5
2015-03-09,6
2015-03-10,6
2015-03-11,10
2015-03-12,10
2015-03-13,8
2015-03-14,1
2015-03-15,8
2015-03-16,7
2015-03-17,7
2015-03-18,6
2015-03-19,8
2015-03-20,4
2015-03-21,4
2015-03-22,8
2015-03-23,11
2015-03-24,4
2015-03-25,4
2015-03-26,6
2015-03-27,5
2015-03-28,0
2015-03-29,9
2015-03-30,6
2015-03-31,12
2015-04-01,4
2015-04-02,11
2015-04-03,10
2015-04-04,14
2015-04-05,14
2015-04-06,8
2015-04-07,8
2015-04-08,7
2015-04-09,5
2015-04-10,8
2015-04-11,8
2015-04-12,12
2015-04-13,17
2015-04-14,22
2015-04-15,10
2015-04-16,16
2015-04-17,15
2015-04-18,15
2015-04-19,23
2015-04-20,11
2015-04-21,21
2015-04-22,15
2015-04-23,11
2015-04-24,15
2015-04-25,12
2015-04-26,24
2015-04-27,13
2015-04-28,15
2015-04-29,14
2015-04-30,10
2015-05-01,18
2015-05-02,19
2015-05-03,28
2015-05-04,18
2015-05-05,16
2015-05-06,12
2015-05-07,14
2015-05-08,12
2015-05-09,14
2015-05-10,34
2015-05-11,24
2015-05-12,23
2015-05-13,22
2015-05-14,34
2015-05-15,13
2015-05-16,14
2015-05-17,30
2015-05-18,18
2015-05-19,22
2015-05-20,18
2015-05-21,17
2015-05-22,10
2015-05-23,23
2015-05-24,19
2015-05-25,31
2015-05-26,24
2015-05-27,17
2015-05-28,11
2015-05-29,25
2015-05-30,21
2015-05-31,25
2015-06-01,11
2015-06-02,5
2015-06-03,17
2015-06-04,14
2015-06-05,20
2015-06-06,20
2015-06-07,30
2015-06-08,23
2015-06-09,24
2015-06-10,22
2015-06-11,20
2015-06-12,22
2015-06-13,15
2015-06-14,15
2015-06-15,9
2015-06-16,17
2015-06-17,23
2015-06-18,16
2015-06-19,21
2015-06-20,8
2015-06-21,7
2015-06-22,22
2015-06-23,9
2015-06-24,25
2015-06-25,17
2015-06-26,23
2015-06-27,19
2015-06-28,22
2015-06-29,18
2015-06-30,18
2015-07-01,24
2015-07-02,19
2015-07-03,22
2015-07-04,18
2015-07-05,26
2015-07-06,14
2015-07-07,18
2015-07-08,21
2015-07-09,19
2015-07-10,23
2015-07-11,22
2015-07-12,34
2015-07-13,22
2015-07-14,20
2015-07-15,20
2015-07-16,24
2015-07-17,40
2015-07-18,26
2015-07-19,31
2015-07-20,19
2015-07-21,25
2015-07-22,24
