date,usage
2015-01-01,15
2015-01-02,65
2015-01-03,15
2015-01-04,23
2015-01-05,151
2015-01-06,126
2015-01-07,109
2015-01-08,110
2015-01-09,77
2015-01-10,34
2015-01-11,28
2015-01-12,95
2015-01-13,128
2015-01-14,135
2015-01-15,131
2015-01-16,119
2015-01-17,30
2015-01-18,6
2015-01-19,83
2015-01-20,135
2015-01-21,168
2015-01-22,165
2015-01-23,144
2015-01-24,18
2015-01-25,37
2015-01-26,26
2015-01-27,5
2015-01-28,59
2015-01-29,108
2015-01-30,79
2015-01-31,17
2015-02-01,16
2015-02-02,9
2015-02-03,58
2015-02-04,92
2015-02-05,118
2015-02-06,93
2015-02-07,38
2015-02-08,23
2015-02-09,39
2015-02-10,115
2015-02-11,119
2015-02-12,123
2015-02-13,71
2015-02-14,21
2015-02-15,12
2015-02-16,33
2015-02-17,44
2015-02-18,103
2015-02-19,95
2015-02-20,60
2015-02-21,5
2015-02-22,18
2015-02-23,57
2015-02-24,78
2015-02-25,118
2015-02-26,143
2015-02-27,132
2015-02-28,23
2015-03-01,7
2015-03-02,74
2015-03-03,105
2015-03-04,71
2015-03-05,29
2015-03-06,47
2015-03-07,24
2015-03-08,21
2015-03-09,163
2015-03-10,168
2015-03-11,201
2015-03-12,213
2015-03-13,171
2015-03-14,19
2015-03-15,37
2015-03-16,152
2015-03-17,195
2015-03-18,165
2015-03-19,168
2015-03-20,84
2015-03-21,43
2015-03-22,38
2015-03-23,147
2015-03-24,208
2015-03-25,184
2015-03-26,171
2015-03-27,126
2015-03-28,4
2015-03-29,43
2015-03-30,221
2015-03-31,143
2015-04-01,195
2015-04-02,212
2015-04-03,140
2015-04-04,37
2015-04-05,83
2015-04-06,161
2015-04-07,191
2015-04-08,185
2015-04-09,176
2015-04-10,136
2015-04-11,70
2015-04-12,39
2015-04-13,152
2015-04-14,164
2015-04-15,205
2015-04-16,189
2015-04-17,171
2015-04-18,85
2015-04-19,42
2015-04-20,93
2015-04-21,189
2015-04-22,148
2015-04-23,163
2015-04-24,159
2015-04-25,55
2015-04-26,66
2015-04-27,178
2015-04-28,222
2015-04-29,185
2015-04-30,207
2015-05-01,167
2015-05-02,84
2015-05-03,66
2015-05-04,202
2015-05-05,229
2015-05-06,196
2015-05-07,239
2015-05-08,186
2015-05-09,76
2015-05-10,84
2015-05-11,200
2015-05-12,261
2015-05-13,238
2015-05-14,249
2015-05-15,252
2015-05-16,67
2015-05-17,86
2015-05-18,230
2015-05-19,214
2015-05-20,261
2015-05-21,222
2015-05-22,184
2015-05-23,69
2015-05-24,77
2015-05-25,38
2015-05-26,238
2015-05-27,226
2015-05-28,248
2015-05-29,261
2015-05-30,78
2015-05-31,49
2015-06-01,101
2015-06-02,95
2015-06-03,241
2015-06-04,182
2015-06-05,189
2015-06-06,98
2015-06-07,70
2015-06-08,203
2015-06-09,215
2015-06-10,235
2015-06-11,249
2015-06-12,219
2015-06-13,88
2015-06-14,92
2015-06-15,144
2015-06-16,219
2015-06-17,238
2015-06-18,224
2015-06-19,210
2015-06-20,75
2015-06-21,114
2015-06-22,238
2015-06-23,196
2015-06-24,258
2015-06-25,218
2015-06-26,195
2015-06-27,51
2015-06-28,59
2015-06-29,259
2015-06-30,246
2015-07-01,241
2015-07-02,200
2015-07-03,94
2015-07-04,89
2015-07-05,64
2015-07-06,222
2015-07-07,229
2015-07-08,215
2015-07-09,182
2015-07-10,215
2015-07-11,102
2015-07-12,91
2015-07-13,198
2015-07-14,251
2015-07-15,223
2015-07-16,243
2015-07-17,222
2015-07-18,92
2015-07-19,106
2015-07-20,210
2015-07-21,247
2015-07-22,299
2015-07-23,257
2015-07-24,223
2015-07-25,104
2015-07-26,83
2015-07-27,237
2015-07-28,233
2015-07-29,241
2015-07-30,192
2015-07-31,212
2015-08-01,109
2015-08-02,97
2015-08-03,247
2015-08-04,253
2015-08-05,207
2015-08-06,268
2015-08-07,237
2015-08-08,117
2015-08-09,99
2015-08-10,238
2015-08-11,166
2015-08-12,268
2015-08-13,257
2015-08-14,228
2015-08-15,106
2015-08-16,79
2015-08-17,211
2015-08-18,234
2015-08-19,246
2015-08-20,224
2015-08-21,202
2015-08-22,95
2015-08-23,84
2015-08-24,229
2015-08-25,271
2015-08-26,239
2015-08-27,279
2015-08-28,210
2015-08-29,108
2015-08-30,75
2015-08-31,263
2015-09-01,279
2015-09-02,253
2015-09-03,269
2015-09-04,211
2015-09-05,70
2015-09-06,78
2015-09-07,75
2015-09-08,279
2015-09-09,267
2015-09-10,139
2015-09-11,267
2015-09-12,115
2015-09-13,111
2015-09-14,262
2015-09-15,291
2015-09-16,297
2015-09-17,294
2015-09-18,283
2015-09-19,109
2015-09-20,75
2015-09-21,251
2015-09-22,264
2015-09-23,257
2015-09-24,261
2015-09-25,160
2015-09-26,120
2015-09-27,113
2015-09-28,294
2015-09-29,317
2015-09-30,232
2015-10-01,225
2015-10-02,65
2015-10-03,61
2015-10-04,78
2015-10-05,314
2015-10-06,297
2015-10-07,332
2015-10-08,300
2015-10-09,191
2015-10-10,117
2015-10-11,107
2015-10-12,226
2015-10-13,288
2015-10-14,288
2015-10-15,268
2015-10-16,225
2015-10-17,115
2015-10-18,71
2015-10-19,223
2015-10-20,282
2015-10-21,278
2015-10-22,296
2015-10-23,207
2015-10-24,106
2015-10-25,93
2015-10-26,244
2015-10-27,278
2015-10-28,141
2015-10-29,293
2015-10-30,247
2015-10-31,106
2015-11-01,83
2015-11-02,283
2015-11-03,286
2015-11-04,281
2015-11-05,243
2015-11-06,254
2015-11-07,123
2015-11-08,126
2015-11-09,236
2015-11-10,175
2015-11-11,246
2015-11-12,247
2015-11-13,225
2015-11-14,76
2015-11-15,106
2015-11-16,256
2015-11-17,240
2015-11-18,272
2015-11-19,163
2015-11-20,244
2015-11-21,79
2015-11-22,104
2015-11-23,183
2015-11-24,203
2015-11-25,178
2015-11-26,85
2015-11-27,102
2015-11-28,47
2015-11-29,54
2015-11-30,201
2015-12-01,132
2015-12-02,211
2015-12-03,240
2015-12-04,205
2015-12-05,69
2015-12-06,104
2015-12-07,194
2015-12-08,234
2015-12-09,226
2015-12-10,241
2015-12-11,220
2015-12-12,84
2015-12-13,107
2015-12-14,157
2015-12-15,266
2015-12-16,216
2015-12-17,154
2015-12-18,162
2015-12-19,58
2015-12-20,76
2015-12-21,159
2015-12-22,152
2015-12-23,81
2015-12-24,82
2015-12-25,29
2015-12-26,56
2015-12-27,57
2015-12-28,92
2015-12-29,87
2015-12-30,103
2015-12-31,107
