,date,397
0,2015-01-01,2
1,2015-01-02,7
2,2015-01-03,3
3,2015-01-04,7
4,2015-01-05,3
5,2015-01-06,4
6,2015-01-07,3
7,2015-01-08,1
8,2015-01-09,3
9,2015-01-10,1
10,2015-01-11,7
11,2015-01-12,10
12,2015-01-13,7
13,2015-01-14,4
14,2015-01-15,7
15,2015-01-16,5
16,2015-01-17,2
17,2015-01-18,0
18,2015-01-19,8
19,2015-01-20,4
20,2015-01-21,7
21,2015-01-22,8
22,2015-01-23,8
23,2015-01-24,2
24,2015-01-25,4
25,2015-01-26,3
26,2015-01-27,0
27,2015-01-28,6
28,2015-01-29,5
29,2015-01-30,4
30,2015-01-31,5
31,2015-02-01,7
32,2015-02-02,0
33,2015-02-03,1
34,2015-02-04,2
35,2015-02-05,9
36,2015-02-06,4
37,2015-02-07,4
38,2015-02-08,8
39,2015-02-09,0
40,2015-02-10,5
41,2015-02-11,4
42,2015-02-12,9
43,2015-02-13,3
44,2015-02-14,3
45,2015-02-15,2
46,2015-02-16,1
47,2015-02-17,1
48,2015-02-18,5
49,2015-02-19,2
50,2015-02-20,2
51,2015-02-21,2
52,2015-02-22,2
53,2015-02-23,4
54,2015-02-24,2
55,2015-02-25,6
56,2015-02-26,7
57,2015-02-27,4
58,2015-02-28,4
59,2015-03-01,5
60,2015-03-02,6
61,2015-03-03,10
62,2015-03-04,3
63,2015-03-05,1
64,2015-03-06,4
65,2015-03-07,3
66,2015-03-08,5
67,2015-03-09,12
68,2015-03-10,9
69,2015-03-11,13
70,2015-03-12,12
71,2015-03-13,12
72,2015-03-14,3
73,2015-03-15,7
74,2015-03-16,13
75,2015-03-17,11
76,2015-03-18,11
77,2015-03-19,13
78,2015-03-20,5
79,2015-03-21,7
80,2015-03-22,10
81,2015-03-23,9
82,2015-03-24,12
83,2015-03-25,15
84,2015-03-26,7
85,2015-03-27,14
86,2015-03-28,1
87,2015-03-29,3
88,2015-03-30,12
89,2015-03-31,9
90,2015-04-01,16
91,2015-04-02,24
92,2015-04-03,22
93,2015-04-04,22
94,2015-04-05,6
95,2015-04-06,17
96,2015-04-07,19
97,2015-04-08,14
98,2015-04-09,12
99,2015-04-10,15
100,2015-04-11,22
101,2015-04-12,26
102,2015-04-13,28
103,2015-04-14,18
104,2015-04-15,23
105,2015-04-16,28
106,2015-04-17,21
107,2015-04-18,51
108,2015-04-19,28
109,2015-04-20,11
110,2015-04-21,25
111,2015-04-22,23
112,2015-04-23,16
113,2015-04-24,13
114,2015-04-25,31
115,2015-04-26,52
116,2015-04-27,27
117,2015-04-28,20
118,2015-04-29,29
119,2015-04-30,26
120,2015-05-01,21
121,2015-05-02,40
122,2015-05-03,51
123,2015-05-04,29
124,2015-05-05,25
125,2015-05-06,27
126,2015-05-07,30
127,2015-05-08,36
128,2015-05-09,23
129,2015-05-10,39
130,2015-05-11,20
131,2015-05-12,25
132,2015-05-13,31
133,2015-05-14,29
134,2015-05-15,35
135,2015-05-16,32
136,2015-05-17,40
137,2015-05-18,15
138,2015-05-19,32
139,2015-05-20,36
140,2015-05-21,26
141,2015-05-22,28
142,2015-05-23,29
143,2015-05-24,29
144,2015-05-25,32
145,2015-05-26,22
146,2015-05-27,27
147,2015-05-28,24
148,2015-05-29,31
149,2015-05-30,30
150,2015-05-31,20
151,2015-06-01,18
152,2015-06-02,11
153,2015-06-03,29
154,2015-06-04,30
155,2015-06-05,35
156,2015-06-06,27
157,2015-06-07,37
158,2015-06-08,28
159,2015-06-09,25
160,2015-06-10,35
161,2015-06-11,28
162,2015-06-12,31
163,2015-06-13,43
164,2015-06-14,38
165,2015-06-15,16
166,2015-06-16,27
167,2015-06-17,31
168,2015-06-18,31
169,2015-06-19,24
170,2015-06-20,18
171,2015-06-21,42
172,2015-06-22,20
173,2015-06-23,25
174,2015-06-24,24
175,2015-06-25,26
