,date,261
0,2015-01-01,7
1,2015-01-02,15
2,2015-01-03,2
3,2015-01-04,8
4,2015-01-05,2
5,2015-01-06,11
6,2015-01-07,6
7,2015-01-08,4
8,2015-01-09,4
9,2015-01-10,6
10,2015-01-11,9
11,2015-01-12,11
12,2015-01-13,0
13,2015-01-14,15
14,2015-01-15,13
15,2015-01-16,10
16,2015-01-17,12
17,2015-01-18,3
18,2015-01-19,11
19,2015-01-20,18
20,2015-01-21,18
21,2015-01-22,15
22,2015-01-23,16
23,2015-01-24,1
24,2015-01-25,8
25,2015-01-26,9
26,2015-01-27,0
27,2015-01-28,3
28,2015-01-29,14
29,2015-01-30,11
30,2015-01-31,10
31,2015-02-01,9
32,2015-02-02,0
33,2015-02-03,1
34,2015-02-04,14
35,2015-02-05,9
36,2015-02-06,9
37,2015-02-07,8
38,2015-02-08,10
39,2015-02-09,5
40,2015-02-10,9
41,2015-02-11,8
42,2015-02-12,11
43,2015-02-13,8
44,2015-02-14,1
45,2015-02-15,3
46,2015-02-16,5
47,2015-02-17,5
48,2015-02-18,11
49,2015-02-19,10
50,2015-02-20,7
51,2015-02-21,6
52,2015-02-22,1
53,2015-02-23,7
54,2015-02-24,5
55,2015-02-25,7
56,2015-02-26,10
57,2015-02-27,7
58,2015-02-28,5
59,2015-03-01,4
60,2015-03-02,4
61,2015-03-03,8
62,2015-03-04,8
63,2015-03-05,5
64,2015-03-06,6
65,2015-03-07,4
66,2015-03-08,10
67,2015-03-09,12
68,2015-03-10,13
69,2015-03-11,16
70,2015-03-12,17
71,2015-03-13,8
72,2015-03-14,1
73,2015-03-15,18
74,2015-03-16,20
75,2015-03-17,19
76,2015-03-18,14
77,2015-03-19,9
78,2015-03-20,6
79,2015-03-21,13
80,2015-03-22,20
81,2015-03-23,14
82,2015-03-24,14
83,2015-03-25,17
84,2015-03-26,17
85,2015-03-27,18
86,2015-03-28,1
87,2015-03-29,20
88,2015-03-30,28
89,2015-03-31,13
90,2015-04-01,22
91,2015-04-02,17
92,2015-04-03,15
93,2015-04-04,26
94,2015-04-05,30
95,2015-04-06,17
96,2015-04-07,18
97,2015-04-08,18
98,2015-04-09,18
99,2015-04-10,22
100,2015-04-11,29
101,2015-04-12,31
102,2015-04-13,32
103,2015-04-14,22
104,2015-04-15,43
105,2015-04-16,25
106,2015-04-17,28
107,2015-04-18,46
108,2015-04-19,54
109,2015-04-20,12
110,2015-04-21,21
111,2015-04-22,15
112,2015-04-23,0
113,2015-04-24,12
114,2015-04-25,28
115,2015-04-26,30
116,2015-04-27,35
117,2015-04-28,23
118,2015-04-29,28
119,2015-04-30,15
120,2015-05-01,32
121,2015-05-02,56
122,2015-05-03,41
123,2015-05-04,35
124,2015-05-05,30
125,2015-05-06,33
126,2015-05-07,40
127,2015-05-08,54
128,2015-05-09,48
129,2015-05-10,50
130,2015-05-11,41
131,2015-05-12,36
132,2015-05-13,36
133,2015-05-14,41
134,2015-05-15,41
135,2015-05-16,41
136,2015-05-17,44
137,2015-05-18,31
138,2015-05-19,36
139,2015-05-20,44
140,2015-05-21,40
141,2015-05-22,44
142,2015-05-23,27
143,2015-05-24,47
144,2015-05-25,38
145,2015-05-26,43
146,2015-05-27,42
147,2015-05-28,41
148,2015-05-29,41
149,2015-05-30,43
150,2015-05-31,34
151,2015-06-01,14
152,2015-06-02,12
153,2015-06-03,37
154,2015-06-04,45
155,2015-06-05,24
156,2015-06-06,37
157,2015-06-07,44
158,2015-06-08,40
159,2015-06-09,45
160,2015-06-10,37
161,2015-06-11,34
162,2015-06-12,39
163,2015-06-13,48
164,2015-06-14,48
165,2015-06-15,29
166,2015-06-16,45
167,2015-06-17,54
168,2015-06-18,41
169,2015-06-19,49
170,2015-06-20,41
171,2015-06-21,37
172,2015-06-22,41
173,2015-06-23,35
174,2015-06-24,48
175,2015-06-25,47
176,2015-06-26,39
177,2015-06-27,22
178,2015-06-28,36
179,2015-06-29,46
180,2015-06-30,45
181,2015-07-01,44
182,2015-07-02,38
183,2015-07-03,46
184,2015-07-04,38
185,2015-07-05,42
186,2015-07-06,45
187,2015-07-07,37
188,2015-07-08,36
189,2015-07-09,34
190,2015-07-10,56
191,2015-07-11,42
192,2015-07-12,46
193,2015-07-13,35
194,2015-07-14,31
195,2015-07-15,35
196,2015-07-16,38
197,2015-07-17,38
198,2015-07-18,46
199,2015-07-19,55
200,2015-07-20,34
201,2015-07-21,43
202,2015-07-22,39
203,2015-07-23,44
204,2015-07-24,56
205,2015-07-25,64
206,2015-07-26,32
207,2015-07-27,38
208,2015-07-28,41
209,2015-07-29,39
210,2015-07-30,38
211,2015-07-31,40
212,2015-08-01,47
213,2015-08-02,55
214,2015-08-03,28
215,2015-08-04,35
216,2015-08-05,37
217,2015-08-06,39
218,2015-08-07,48
219,2015-08-08,71
220,2015-08-09,48
221,2015-08-10,42
222,2015-08-11,19
223,2015-08-12,44
224,2015-08-13,49
225,2015-08-14,53
226,2015-08-15,66
227,2015-08-16,41
228,2015-08-17,32
229,2015-08-18,44
230,2015-08-19,46
231,2015-08-20,52
232,2015-08-21,46
233,2015-08-22,73
234,2015-08-23,66
235,2015-08-24,50
236,2015-08-25,41
237,2015-08-26,55
238,2015-08-27,49
239,2015-08-28,51
240,2015-08-29,38
241,2015-08-30,42
242,2015-08-31,47
243,2015-09-01,49
244,2015-09-02,48
245,2015-09-03,45
246,2015-09-04,60
247,2015-09-05,61
248,2015-09-06,43
249,2015-09-07,61
250,2015-09-08,48
251,2015-09-09,48
252,2015-09-10,27
253,2015-09-11,59
254,2015-09-12,40
255,2015-09-13,43
256,2015-09-14,36
257,2015-09-15,48
258,2015-09-16,50
259,2015-09-17,47
