date,usage
2015-01-01,15
2015-01-02,44
2015-01-03,15
2015-01-04,29
2015-01-05,70
2015-01-06,38
2015-01-07,59
2015-01-08,46
2015-01-09,54
2015-01-10,18
2015-01-11,25
2015-01-12,45
2015-01-13,60
2015-01-14,68
2015-01-15,57
2015-01-16,80
2015-01-17,35
2015-01-18,7
2015-01-19,31
2015-01-20,102
2015-01-21,74
2015-01-22,89
2015-01-23,91
2015-01-24,19
2015-01-25,41
2015-01-26,34
2015-01-27,7
2015-01-28,35
2015-01-29,67
2015-01-30,32
2015-01-31,23
2015-02-01,25
2015-02-02,4
2015-02-03,21
2015-02-04,50
2015-02-05,46
2015-02-06,48
2015-02-07,33
2015-02-08,36
2015-02-09,42
2015-02-10,52
2015-02-11,63
2015-02-12,71
2015-02-13,52
2015-02-14,19
2015-02-15,10
2015-02-16,21
2015-02-17,29
2015-02-18,51
2015-02-19,49
2015-02-20,31
2015-02-21,16
2015-02-22,15
2015-02-23,52
2015-02-24,18
2015-02-25,58
2015-02-26,63
2015-02-27,65
2015-02-28,24
2015-03-01,8
2015-03-02,33
2015-03-03,39
2015-03-04,38
2015-03-05,9
2015-03-06,28
2015-03-07,19
2015-03-08,19
2015-03-09,77
2015-03-10,65
2015-03-11,86
2015-03-12,111
2015-03-13,85
2015-03-14,11
2015-03-15,24
2015-03-16,90
2015-03-17,78
2015-03-18,69
2015-03-19,95
2015-03-20,41
2015-03-21,36
2015-03-22,40
2015-03-23,75
2015-03-24,86
2015-03-25,80
2015-03-26,76
2015-03-27,83
2015-03-28,6
2015-03-29,37
2015-03-30,97
2015-03-31,82
2015-04-01,124
2015-04-02,130
2015-04-03,56
2015-04-04,38
2015-04-05,32
2015-04-06,134
2015-04-07,101
2015-04-08,119
2015-04-09,112
2015-04-10,75
2015-04-11,53
2015-04-12,77
2015-04-13,146
2015-04-14,129
2015-04-15,148
2015-04-16,154
2015-04-17,120
2015-04-18,77
2015-04-19,77
2015-04-20,53
2015-04-21,116
2015-04-22,110
2015-04-23,128
2015-04-24,110
2015-04-25,68
2015-04-26,53
2015-04-27,140
2015-04-28,167
2015-04-29,158
2015-04-30,163
2015-05-01,144
2015-05-02,73
