date,usage
2015-01-01,28
2015-01-02,53
2015-01-03,31
2015-01-04,57
2015-01-05,52
2015-01-06,38
2015-01-07,34
2015-01-08,24
2015-01-09,48
2015-01-10,41
2015-01-11,46
2015-01-12,37
2015-01-13,49
2015-01-14,52
2015-01-15,60
2015-01-16,46
2015-01-17,38
2015-01-18,12
2015-01-19,77
2015-01-20,65
2015-01-21,60
2015-01-22,67
2015-01-23,70
2015-01-24,25
2015-01-25,59
2015-01-26,16
2015-01-27,8
2015-01-28,19
2015-01-29,30
2015-01-30,47
2015-01-31,43
2015-02-01,53
2015-02-02,5
2015-02-03,16
2015-02-04,37
2015-02-05,42
2015-02-06,37
2015-02-07,39
2015-02-08,46
2015-02-09,30
2015-02-10,58
2015-02-11,40
2015-02-12,56
2015-02-13,42
2015-02-14,29
2015-02-15,25
2015-02-16,18
2015-02-17,26
2015-02-18,34
2015-02-19,34
2015-02-20,23
2015-02-21,16
2015-02-22,29
2015-02-23,33
2015-02-24,33
2015-02-25,50
2015-02-26,48
2015-02-27,39
2015-02-28,41
2015-03-01,16
2015-03-02,35
2015-03-03,38
2015-03-04,28
2015-03-05,6
2015-03-06,22
2015-03-07,30
2015-03-08,71
2015-03-09,60
2015-03-10,51
2015-03-11,96
2015-03-12,64
2015-03-13,58
2015-03-14,23
2015-03-15,61
2015-03-16,68
2015-03-17,64
2015-03-18,61
2015-03-19,48
2015-03-20,39
2015-03-21,52
2015-03-22,79
2015-03-23,56
2015-03-24,78
2015-03-25,61
2015-03-26,45
2015-03-27,55
2015-03-28,10
2015-03-29,76
2015-03-30,84
2015-03-31,69
2015-04-01,103
2015-04-02,97
2015-04-03,39
2015-04-04,65
2015-04-05,85
2015-04-06,73
2015-04-07,79
2015-04-08,91
2015-04-09,72
2015-04-10,76
2015-04-11,100
2015-04-12,118
2015-04-13,110
2015-04-14,117
2015-04-15,126
2015-04-16,126
2015-04-17,106
2015-04-18,129
2015-04-19,102
2015-04-20,70
2015-04-21,131
2015-04-22,84
2015-04-23,119
2015-04-24,114
2015-04-25,131
2015-04-26,114
2015-04-27,109
2015-04-28,159
2015-04-29,124
2015-04-30,101
2015-05-01,120
2015-05-02,132
2015-05-03,159
2015-05-04,156
2015-05-05,167
2015-05-06,151
2015-05-07,148
2015-05-08,156
2015-05-09,156
2015-05-10,131
2015-05-11,179
2015-05-12,154
2015-05-13,143
2015-05-14,201
2015-05-15,152
2015-05-16,129
2015-05-17,150
2015-05-18,139
2015-05-19,171
2015-05-20,145
2015-05-21,151
2015-05-22,145
2015-05-23,141
2015-05-24,93
2015-05-25,127
2015-05-26,180
2015-05-27,141
2015-05-28,159
2015-05-29,157
2015-05-30,181
2015-05-31,112
2015-06-01,70
2015-06-02,60
2015-06-03,152
2015-06-04,160
2015-06-05,129
2015-06-06,156
2015-06-07,158
2015-06-08,115
2015-06-09,163
2015-06-10,181
2015-06-11,157
2015-06-12,153
2015-06-13,149
2015-06-14,141
2015-06-15,134
2015-06-16,131
2015-06-17,163
2015-06-18,137
2015-06-19,167
2015-06-20,145
2015-06-21,152
2015-06-22,178
2015-06-23,152
2015-06-24,146
2015-06-25,161
2015-06-26,148
2015-06-27,94
2015-06-28,113
2015-06-29,178
2015-06-30,152
2015-07-01,171
2015-07-02,148
2015-07-03,126
2015-07-04,113
2015-07-05,117
2015-07-06,159
2015-07-07,166
2015-07-08,149
2015-07-09,133
2015-07-10,177
2015-07-11,145
2015-07-12,152
2015-07-13,178
2015-07-14,173
2015-07-15,163
2015-07-16,179
2015-07-17,175
2015-07-18,180
2015-07-19,168
2015-07-20,184
2015-07-21,184
2015-07-22,201
2015-07-23,193
2015-07-24,150
2015-07-25,148
2015-07-26,163
2015-07-27,162
2015-07-28,182
2015-07-29,191
2015-07-30,139
2015-07-31,163
2015-08-01,193
2015-08-02,163
2015-08-03,178
2015-08-04,179
2015-08-05,217
2015-08-06,181
2015-08-07,183
2015-08-08,200
2015-08-09,141
2015-08-10,199
2015-08-11,154
2015-08-12,160
2015-08-13,174
2015-08-14,188
2015-08-15,212
2015-08-16,173
2015-08-17,153
2015-08-18,192
2015-08-19,177
2015-08-20,190
2015-08-21,166
2015-08-22,161
2015-08-23,200
2015-08-24,133
2015-08-25,185
2015-08-26,186
2015-08-27,148
2015-08-28,167
2015-08-29,2
2015-08-30,142
2015-08-31,176
2015-09-01,196
2015-09-02,184
2015-09-03,194
2015-09-04,157
2015-09-05,133
2015-09-06,129
2015-09-07,148
2015-09-08,217
2015-09-09,179
2015-09-10,117
2015-09-11,182
2015-09-12,165
2015-09-13,172
2015-09-14,182
2015-09-15,198
2015-09-16,239
2015-09-17,215
2015-09-18,225
2015-09-19,187
2015-09-20,209
2015-09-21,183
2015-09-22,192
2015-09-23,198
2015-09-24,207
2015-09-25,197
2015-09-26,147
2015-09-27,189
2015-09-28,232
