,date,387
0,2015-01-01,27
1,2015-01-02,50
2,2015-01-03,9
3,2015-01-04,24
4,2015-01-05,69
5,2015-01-06,35
6,2015-01-07,43
7,2015-01-08,35
8,2015-01-09,31
9,2015-01-10,12
10,2015-01-11,12
11,2015-01-12,36
12,2015-01-13,52
13,2015-01-14,53
14,2015-01-15,63
15,2015-01-16,55
16,2015-01-17,22
17,2015-01-18,4
18,2015-01-19,31
19,2015-01-20,61
20,2015-01-21,64
21,2015-01-22,47
22,2015-01-23,50
23,2015-01-24,23
24,2015-01-25,22
25,2015-01-26,18
26,2015-01-27,6
27,2015-01-28,25
28,2015-01-29,35
29,2015-01-30,26
30,2015-01-31,4
31,2015-02-01,19
32,2015-02-02,1
33,2015-02-03,20
34,2015-02-04,35
35,2015-02-05,29
36,2015-02-06,32
37,2015-02-07,23
38,2015-02-08,26
39,2015-02-09,13
40,2015-02-10,49
41,2015-02-11,45
42,2015-02-12,41
43,2015-02-13,28
44,2015-02-14,9
45,2015-02-15,6
46,2015-02-16,9
47,2015-02-17,16
48,2015-02-18,29
49,2015-02-19,27
50,2015-02-20,23
51,2015-02-21,8
52,2015-02-22,16
53,2015-02-23,32
54,2015-02-24,30
55,2015-02-25,34
56,2015-02-26,37
57,2015-02-27,33
58,2015-02-28,21
59,2015-03-01,17
60,2015-03-02,38
61,2015-03-03,23
62,2015-03-04,25
63,2015-03-05,7
64,2015-03-06,17
65,2015-03-07,16
66,2015-03-08,34
67,2015-03-09,68
68,2015-03-10,49
69,2015-03-11,95
70,2015-03-12,83
71,2015-03-13,78
72,2015-03-14,13
73,2015-03-15,38
74,2015-03-16,76
75,2015-03-17,55
76,2015-03-18,50
77,2015-03-19,55
78,2015-03-20,36
79,2015-03-21,77
80,2015-03-22,49
81,2015-03-23,66
82,2015-03-24,101
83,2015-03-25,56
84,2015-03-26,59
85,2015-03-27,57
86,2015-03-28,2
87,2015-03-29,45
88,2015-03-30,93
89,2015-03-31,64
90,2015-04-01,88
91,2015-04-02,169
92,2015-04-03,55
93,2015-04-04,40
94,2015-04-05,138
95,2015-04-06,187
96,2015-04-07,69
97,2015-04-08,85
98,2015-04-09,55
99,2015-04-10,77
100,2015-04-11,103
101,2015-04-12,154
102,2015-04-13,142
103,2015-04-14,100
104,2015-04-15,110
105,2015-04-16,116
106,2015-04-17,109
107,2015-04-18,75
108,2015-04-19,92
109,2015-04-20,44
110,2015-04-21,118
111,2015-04-22,97
112,2015-04-23,102
113,2015-04-24,86
114,2015-04-25,174
115,2015-04-26,163
116,2015-04-27,154
117,2015-04-28,180
118,2015-04-29,205
119,2015-04-30,162
120,2015-05-01,197
121,2015-05-02,181
122,2015-05-03,213
123,2015-05-04,267
124,2015-05-05,163
125,2015-05-06,118
126,2015-05-07,178
127,2015-05-08,185
128,2015-05-09,187
129,2015-05-10,194
130,2015-05-11,186
131,2015-05-12,180
132,2015-05-13,182
133,2015-05-14,330
134,2015-05-15,231
135,2015-05-16,210
