,date,300
0,2015-01-01,17
1,2015-01-02,31
2,2015-01-03,20
3,2015-01-04,23
4,2015-01-05,46
5,2015-01-06,31
6,2015-01-07,32
7,2015-01-08,28
8,2015-01-09,26
9,2015-01-10,24
10,2015-01-11,31
11,2015-01-12,30
12,2015-01-13,44
13,2015-01-14,45
14,2015-01-15,33
15,2015-01-16,45
16,2015-01-17,39
17,2015-01-18,9
18,2015-01-19,38
19,2015-01-20,52
20,2015-01-21,70
21,2015-01-22,35
22,2015-01-23,51
23,2015-01-24,26
24,2015-01-25,41
25,2015-01-26,25
26,2015-01-27,1
27,2015-01-28,8
28,2015-01-29,49
29,2015-01-30,29
30,2015-01-31,25
31,2015-02-01,33
32,2015-02-02,3
33,2015-02-03,16
34,2015-02-04,21
35,2015-02-05,30
36,2015-02-06,35
37,2015-02-07,23
38,2015-02-08,27
39,2015-02-09,25
40,2015-02-10,40
41,2015-02-11,47
42,2015-02-12,59
43,2015-02-13,14
44,2015-02-14,8
45,2015-02-15,12
46,2015-02-16,20
47,2015-02-17,20
48,2015-02-18,52
49,2015-02-19,37
50,2015-02-20,28
51,2015-02-21,15
52,2015-02-22,13
53,2015-02-23,4
54,2015-02-24,31
55,2015-02-25,34
56,2015-02-26,9
57,2015-02-27,34
58,2015-02-28,28
59,2015-03-01,5
60,2015-03-02,15
61,2015-03-03,31
62,2015-03-04,21
63,2015-03-05,11
64,2015-03-06,16
65,2015-03-07,19
66,2015-03-08,36
67,2015-03-09,57
68,2015-03-10,49
69,2015-03-11,37
70,2015-03-12,60
71,2015-03-13,60
72,2015-03-14,19
73,2015-03-15,29
74,2015-03-16,63
75,2015-03-17,49
76,2015-03-18,59
77,2015-03-19,52
78,2015-03-20,21
79,2015-03-21,31
80,2015-03-22,44
81,2015-03-23,55
82,2015-03-24,55
83,2015-03-25,58
84,2015-03-26,30
85,2015-03-27,42
86,2015-03-28,4
87,2015-03-29,25
88,2015-03-30,51
89,2015-03-31,40
90,2015-04-01,45
91,2015-04-02,60
92,2015-04-03,43
93,2015-04-04,41
94,2015-04-05,23
95,2015-04-06,65
96,2015-04-07,50
97,2015-04-08,50
98,2015-04-09,46
99,2015-04-10,62
100,2015-04-11,57
101,2015-04-12,51
102,2015-04-13,72
103,2015-04-14,86
104,2015-04-15,79
105,2015-04-16,95
106,2015-04-17,90
107,2015-04-18,87
108,2015-04-19,67
109,2015-04-20,52
110,2015-04-21,97
111,2015-04-22,73
112,2015-04-23,88
113,2015-04-24,65
114,2015-04-25,64
115,2015-04-26,82
116,2015-04-27,81
117,2015-04-28,117
118,2015-04-29,94
119,2015-04-30,108
120,2015-05-01,97
121,2015-05-02,78
122,2015-05-03,71
123,2015-05-04,118
124,2015-05-05,128
125,2015-05-06,110
126,2015-05-07,120
127,2015-05-08,113
128,2015-05-09,80
129,2015-05-10,68
130,2015-05-11,111
131,2015-05-12,117
132,2015-05-13,90
133,2015-05-14,129
134,2015-05-15,87
135,2015-05-16,81
136,2015-05-17,105
137,2015-05-18,106
138,2015-05-19,110
139,2015-05-20,117
140,2015-05-21,92
141,2015-05-22,101
142,2015-05-23,64
143,2015-05-24,78
144,2015-05-25,68
145,2015-05-26,98
146,2015-05-27,92
147,2015-05-28,89
148,2015-05-29,137
149,2015-05-30,119
150,2015-05-31,88
151,2015-06-01,67
152,2015-06-02,35
153,2015-06-03,106
154,2015-06-04,117
155,2015-06-05,99
156,2015-06-06,98
157,2015-06-07,100
158,2015-06-08,97
159,2015-06-09,117
160,2015-06-10,131
161,2015-06-11,104
162,2015-06-12,94
163,2015-06-13,99
164,2015-06-14,101
165,2015-06-15,70
166,2015-06-16,90
167,2015-06-17,124
168,2015-06-18,122
169,2015-06-19,106
170,2015-06-20,84
171,2015-06-21,70
172,2015-06-22,121
173,2015-06-23,99
174,2015-06-24,141
175,2015-06-25,132
176,2015-06-26,133
177,2015-06-27,49
178,2015-06-28,67
179,2015-06-29,138
180,2015-06-30,103
181,2015-07-01,113
182,2015-07-02,100
183,2015-07-03,86
184,2015-07-04,68
185,2015-07-05,82
186,2015-07-06,92
187,2015-07-07,111
188,2015-07-08,117
189,2015-07-09,99
190,2015-07-10,135
191,2015-07-11,104
192,2015-07-12,97
193,2015-07-13,117
194,2015-07-14,140
195,2015-07-15,130
196,2015-07-16,116
197,2015-07-17,156
198,2015-07-18,85
199,2015-07-19,93
200,2015-07-20,119
201,2015-07-21,152
202,2015-07-22,152
203,2015-07-23,149
204,2015-07-24,121
205,2015-07-25,106
206,2015-07-26,96
207,2015-07-27,103
208,2015-07-28,152
209,2015-07-29,134
210,2015-07-30,109
211,2015-07-31,126
212,2015-08-01,104
213,2015-08-02,110
214,2015-08-03,126
215,2015-08-04,145
216,2015-08-05,129
217,2015-08-06,121
