date,usage
2015-01-01,4
2015-01-02,1
2015-01-03,4
2015-01-04,4
2015-01-05,4
2015-01-06,2
2015-01-07,1
2015-01-08,1
2015-01-09,1
2015-01-10,2
2015-01-11,3
2015-01-12,2
2015-01-13,6
2015-01-14,3
2015-01-15,5
2015-01-16,4
2015-01-17,8
2015-01-18,0
2015-01-19,9
2015-01-20,6
2015-01-21,1
2015-01-22,9
2015-01-23,6
2015-01-24,6
2015-01-25,7
2015-01-26,3
2015-01-27,0
2015-01-28,1
2015-01-29,2
2015-01-30,1
2015-01-31,0
2015-02-01,2
2015-02-02,2
2015-02-03,1
2015-02-04,4
2015-02-05,1
2015-02-06,2
2015-02-07,5
2015-02-08,6
2015-02-09,2
2015-02-10,0
2015-02-11,4
2015-02-12,3
2015-02-13,2
2015-02-14,2
2015-02-15,1
2015-02-16,1
2015-02-17,0
2015-02-18,2
2015-02-19,2
2015-02-20,1
2015-02-21,3
2015-02-22,3
2015-02-23,3
2015-02-24,5
2015-02-25,3
2015-02-26,3
2015-02-27,1
2015-02-28,9
2015-03-01,1
2015-03-02,3
2015-03-03,3
2015-03-04,4
2015-03-05,1
2015-03-06,2
2015-03-07,1
2015-03-08,7
2015-03-09,4
2015-03-10,9
2015-03-11,8
2015-03-12,10
2015-03-13,7
2015-03-14,3
2015-03-15,3
2015-03-16,10
2015-03-17,3
2015-03-18,6
2015-03-19,7
2015-03-20,4
2015-03-21,9
2015-03-22,8
2015-03-23,3
2015-03-24,7
2015-03-25,12
2015-03-26,8
2015-03-27,9
2015-03-28,1
2015-03-29,3
2015-03-30,8
2015-03-31,7
2015-04-01,5
2015-04-02,9
2015-04-03,10
2015-04-04,15
2015-04-05,15
2015-04-06,9
2015-04-07,14
2015-04-08,8
2015-04-09,3
2015-04-10,5
2015-04-11,18
2015-04-12,16
2015-04-13,9
2015-04-14,13
2015-04-15,10
2015-04-16,10
2015-04-17,8
2015-04-18,24
2015-04-19,10
2015-04-20,3
2015-04-21,19
2015-04-22,10
2015-04-23,10
2015-04-24,9
2015-04-25,17
2015-04-26,14
2015-04-27,15
2015-04-28,19
2015-04-29,13
2015-04-30,15
2015-05-01,11
2015-05-02,24
2015-05-03,15
2015-05-04,11
2015-05-05,16
2015-05-06,12
2015-05-07,16
2015-05-08,17
2015-05-09,20
2015-05-10,16
2015-05-11,10
2015-05-12,20
2015-05-13,11
2015-05-14,17
2015-05-15,15
2015-05-16,11
2015-05-17,28
2015-05-18,15
2015-05-19,10
2015-05-20,15
2015-05-21,18
2015-05-22,12
2015-05-23,20
2015-05-24,12
2015-05-25,15
2015-05-26,11
2015-05-27,16
2015-05-28,14
2015-05-29,17
2015-05-30,15
2015-05-31,16
2015-06-01,10
2015-06-02,5
2015-06-03,17
2015-06-04,14
2015-06-05,12
2015-06-06,25
2015-06-07,23
2015-06-08,17
2015-06-09,21
2015-06-10,16
2015-06-11,14
2015-06-12,21
2015-06-13,21
2015-06-14,17
2015-06-15,16
2015-06-16,16
2015-06-17,20
2015-06-18,15
2015-06-19,29
2015-06-20,15
2015-06-21,14
2015-06-22,12
2015-06-23,17
2015-06-24,19
2015-06-25,19
2015-06-26,23
2015-06-27,14
2015-06-28,13
2015-06-29,14
2015-06-30,16
2015-07-01,26
2015-07-02,24
2015-07-03,21
2015-07-04,21
2015-07-05,16
2015-07-06,14
2015-07-07,28
2015-07-08,24
2015-07-09,20
2015-07-10,13
2015-07-11,16
2015-07-12,20
2015-07-13,18
2015-07-14,16
2015-07-15,16
2015-07-16,17
2015-07-17,22
2015-07-18,18
2015-07-19,13
2015-07-20,17
2015-07-21,14
2015-07-22,17
2015-07-23,24
2015-07-24,19
2015-07-25,26
2015-07-26,13
2015-07-27,21
2015-07-28,16
2015-07-29,18
2015-07-30,17
2015-07-31,16
2015-08-01,27
2015-08-02,19
2015-08-03,20
2015-08-04,15
2015-08-05,21
2015-08-06,16
2015-08-07,23
2015-08-08,30
2015-08-09,23
2015-08-10,11
2015-08-11,13
2015-08-12,15
2015-08-13,22
2015-08-14,18
2015-08-15,33
2015-08-16,19
2015-08-17,9
2015-08-18,14
2015-08-19,15
2015-08-20,22
2015-08-21,19
2015-08-22,23
2015-08-23,24
2015-08-24,21
2015-08-25,13
2015-08-26,24
2015-08-27,22
2015-08-28,16
2015-08-29,30
2015-08-30,26
2015-08-31,16
2015-09-01,15
2015-09-02,17
2015-09-03,18
2015-09-04,20
2015-09-05,27
2015-09-06,19
2015-09-07,23
2015-09-08,12
2015-09-09,16
2015-09-10,5
2015-09-11,16
2015-09-12,19
2015-09-13,33
2015-09-14,10
2015-09-15,21
2015-09-16,20
2015-09-17,14
2015-09-18,15
2015-09-19,28
2015-09-20,30
2015-09-21,14
2015-09-22,19
2015-09-23,31
2015-09-24,17
2015-09-25,20
2015-09-26,24
2015-09-27,29
2015-09-28,16
2015-09-29,20
2015-09-30,14
2015-10-01,12
2015-10-02,4
2015-10-03,17
2015-10-04,12
2015-10-05,9
2015-10-06,16
2015-10-07,18
2015-10-08,18
2015-10-09,16
2015-10-10,24
2015-10-11,23
2015-10-12,25
2015-10-13,12
2015-10-14,23
2015-10-15,17
2015-10-16,23
2015-10-17,17
2015-10-18,12
2015-10-19,11
2015-10-20,12
2015-10-21,15
2015-10-22,22
2015-10-23,21
2015-10-24,19
2015-10-25,22
2015-10-26,20
2015-10-27,16
2015-10-28,12
2015-10-29,14
2015-10-30,23
2015-10-31,27
2015-11-01,23
2015-11-02,13
2015-11-03,22
2015-11-04,16
2015-11-05,20
2015-11-06,21
2015-11-07,23
2015-11-08,18
2015-11-09,9
2015-11-10,9
2015-11-11,19
2015-11-12,19
2015-11-13,20
2015-11-14,23
2015-11-15,22
2015-11-16,13
2015-11-17,13
2015-11-18,18
2015-11-19,13
2015-11-20,12
2015-11-21,22
2015-11-22,13
2015-11-23,14
2015-11-24,16
2015-11-25,15
2015-11-26,10
2015-11-27,8
2015-11-28,13
2015-11-29,13
2015-11-30,13
2015-12-01,11
2015-12-02,6
2015-12-03,12
2015-12-04,18
2015-12-05,19
2015-12-06,13
2015-12-07,11
2015-12-08,11
2015-12-09,11
2015-12-10,22
2015-12-11,22
2015-12-12,31
2015-12-13,18
2015-12-14,12
2015-12-15,15
2015-12-16,17
2015-12-17,16
2015-12-18,12
2015-12-19,16
2015-12-20,6
2015-12-21,9
2015-12-22,7
2015-12-23,15
2015-12-24,10
2015-12-25,7
2015-12-26,12
2015-12-27,5
2015-12-28,12
2015-12-29,7
2015-12-30,10
2015-12-31,19
