date,390
2015-01-01,1
2015-01-02,4
2015-01-03,0
2015-01-04,4
2015-01-05,19
2015-01-06,8
2015-01-07,12
2015-01-08,9
2015-01-09,7
2015-01-10,1
2015-01-11,3
2015-01-12,5
2015-01-13,13
2015-01-14,4
2015-01-15,13
2015-01-16,11
2015-01-17,1
2015-01-18,2
2015-01-19,7
2015-01-20,13
2015-01-21,11
2015-01-22,14
2015-01-23,9
2015-01-24,2
2015-01-25,3
2015-01-26,2
2015-01-27,1
2015-01-28,8
2015-01-29,10
2015-01-30,5
2015-01-31,1
2015-02-01,4
2015-02-02,1
2015-02-03,4
2015-02-04,3
2015-02-05,6
2015-02-06,4
2015-02-07,5
2015-02-08,7
2015-02-09,3
2015-02-10,3
2015-02-11,5
2015-02-12,4
2015-02-13,5
2015-02-14,1
2015-02-15,0
2015-02-16,2
2015-02-17,5
2015-02-18,3
2015-02-19,3
2015-02-20,1
2015-02-21,1
2015-02-22,2
2015-02-23,10
2015-02-24,6
2015-02-25,7
2015-02-26,7
2015-02-27,11
2015-02-28,3
2015-03-01,0
2015-03-02,5
2015-03-03,2
2015-03-04,10
2015-03-05,3
2015-03-06,6
2015-03-07,3
2015-03-08,1
2015-03-09,18
2015-03-10,8
2015-03-11,18
2015-03-12,25
2015-03-13,11
2015-03-14,2
2015-03-15,4
2015-03-16,26
2015-03-17,13
2015-03-18,11
2015-03-19,14
2015-03-20,7
2015-03-21,3
2015-03-22,7
2015-03-23,12
2015-03-24,15
2015-03-25,11
2015-03-26,11
2015-03-27,13
2015-03-28,0
2015-03-29,4
2015-03-30,18
2015-03-31,13
2015-04-01,20
2015-04-02,27
2015-04-03,10
2015-04-04,7
2015-04-05,6
2015-04-06,25
2015-04-07,14
2015-04-08,12
2015-04-09,10
2015-04-10,8
2015-04-11,14
2015-04-12,12
2015-04-13,19
2015-04-14,15
2015-04-15,37
2015-04-16,23
2015-04-17,21
2015-04-18,23
2015-04-19,15
2015-04-20,18
2015-04-21,15
2015-04-22,22
2015-04-23,21
2015-04-24,23
2015-04-25,13
2015-04-26,17
2015-04-27,22
2015-04-28,30
2015-04-29,42
2015-04-30,26
2015-05-01,21
2015-05-02,13
2015-05-03,13
2015-05-04,37
2015-05-05,41
2015-05-06,30
2015-05-07,30
2015-05-08,35
2015-05-09,28
2015-05-10,18
2015-05-11,37
2015-05-12,40
2015-05-13,35
2015-05-14,39
2015-05-15,34
2015-05-16,10
2015-05-17,18
2015-05-18,32
2015-05-19,28
2015-05-20,39
2015-05-21,23
2015-05-22,34
2015-05-23,15
2015-05-24,5
2015-05-25,3
2015-05-26,29
2015-05-27,35
2015-05-28,29
2015-05-29,30
2015-05-30,11
2015-05-31,19
2015-06-01,16
2015-06-02,11
2015-06-03,36
2015-06-04,38
2015-06-05,31
2015-06-06,15
2015-06-07,15
2015-06-08,38
2015-06-09,47
2015-06-10,45
2015-06-11,38
2015-06-12,40
2015-06-13,14
2015-06-14,14
2015-06-15,26
2015-06-16,27
2015-06-17,33
2015-06-18,23
2015-06-19,37
2015-06-20,12
2015-06-21,18
2015-06-22,32
2015-06-23,24
2015-06-24,35
2015-06-25,27
2015-06-26,18
2015-06-27,11
2015-06-28,9
2015-06-29,40
2015-06-30,38
2015-07-01,36
2015-07-02,30
2015-07-03,30
2015-07-04,15
2015-07-05,17
2015-07-06,38
2015-07-07,29
2015-07-08,27
2015-07-09,33
2015-07-10,39
2015-07-11,22
2015-07-12,14
2015-07-13,47
2015-07-14,35
2015-07-15,30
2015-07-16,43
2015-07-17,36
2015-07-18,5
2015-07-19,12
2015-07-20,27
2015-07-21,41
2015-07-22,43
2015-07-23,43
2015-07-24,32
2015-07-25,12
2015-07-26,8
2015-07-27,27
2015-07-28,35
2015-07-29,34
2015-07-30,20
2015-07-31,24
2015-08-01,19
2015-08-02,6
2015-08-03,33
2015-08-04,40
2015-08-05,44
2015-08-06,42
2015-08-07,32
2015-08-08,17
2015-08-09,16
2015-08-10,43
2015-08-11,20
2015-08-12,39
2015-08-13,44
2015-08-14,29
2015-08-15,14
2015-08-16,12
2015-08-17,27
2015-08-18,34
2015-08-19,30
2015-08-20,24
2015-08-21,32
2015-08-22,10
2015-08-23,10
2015-08-24,35
2015-08-25,40
2015-08-26,31
2015-08-27,33
2015-08-28,43
2015-08-29,15
2015-08-30,12
2015-08-31,30
2015-09-01,35
2015-09-02,49
2015-09-03,36
2015-09-04,40
2015-09-05,15
2015-09-06,21
2015-09-07,10
2015-09-08,43
2015-09-09,41
2015-09-10,24
2015-09-11,36
2015-09-12,12
2015-09-13,11
2015-09-14,36
2015-09-15,31
2015-09-16,38
2015-09-17,38
2015-09-18,36
2015-09-19,15
2015-09-20,23
2015-09-21,47
2015-09-22,42
2015-09-23,50
2015-09-24,45
2015-09-25,41
2015-09-26,8
2015-09-27,30
2015-09-28,36
2015-09-29,41
2015-09-30,37
2015-10-01,26
2015-10-02,9
2015-10-03,1
2015-10-04,15
2015-10-05,43
2015-10-06,42
2015-10-07,38
2015-10-08,36
2015-10-09,30
2015-10-10,11
2015-10-11,13
2015-10-12,18
2015-10-13,51
2015-10-14,36
2015-10-15,41
2015-10-16,21
2015-10-17,14
2015-10-18,17
2015-10-19,34
2015-10-20,28
2015-10-21,43
2015-10-22,23
2015-10-23,25
2015-10-24,8
2015-10-25,8
2015-10-26,37
2015-10-27,20
2015-10-28,15
2015-10-29,26
2015-10-30,33
2015-10-31,14
2015-11-01,15
2015-11-02,45
2015-11-03,28
2015-11-04,37
2015-11-05,34
2015-11-06,36
2015-11-07,13
2015-11-08,15
2015-11-09,34
2015-11-10,17
2015-11-11,24
2015-11-12,27
2015-11-13,41
2015-11-14,9
2015-11-15,13
2015-11-16,28
2015-11-17,24
2015-11-18,33
2015-11-19,13
2015-11-20,29
2015-11-21,18
2015-11-22,9
2015-11-23,31
2015-11-24,28
2015-11-25,25
2015-11-26,8
2015-11-27,19
2015-11-28,10
2015-11-29,11
2015-11-30,27
2015-12-01,12
2015-12-02,22
2015-12-03,33
2015-12-04,19
2015-12-05,11
2015-12-06,10
2015-12-07,25
2015-12-08,26
2015-12-09,22
2015-12-10,24
2015-12-11,32
2015-12-12,14
2015-12-13,13
2015-12-14,21
2015-12-15,36
2015-12-16,27
2015-12-17,14
2015-12-18,20
2015-12-19,9
2015-12-20,7
2015-12-21,15
2015-12-22,16
2015-12-23,9
2015-12-24,15
2015-12-25,6
2015-12-26,6
2015-12-27,10
2015-12-28,6
2015-12-29,12
2015-12-30,14
2015-12-31,13
