,date,164
0,2015-01-01,15
1,2015-01-02,27
2,2015-01-03,11
3,2015-01-04,13
4,2015-01-05,41
5,2015-01-06,34
6,2015-01-07,31
7,2015-01-08,38
8,2015-01-09,32
9,2015-01-10,11
10,2015-01-11,20
11,2015-01-12,25
12,2015-01-13,52
13,2015-01-14,44
14,2015-01-15,36
15,2015-01-16,49
16,2015-01-17,15
17,2015-01-18,9
18,2015-01-19,26
19,2015-01-20,38
20,2015-01-21,47
21,2015-01-22,46
22,2015-01-23,43
23,2015-01-24,13
24,2015-01-25,28
25,2015-01-26,11
26,2015-01-27,3
27,2015-01-28,21
28,2015-01-29,24
29,2015-01-30,18
30,2015-01-31,11
31,2015-02-01,21
32,2015-02-02,8
33,2015-02-03,12
34,2015-02-04,24
35,2015-02-05,27
36,2015-02-06,19
37,2015-02-07,19
38,2015-02-08,16
39,2015-02-09,15
40,2015-02-10,24
41,2015-02-11,43
42,2015-02-12,45
43,2015-02-13,21
44,2015-02-14,7
45,2015-02-15,6
46,2015-02-16,11
47,2015-02-17,9
48,2015-02-18,20
49,2015-02-19,24
50,2015-02-20,19
51,2015-02-21,11
52,2015-02-22,12
53,2015-02-23,17
54,2015-02-24,19
55,2015-02-25,28
56,2015-02-26,39
57,2015-02-27,30
58,2015-02-28,15
59,2015-03-01,8
60,2015-03-02,20
61,2015-03-03,19
62,2015-03-04,30
63,2015-03-05,8
64,2015-03-06,26
65,2015-03-07,22
66,2015-03-08,23
67,2015-03-09,40
68,2015-03-10,26
69,2015-03-11,65
70,2015-03-12,57
71,2015-03-13,38
72,2015-03-14,14
73,2015-03-15,24
74,2015-03-16,60
75,2015-03-17,37
76,2015-03-18,46
77,2015-03-19,36
78,2015-03-20,22
79,2015-03-21,15
80,2015-03-22,33
81,2015-03-23,41
82,2015-03-24,50
83,2015-03-25,45
84,2015-03-26,46
85,2015-03-27,49
86,2015-03-28,1
87,2015-03-29,23
88,2015-03-30,55
89,2015-03-31,33
90,2015-04-01,65
91,2015-04-02,71
92,2015-04-03,25
93,2015-04-04,19
94,2015-04-05,14
95,2015-04-06,71
96,2015-04-07,40
97,2015-04-08,47
98,2015-04-09,43
99,2015-04-10,36
100,2015-04-11,16
101,2015-04-12,26
102,2015-04-13,63
103,2015-04-14,55
104,2015-04-15,59
105,2015-04-16,64
106,2015-04-17,66
107,2015-04-18,31
108,2015-04-19,27
109,2015-04-20,34
110,2015-04-21,47
111,2015-04-22,56
112,2015-04-23,75
113,2015-04-24,59
114,2015-04-25,45
115,2015-04-26,33
116,2015-04-27,62
117,2015-04-28,73
118,2015-04-29,96
119,2015-04-30,68
120,2015-05-01,72
121,2015-05-02,33
122,2015-05-03,36
123,2015-05-04,83
124,2015-05-05,96
125,2015-05-06,76
126,2015-05-07,79
127,2015-05-08,88
128,2015-05-09,24
129,2015-05-10,35
130,2015-05-11,94
131,2015-05-12,69
132,2015-05-13,88
133,2015-05-14,75
134,2015-05-15,86
135,2015-05-16,21
136,2015-05-17,28
137,2015-05-18,84
138,2015-05-19,80
139,2015-05-20,90
140,2015-05-21,81
141,2015-05-22,79
142,2015-05-23,24
143,2015-05-24,20
144,2015-05-25,27
145,2015-05-26,94
146,2015-05-27,75
147,2015-05-28,95
148,2015-05-29,88
149,2015-05-30,38
150,2015-05-31,23
151,2015-06-01,33
152,2015-06-02,36
153,2015-06-03,113
154,2015-06-04,92
155,2015-06-05,86
156,2015-06-06,32
157,2015-06-07,48
158,2015-06-08,99
159,2015-06-09,84
160,2015-06-10,119
161,2015-06-11,90
162,2015-06-12,85
163,2015-06-13,24
164,2015-06-14,44
165,2015-06-15,55
166,2015-06-16,90
167,2015-06-17,129
168,2015-06-18,92
169,2015-06-19,98
170,2015-06-20,24
171,2015-06-21,24
172,2015-06-22,97
173,2015-06-23,92
174,2015-06-24,131
175,2015-06-25,119
176,2015-06-26,91
177,2015-06-27,22
178,2015-06-28,26
179,2015-06-29,121
180,2015-06-30,111
181,2015-07-01,112
182,2015-07-02,82
183,2015-07-03,27
184,2015-07-04,24
185,2015-07-05,25
186,2015-07-06,95
187,2015-07-07,95
188,2015-07-08,94
189,2015-07-09,77
190,2015-07-10,77
191,2015-07-11,33
192,2015-07-12,30
193,2015-07-13,114
194,2015-07-14,126
195,2015-07-15,100
196,2015-07-16,111
197,2015-07-17,113
198,2015-07-18,47
199,2015-07-19,39
200,2015-07-20,109
201,2015-07-21,96
202,2015-07-22,133
