,date,350
0,2015-01-01,16
1,2015-01-02,43
2,2015-01-03,17
3,2015-01-04,24
4,2015-01-05,23
5,2015-01-06,26
6,2015-01-07,13
7,2015-01-08,17
8,2015-01-09,18
9,2015-01-10,21
10,2015-01-11,16
11,2015-01-12,14
12,2015-01-13,37
13,2015-01-14,15
14,2015-01-15,31
15,2015-01-16,28
16,2015-01-17,36
17,2015-01-18,5
18,2015-01-19,18
19,2015-01-20,24
20,2015-01-21,26
21,2015-01-22,29
22,2015-01-23,37
23,2015-01-24,15
24,2015-01-25,17
25,2015-01-26,4
26,2015-01-27,1
27,2015-01-28,9
28,2015-01-29,14
29,2015-01-30,22
30,2015-01-31,15
31,2015-02-01,19
32,2015-02-02,1
33,2015-02-03,9
34,2015-02-04,10
35,2015-02-05,11
36,2015-02-06,16
37,2015-02-07,15
38,2015-02-08,17
39,2015-02-09,15
40,2015-02-10,15
41,2015-02-11,14
42,2015-02-12,24
43,2015-02-13,14
44,2015-02-14,22
45,2015-02-15,11
46,2015-02-16,9
47,2015-02-17,8
48,2015-02-18,14
49,2015-02-19,16
50,2015-02-20,12
51,2015-02-21,11
52,2015-02-22,12
53,2015-02-23,18
54,2015-02-24,13
55,2015-02-25,18
56,2015-02-26,18
57,2015-02-27,20
58,2015-02-28,24
59,2015-03-01,8
60,2015-03-02,25
61,2015-03-03,12
62,2015-03-04,16
63,2015-03-05,5
64,2015-03-06,9
65,2015-03-07,23
66,2015-03-08,21
67,2015-03-09,27
68,2015-03-10,26
69,2015-03-11,39
70,2015-03-12,48
71,2015-03-13,38
72,2015-03-14,18
73,2015-03-15,30
74,2015-03-16,42
75,2015-03-17,27
76,2015-03-18,28
77,2015-03-19,39
78,2015-03-20,18
79,2015-03-21,21
80,2015-03-22,26
81,2015-03-23,27
82,2015-03-24,38
83,2015-03-25,23
84,2015-03-26,27
85,2015-03-27,51
86,2015-03-28,3
87,2015-03-29,37
88,2015-03-30,30
89,2015-03-31,39
90,2015-04-01,40
91,2015-04-02,46
92,2015-04-03,26
93,2015-04-04,39
94,2015-04-05,54
95,2015-04-06,33
96,2015-04-07,37
97,2015-04-08,32
98,2015-04-09,43
99,2015-04-10,37
100,2015-04-11,53
101,2015-04-12,54
102,2015-04-13,63
103,2015-04-14,48
104,2015-04-15,48
105,2015-04-16,57
106,2015-04-17,42
107,2015-04-18,81
108,2015-04-19,62
109,2015-04-20,35
110,2015-04-21,63
111,2015-04-22,40
112,2015-04-23,49
113,2015-04-24,45
114,2015-04-25,71
115,2015-04-26,55
116,2015-04-27,43
117,2015-04-28,52
118,2015-04-29,56
119,2015-04-30,53
120,2015-05-01,69
121,2015-05-02,82
122,2015-05-03,61
123,2015-05-04,64
124,2015-05-05,67
125,2015-05-06,55
126,2015-05-07,50
127,2015-05-08,85
128,2015-05-09,71
129,2015-05-10,60
130,2015-05-11,50
131,2015-05-12,72
132,2015-05-13,56
133,2015-05-14,69
134,2015-05-15,66
135,2015-05-16,65
136,2015-05-17,70
137,2015-05-18,61
138,2015-05-19,57
139,2015-05-20,67
140,2015-05-21,66
141,2015-05-22,55
142,2015-05-23,58
143,2015-05-24,67
144,2015-05-25,78
145,2015-05-26,57
146,2015-05-27,60
147,2015-05-28,71
148,2015-05-29,87
149,2015-05-30,75
150,2015-05-31,46
151,2015-06-01,32
152,2015-06-02,32
153,2015-06-03,58
154,2015-06-04,61
155,2015-06-05,55
156,2015-06-06,71
157,2015-06-07,68
158,2015-06-08,69
159,2015-06-09,63
160,2015-06-10,81
161,2015-06-11,75
162,2015-06-12,67
163,2015-06-13,69
164,2015-06-14,92
165,2015-06-15,44
166,2015-06-16,72
167,2015-06-17,66
168,2015-06-18,69
169,2015-06-19,71
170,2015-06-20,60
171,2015-06-21,52
172,2015-06-22,62
173,2015-06-23,73
174,2015-06-24,81
175,2015-06-25,77
176,2015-06-26,79
177,2015-06-27,29
178,2015-06-28,66
179,2015-06-29,62
180,2015-06-30,64
181,2015-07-01,66
182,2015-07-02,78
183,2015-07-03,73
184,2015-07-04,57
185,2015-07-05,67
186,2015-07-06,74
187,2015-07-07,77
188,2015-07-08,75
189,2015-07-09,53
190,2015-07-10,81
191,2015-07-11,77
192,2015-07-12,81
193,2015-07-13,62
194,2015-07-14,67
195,2015-07-15,78
196,2015-07-16,89
197,2015-07-17,80
198,2015-07-18,67
199,2015-07-19,75
200,2015-07-20,60
201,2015-07-21,75
202,2015-07-22,74
203,2015-07-23,83
204,2015-07-24,74
205,2015-07-25,66
206,2015-07-26,71
207,2015-07-27,73
208,2015-07-28,77
209,2015-07-29,82
210,2015-07-30,55
211,2015-07-31,86
212,2015-08-01,91
213,2015-08-02,65
214,2015-08-03,63
215,2015-08-04,77
216,2015-08-05,80
217,2015-08-06,75
218,2015-08-07,100
219,2015-08-08,92
220,2015-08-09,97
221,2015-08-10,53
222,2015-08-11,56
223,2015-08-12,93
224,2015-08-13,74
225,2015-08-14,89
226,2015-08-15,84
227,2015-08-16,68
228,2015-08-17,61
229,2015-08-18,69
230,2015-08-19,81
231,2015-08-20,76
232,2015-08-21,97
233,2015-08-22,75
234,2015-08-23,89
235,2015-08-24,76
236,2015-08-25,79
237,2015-08-26,69
238,2015-08-27,80
239,2015-08-28,91
240,2015-08-29,74
241,2015-08-30,84
242,2015-08-31,58
243,2015-09-01,69
244,2015-09-02,66
245,2015-09-03,72
246,2015-09-04,98
247,2015-09-05,79
248,2015-09-06,91
249,2015-09-07,50
250,2015-09-08,68
251,2015-09-09,70
252,2015-09-10,33
253,2015-09-11,86
254,2015-09-12,96
255,2015-09-13,76
256,2015-09-14,64
257,2015-09-15,81
258,2015-09-16,89
259,2015-09-17,73
260,2015-09-18,96
261,2015-09-19,97
262,2015-09-20,116
263,2015-09-21,65
264,2015-09-22,86
265,2015-09-23,94
266,2015-09-24,87
267,2015-09-25,97
268,2015-09-26,92
269,2015-09-27,84
270,2015-09-28,74
271,2015-09-29,75
272,2015-09-30,61
273,2015-10-01,65
274,2015-10-02,17
275,2015-10-03,37
276,2015-10-04,56
277,2015-10-05,70
278,2015-10-06,66
279,2015-10-07,96
280,2015-10-08,68
281,2015-10-09,71
282,2015-10-10,63
283,2015-10-11,80
284,2015-10-12,76
285,2015-10-13,66
286,2015-10-14,81
287,2015-10-15,86
288,2015-10-16,73
289,2015-10-17,88
290,2015-10-18,69
291,2015-10-19,50
292,2015-10-20,73
293,2015-10-21,87
294,2015-10-22,75
295,2015-10-23,78
296,2015-10-24,77
297,2015-10-25,67
298,2015-10-26,50
299,2015-10-27,74
300,2015-10-28,51
301,2015-10-29,72
302,2015-10-30,75
303,2015-10-31,67
