date,usage
2015-01-01,25
2015-01-02,38
2015-01-03,12
2015-01-04,27
2015-01-05,47
2015-01-06,23
2015-01-07,21
2015-01-08,19
2015-01-09,25
2015-01-10,16
2015-01-11,24
2015-01-12,21
2015-01-13,28
2015-01-14,47
2015-01-15,27
2015-01-16,32
2015-01-17,24
2015-01-18,5
2015-01-19,34
2015-01-20,49
2015-01-21,40
2015-01-22,49
2015-01-23,42
2015-01-24,14
2015-01-25,33
2015-01-26,5
2015-01-27,2
2015-01-28,12
2015-01-29,18
2015-01-30,24
2015-01-31,16
2015-02-01,10
2015-02-02,3
2015-02-03,9
2015-02-04,17
2015-02-05,13
2015-02-06,18
2015-02-07,19
2015-02-08,18
2015-02-09,18
2015-02-10,26
2015-02-11,26
2015-02-12,25
2015-02-13,24
2015-02-14,13
2015-02-15,6
2015-02-16,11
2015-02-17,8
2015-02-18,14
2015-02-19,19
2015-02-20,16
2015-02-21,6
2015-02-22,7
2015-02-23,14
2015-02-24,25
2015-02-25,21
2015-02-26,14
2015-02-27,22
2015-02-28,15
2015-03-01,7
2015-03-02,20
2015-03-03,5
2015-03-04,14
2015-03-05,3
2015-03-06,15
2015-03-07,11
2015-03-08,15
2015-03-09,43
2015-03-10,25
2015-03-11,43
2015-03-12,43
2015-03-13,34
2015-03-14,15
2015-03-15,20
2015-03-16,55
2015-03-17,39
2015-03-18,29
2015-03-19,35
2015-03-20,15
2015-03-21,27
2015-03-22,24
2015-03-23,34
2015-03-24,25
2015-03-25,30
2015-03-26,35
2015-03-27,21
2015-03-28,7
2015-03-29,40
2015-03-30,46
2015-03-31,33
2015-04-01,54
2015-04-02,60
2015-04-03,40
2015-04-04,53
2015-04-05,60
2015-04-06,81
2015-04-07,54
2015-04-08,50
2015-04-09,51
2015-04-10,52
2015-04-11,73
2015-04-12,46
2015-04-13,81
2015-04-14,60
2015-04-15,80
2015-04-16,54
2015-04-17,74
2015-04-18,91
2015-04-19,70
2015-04-20,33
2015-04-21,85
2015-04-22,58
2015-04-23,48
2015-04-24,52
2015-04-25,50
2015-04-26,71
2015-04-27,78
2015-04-28,84
2015-04-29,104
2015-04-30,73
2015-05-01,70
2015-05-02,75
2015-05-03,91
2015-05-04,83
2015-05-05,109
2015-05-06,112
2015-05-07,94
2015-05-08,107
2015-05-09,63
2015-05-10,80
2015-05-11,98
2015-05-12,93
2015-05-13,88
2015-05-14,103
2015-05-15,97
2015-05-16,68
2015-05-17,70
2015-05-18,97
2015-05-19,104
2015-05-20,93
2015-05-21,91
2015-05-22,91
2015-05-23,55
2015-05-24,63
2015-05-25,65
2015-05-26,80
2015-05-27,94
2015-05-28,97
2015-05-29,97
2015-05-30,82
2015-05-31,30
2015-06-01,37
2015-06-02,29
2015-06-03,90
2015-06-04,64
2015-06-05,81
2015-06-06,53
