date,usage
2015-01-01,33
2015-01-02,50
2015-01-03,17
2015-01-04,54
2015-01-05,79
2015-01-06,35
2015-01-07,35
2015-01-08,48
2015-01-09,47
2015-01-10,31
2015-01-11,44
2015-01-12,59
2015-01-13,60
2015-01-14,56
2015-01-15,69
2015-01-16,62
2015-01-17,63
2015-01-18,14
2015-01-19,83
2015-01-20,85
2015-01-21,82
2015-01-22,81
2015-01-23,80
2015-01-24,37
2015-01-25,82
2015-01-26,18
2015-01-27,6
2015-01-28,21
2015-01-29,54
2015-01-30,57
2015-01-31,44
2015-02-01,47
2015-02-02,7
2015-02-03,27
2015-02-04,66
2015-02-05,47
2015-02-06,40
2015-02-07,68
2015-02-08,47
2015-02-09,28
2015-02-10,43
2015-02-11,77
2015-02-12,58
2015-02-13,46
2015-02-14,24
2015-02-15,29
2015-02-16,27
2015-02-17,35
2015-02-18,47
2015-02-19,42
2015-02-20,38
2015-02-21,27
2015-02-22,41
2015-02-23,41
2015-02-24,42
2015-02-25,57
2015-02-26,44
2015-02-27,41
2015-02-28,55
2015-03-01,18
2015-03-02,53
2015-03-03,22
2015-03-04,35
2015-03-05,7
2015-03-06,28
2015-03-07,41
2015-03-08,43
2015-03-09,76
2015-03-10,49
2015-03-11,86
2015-03-12,78
2015-03-13,80
2015-03-14,27
2015-03-15,36
2015-03-16,86
2015-03-17,87
2015-03-18,52
2015-03-19,73
2015-03-20,25
2015-03-21,67
2015-03-22,66
2015-03-23,52
2015-03-24,79
2015-03-25,53
2015-03-26,70
2015-03-27,62
2015-03-28,9
2015-03-29,47
2015-03-30,81
2015-03-31,50
2015-04-01,70
2015-04-02,104
2015-04-03,71
2015-04-04,77
2015-04-05,71
2015-04-06,106
2015-04-07,63
2015-04-08,70
2015-04-09,54
2015-04-10,73
2015-04-11,57
2015-04-12,93
2015-04-13,102
2015-04-14,98
2015-04-15,96
2015-04-16,116
2015-04-17,87
2015-04-18,88
2015-04-19,94
2015-04-20,43
2015-04-21,94
2015-04-22,73
2015-04-23,84
2015-04-24,82
2015-04-25,103
2015-04-26,98
2015-04-27,102
2015-04-28,106
2015-04-29,110
2015-04-30,101
2015-05-01,101
2015-05-02,80
2015-05-03,118
2015-05-04,129
2015-05-05,111
2015-05-06,114
2015-05-07,93
2015-05-08,100
2015-05-09,120
2015-05-10,115
2015-05-11,126
2015-05-12,117
2015-05-13,126
2015-05-14,129
2015-05-15,144
2015-05-16,123
2015-05-17,127
2015-05-18,121
2015-05-19,116
2015-05-20,119
2015-05-21,117
2015-05-22,109
2015-05-23,93
2015-05-24,77
2015-05-25,115
2015-05-26,143
2015-05-27,93
2015-05-28,117
2015-05-29,110
2015-05-30,113
2015-05-31,92
2015-06-01,51
2015-06-02,39
2015-06-03,129
2015-06-04,113
2015-06-05,121
2015-06-06,129
2015-06-07,128
2015-06-08,112
2015-06-09,127
2015-06-10,152
2015-06-11,146
2015-06-12,116
2015-06-13,107
2015-06-14,115
2015-06-15,92
2015-06-16,119
2015-06-17,143
2015-06-18,121
2015-06-19,160
2015-06-20,103
2015-06-21,139
2015-06-22,131
2015-06-23,110
2015-06-24,162
2015-06-25,153
2015-06-26,123
2015-06-27,56
2015-06-28,99
2015-06-29,132
2015-06-30,126
2015-07-01,142
2015-07-02,121
2015-07-03,101
2015-07-04,105
2015-07-05,106
2015-07-06,97
2015-07-07,163
2015-07-08,115
2015-07-09,117
2015-07-10,145
2015-07-11,122
2015-07-12,104
2015-07-13,165
2015-07-14,113
2015-07-15,132
2015-07-16,161
2015-07-17,149
2015-07-18,139
2015-07-19,145
2015-07-20,147
2015-07-21,166
2015-07-22,127
2015-07-23,125
2015-07-24,136
2015-07-25,87
2015-07-26,137
2015-07-27,133
2015-07-28,170
2015-07-29,119
2015-07-30,96
2015-07-31,136
2015-08-01,127
2015-08-02,171
2015-08-03,147
2015-08-04,173
2015-08-05,160
2015-08-06,139
2015-08-07,151
2015-08-08,152
2015-08-09,118
2015-08-10,133
2015-08-11,123
2015-08-12,124
2015-08-13,114
2015-08-14,113
2015-08-15,158
2015-08-16,151
2015-08-17,132
2015-08-18,140
2015-08-19,134
2015-08-20,137
2015-08-21,113
2015-08-22,118
2015-08-23,128
2015-08-24,128
2015-08-25,158
2015-08-26,131
2015-08-27,127
2015-08-28,120
2015-08-29,92
2015-08-30,102
2015-08-31,134
2015-09-01,146
2015-09-02,119
2015-09-03,128
2015-09-04,130
2015-09-05,75
2015-09-06,86
2015-09-07,128
2015-09-08,151
2015-09-09,155
2015-09-10,64
2015-09-11,133
2015-09-12,108
2015-09-13,120
2015-09-14,138
2015-09-15,130
2015-09-16,147
2015-09-17,145
2015-09-18,140
2015-09-19,128
2015-09-20,125
2015-09-21,142
2015-09-22,139
2015-09-23,120
2015-09-24,160
2015-09-25,166
2015-09-26,134
2015-09-27,147
2015-09-28,149
2015-09-29,117
2015-09-30,154
2015-10-01,99
2015-10-02,30
2015-10-03,92
2015-10-04,114
2015-10-05,132
2015-10-06,143
2015-10-07,164
2015-10-08,133
2015-10-09,110
2015-10-10,140
2015-10-11,105
2015-10-12,183
2015-10-13,147
2015-10-14,178
2015-10-15,160
2015-10-16,152
2015-10-17,144
2015-10-18,86
2015-10-19,129
2015-10-20,134
2015-10-21,128
2015-10-22,127
2015-10-23,55
2015-10-24,132
2015-10-25,121
2015-10-26,130
2015-10-27,153
2015-10-28,38
2015-10-29,106
2015-10-30,118
2015-10-31,119
2015-11-01,120
2015-11-02,143
2015-11-03,157
2015-11-04,117
2015-11-05,141
2015-11-06,182
2015-11-07,118
2015-11-08,141
2015-11-09,155
2015-11-10,78
2015-11-11,139
2015-11-12,105
2015-11-13,129
2015-11-14,88
2015-11-15,111
2015-11-16,123
2015-11-17,107
2015-11-18,116
2015-11-19,51
2015-11-20,132
2015-11-21,109
2015-11-22,117
2015-11-23,96
2015-11-24,130
2015-11-25,117
2015-11-26,65
2015-11-27,91
2015-11-28,67
2015-11-29,93
2015-11-30,95
2015-12-01,65
2015-12-02,59
2015-12-03,123
2015-12-04,133
2015-12-05,76
2015-12-06,116
2015-12-07,107
2015-12-08,130
2015-12-09,113
2015-12-10,116
2015-12-11,139
2015-12-12,106
2015-12-13,103
2015-12-14,117
2015-12-15,112
2015-12-16,119
2015-12-17,69
2015-12-18,149
2015-12-19,102
2015-12-20,105
2015-12-21,128
2015-12-22,91
2015-12-23,44
2015-12-24,93
2015-12-25,60
2015-12-26,47
2015-12-27,66
2015-12-28,70
2015-12-29,58
2015-12-30,110
2015-12-31,88
