,date,408
0,2015-01-01,7
1,2015-01-02,16
2,2015-01-03,7
3,2015-01-04,9
4,2015-01-05,10
5,2015-01-06,13
6,2015-01-07,12
7,2015-01-08,3
8,2015-01-09,8
9,2015-01-10,10
10,2015-01-11,10
11,2015-01-12,3
12,2015-01-13,11
13,2015-01-14,8
14,2015-01-15,10
15,2015-01-16,11
16,2015-01-17,9
17,2015-01-18,3
18,2015-01-19,18
19,2015-01-20,13
20,2015-01-21,16
21,2015-01-22,18
22,2015-01-23,10
23,2015-01-24,5
24,2015-01-25,20
25,2015-01-26,9
26,2015-01-27,2
27,2015-01-28,9
28,2015-01-29,6
29,2015-01-30,9
30,2015-01-31,4
31,2015-02-01,7
32,2015-02-02,2
33,2015-02-03,7
34,2015-02-04,8
35,2015-02-05,8
36,2015-02-06,9
37,2015-02-07,6
38,2015-02-08,7
39,2015-02-09,4
40,2015-02-10,10
41,2015-02-11,4
42,2015-02-12,6
43,2015-02-13,12
44,2015-02-14,6
45,2015-02-15,0
46,2015-02-16,6
47,2015-02-17,3
48,2015-02-18,11
49,2015-02-19,6
50,2015-02-20,4
51,2015-02-21,3
52,2015-02-22,12
53,2015-02-23,11
54,2015-02-24,9
55,2015-02-25,9
56,2015-02-26,9
57,2015-02-27,12
58,2015-02-28,9
59,2015-03-01,3
60,2015-03-02,4
61,2015-03-03,11
62,2015-03-04,10
63,2015-03-05,2
64,2015-03-06,9
65,2015-03-07,6
66,2015-03-08,19
67,2015-03-09,15
68,2015-03-10,17
69,2015-03-11,23
70,2015-03-12,29
71,2015-03-13,17
72,2015-03-14,14
73,2015-03-15,16
74,2015-03-16,8
75,2015-03-17,14
76,2015-03-18,22
77,2015-03-19,22
78,2015-03-20,12
79,2015-03-21,17
80,2015-03-22,19
81,2015-03-23,17
82,2015-03-24,23
83,2015-03-25,21
84,2015-03-26,27
85,2015-03-27,20
86,2015-03-28,2
87,2015-03-29,20
88,2015-03-30,17
89,2015-03-31,16
90,2015-04-01,23
91,2015-04-02,28
92,2015-04-03,17
93,2015-04-04,29
94,2015-04-05,42
95,2015-04-06,14
96,2015-04-07,23
97,2015-04-08,21
98,2015-04-09,24
99,2015-04-10,14
100,2015-04-11,27
101,2015-04-12,35
102,2015-04-13,15
103,2015-04-14,14
104,2015-04-15,38
105,2015-04-16,33
106,2015-04-17,13
107,2015-04-18,45
108,2015-04-19,37
109,2015-04-20,7
110,2015-04-21,27
111,2015-04-22,25
112,2015-04-23,16
113,2015-04-24,19
114,2015-04-25,27
115,2015-04-26,29
116,2015-04-27,27
117,2015-04-28,44
118,2015-04-29,43
119,2015-04-30,37
120,2015-05-01,37
121,2015-05-02,63
122,2015-05-03,46
123,2015-05-04,28
124,2015-05-05,45
125,2015-05-06,46
126,2015-05-07,41
127,2015-05-08,36
128,2015-05-09,42
129,2015-05-10,38
130,2015-05-11,36
131,2015-05-12,53
