,date,496
0,2015-01-01,12
1,2015-01-02,45
2,2015-01-03,15
3,2015-01-04,42
4,2015-01-05,72
5,2015-01-06,34
6,2015-01-07,51
7,2015-01-08,37
8,2015-01-09,38
9,2015-01-10,21
10,2015-01-11,44
11,2015-01-12,48
12,2015-01-13,60
13,2015-01-14,71
14,2015-01-15,66
15,2015-01-16,72
16,2015-01-17,43
17,2015-01-18,6
18,2015-01-19,49
19,2015-01-20,99
20,2015-01-21,98
21,2015-01-22,69
22,2015-01-23,72
23,2015-01-24,23
24,2015-01-25,40
25,2015-01-26,18
26,2015-01-27,9
27,2015-01-28,38
28,2015-01-29,39
29,2015-01-30,49
30,2015-01-31,25
31,2015-02-01,38
32,2015-02-02,7
33,2015-02-03,29
34,2015-02-04,54
35,2015-02-05,41
36,2015-02-06,41
37,2015-02-07,40
38,2015-02-08,41
39,2015-02-09,23
40,2015-02-10,52
41,2015-02-11,62
42,2015-02-12,58
43,2015-02-13,41
44,2015-02-14,26
45,2015-02-15,10
46,2015-02-16,23
47,2015-02-17,32
48,2015-02-18,42
49,2015-02-19,34
50,2015-02-20,21
51,2015-02-21,15
52,2015-02-22,23
53,2015-02-23,27
54,2015-02-24,38
55,2015-02-25,65
56,2015-02-26,52
57,2015-02-27,46
58,2015-02-28,20
59,2015-03-01,12
60,2015-03-02,40
61,2015-03-03,27
62,2015-03-04,46
63,2015-03-05,5
64,2015-03-06,19
65,2015-03-07,21
66,2015-03-08,29
67,2015-03-09,90
68,2015-03-10,55
69,2015-03-11,89
70,2015-03-12,94
71,2015-03-13,74
72,2015-03-14,14
73,2015-03-15,34
74,2015-03-16,75
75,2015-03-17,73
76,2015-03-18,75
77,2015-03-19,76
78,2015-03-20,29
79,2015-03-21,42
80,2015-03-22,40
81,2015-03-23,72
82,2015-03-24,70
83,2015-03-25,73
84,2015-03-26,75
85,2015-03-27,75
86,2015-03-28,6
87,2015-03-29,35
88,2015-03-30,104
89,2015-03-31,62
90,2015-04-01,130
91,2015-04-02,118
92,2015-04-03,70
93,2015-04-04,67
94,2015-04-05,63
95,2015-04-06,122
96,2015-04-07,79
97,2015-04-08,101
98,2015-04-09,83
99,2015-04-10,95
100,2015-04-11,85
101,2015-04-12,75
102,2015-04-13,145
103,2015-04-14,141
104,2015-04-15,151
105,2015-04-16,143
106,2015-04-17,148
107,2015-04-18,129
108,2015-04-19,80
109,2015-04-20,69
110,2015-04-21,145
111,2015-04-22,110
112,2015-04-23,138
113,2015-04-24,120
114,2015-04-25,99
115,2015-04-26,99
116,2015-04-27,139
117,2015-04-28,169
118,2015-04-29,204
119,2015-04-30,170
120,2015-05-01,145
121,2015-05-02,107
122,2015-05-03,91
123,2015-05-04,199
124,2015-05-05,199
125,2015-05-06,189
126,2015-05-07,220
127,2015-05-08,186
128,2015-05-09,133
129,2015-05-10,140
130,2015-05-11,179
131,2015-05-12,216
132,2015-05-13,201
133,2015-05-14,213
134,2015-05-15,212
135,2015-05-16,140
136,2015-05-17,161
137,2015-05-18,230
138,2015-05-19,213
139,2015-05-20,196
140,2015-05-21,172
141,2015-05-22,165
142,2015-05-23,84
143,2015-05-24,96
144,2015-05-25,120
145,2015-05-26,179
146,2015-05-27,190
147,2015-05-28,185
148,2015-05-29,194
149,2015-05-30,111
150,2015-05-31,85
151,2015-06-01,81
152,2015-06-02,33
153,2015-06-03,141
154,2015-06-04,153
155,2015-06-05,167
156,2015-06-06,131
157,2015-06-07,104
158,2015-06-08,174
159,2015-06-09,199
160,2015-06-10,191
161,2015-06-11,175
162,2015-06-12,163
163,2015-06-13,124
164,2015-06-14,96
165,2015-06-15,127
166,2015-06-16,162
167,2015-06-17,171
168,2015-06-18,170
169,2015-06-19,194
170,2015-06-20,106
171,2015-06-21,100
172,2015-06-22,169
173,2015-06-23,156
174,2015-06-24,226
175,2015-06-25,187
176,2015-06-26,228
177,2015-06-27,65
178,2015-06-28,41
179,2015-06-29,204
180,2015-06-30,170
181,2015-07-01,197
182,2015-07-02,175
183,2015-07-03,106
184,2015-07-04,65
185,2015-07-05,104
186,2015-07-06,185
187,2015-07-07,186
188,2015-07-08,170
189,2015-07-09,170
190,2015-07-10,193
191,2015-07-11,137
192,2015-07-12,126
193,2015-07-13,204
194,2015-07-14,182
195,2015-07-15,159
196,2015-07-16,200
197,2015-07-17,176
198,2015-07-18,130
199,2015-07-19,96
200,2015-07-20,184
201,2015-07-21,200
202,2015-07-22,209
203,2015-07-23,193
204,2015-07-24,208
205,2015-07-25,105
206,2015-07-26,120
207,2015-07-27,202
208,2015-07-28,192
209,2015-07-29,191
210,2015-07-30,165
211,2015-07-31,209
212,2015-08-01,134
213,2015-08-02,102
214,2015-08-03,170
215,2015-08-04,201
216,2015-08-05,224
217,2015-08-06,168
218,2015-08-07,197
219,2015-08-08,145
220,2015-08-09,108
221,2015-08-10,176
222,2015-08-11,102
223,2015-08-12,196
224,2015-08-13,209
225,2015-08-14,182
226,2015-08-15,105
227,2015-08-16,107
228,2015-08-17,202
229,2015-08-18,198
230,2015-08-19,193
231,2015-08-20,175
232,2015-08-21,197
233,2015-08-22,128
234,2015-08-23,130
235,2015-08-24,186
236,2015-08-25,206
237,2015-08-26,175
238,2015-08-27,203
239,2015-08-28,209
240,2015-08-29,121
241,2015-08-30,90
242,2015-08-31,191
243,2015-09-01,215
244,2015-09-02,211
245,2015-09-03,200
246,2015-09-04,174
247,2015-09-05,104
248,2015-09-06,101
249,2015-09-07,121
250,2015-09-08,222
251,2015-09-09,217
252,2015-09-10,121
253,2015-09-11,207
254,2015-09-12,148
255,2015-09-13,88
256,2015-09-14,196
257,2015-09-15,210
258,2015-09-16,225
259,2015-09-17,202
260,2015-09-18,225
261,2015-09-19,154
262,2015-09-20,146
263,2015-09-21,208
264,2015-09-22,198
265,2015-09-23,220
266,2015-09-24,256
267,2015-09-25,229
268,2015-09-26,158
269,2015-09-27,151
270,2015-09-28,190
271,2015-09-29,192
272,2015-09-30,191
273,2015-10-01,140
274,2015-10-02,35
275,2015-10-03,60
276,2015-10-04,107
277,2015-10-05,182
278,2015-10-06,197
279,2015-10-07,216
280,2015-10-08,211
281,2015-10-09,147
282,2015-10-10,121
283,2015-10-11,137
284,2015-10-12,218
285,2015-10-13,224
286,2015-10-14,226
287,2015-10-15,199
288,2015-10-16,205
289,2015-10-17,118
290,2015-10-18,81
291,2015-10-19,163
292,2015-10-20,195
293,2015-10-21,223
294,2015-10-22,203
295,2015-10-23,202
296,2015-10-24,126
297,2015-10-25,86
298,2015-10-26,161
299,2015-10-27,201
300,2015-10-28,79
301,2015-10-29,195
302,2015-10-30,190
303,2015-10-31,174
304,2015-11-01,96
305,2015-11-02,203
306,2015-11-03,211
307,2015-11-04,200
308,2015-11-05,205
309,2015-11-06,211
310,2015-11-07,168
311,2015-11-08,125
312,2015-11-09,191
313,2015-11-10,88
314,2015-11-11,220
315,2015-11-12,167
316,2015-11-13,170
317,2015-11-14,101
318,2015-11-15,120
319,2015-11-16,176
320,2015-11-17,177
321,2015-11-18,184
322,2015-11-19,82
323,2015-11-20,199
324,2015-11-21,120
325,2015-11-22,135
326,2015-11-23,127
327,2015-11-24,141
328,2015-11-25,131
329,2015-11-26,47
330,2015-11-27,98
331,2015-11-28,53
332,2015-11-29,62
333,2015-11-30,143
334,2015-12-01,72
335,2015-12-02,118
336,2015-12-03,169
337,2015-12-04,150
338,2015-12-05,104
339,2015-12-06,115
340,2015-12-07,175
341,2015-12-08,169
342,2015-12-09,172
343,2015-12-10,190
344,2015-12-11,195
345,2015-12-12,148
346,2015-12-13,139
347,2015-12-14,177
348,2015-12-15,200
349,2015-12-16,184
350,2015-12-17,89
351,2015-12-18,143
352,2015-12-19,98
353,2015-12-20,58
354,2015-12-21,148
355,2015-12-22,113
356,2015-12-23,56
357,2015-12-24,29
358,2015-12-25,25
359,2015-12-26,80
360,2015-12-27,63
361,2015-12-28,73
362,2015-12-29,67
363,2015-12-30,90
364,2015-12-31,64
