,date,476
0,2015-01-01,32
1,2015-01-02,56
2,2015-01-03,27
3,2015-01-04,34
4,2015-01-05,58
5,2015-01-06,49
6,2015-01-07,43
7,2015-01-08,40
8,2015-01-09,42
9,2015-01-10,24
10,2015-01-11,49
11,2015-01-12,28
12,2015-01-13,59
13,2015-01-14,49
14,2015-01-15,61
15,2015-01-16,50
16,2015-01-17,39
17,2015-01-18,16
18,2015-01-19,39
19,2015-01-20,52
20,2015-01-21,61
21,2015-01-22,64
22,2015-01-23,68
23,2015-01-24,32
24,2015-01-25,61
25,2015-01-26,13
26,2015-01-27,10
27,2015-01-28,20
28,2015-01-29,27
29,2015-01-30,53
30,2015-01-31,49
31,2015-02-01,29
32,2015-02-02,7
33,2015-02-03,16
34,2015-02-04,31
35,2015-02-05,46
36,2015-02-06,44
37,2015-02-07,38
38,2015-02-08,40
39,2015-02-09,29
40,2015-02-10,45
41,2015-02-11,47
42,2015-02-12,54
43,2015-02-13,21
44,2015-02-14,20
45,2015-02-15,18
46,2015-02-16,19
47,2015-02-17,17
48,2015-02-18,38
49,2015-02-19,26
50,2015-02-20,28
51,2015-02-21,24
52,2015-02-22,20
53,2015-02-23,36
54,2015-02-24,40
55,2015-02-25,52
56,2015-02-26,30
57,2015-02-27,40
58,2015-02-28,40
59,2015-03-01,16
60,2015-03-02,28
61,2015-03-03,26
62,2015-03-04,33
63,2015-03-05,6
64,2015-03-06,29
65,2015-03-07,21
66,2015-03-08,40
67,2015-03-09,58
68,2015-03-10,54
69,2015-03-11,100
70,2015-03-12,67
71,2015-03-13,58
72,2015-03-14,19
73,2015-03-15,73
74,2015-03-16,73
75,2015-03-17,59
76,2015-03-18,59
77,2015-03-19,55
78,2015-03-20,45
79,2015-03-21,48
80,2015-03-22,41
81,2015-03-23,42
82,2015-03-24,72
83,2015-03-25,57
84,2015-03-26,50
85,2015-03-27,56
86,2015-03-28,10
87,2015-03-29,46
88,2015-03-30,83
89,2015-03-31,48
90,2015-04-01,98
91,2015-04-02,107
92,2015-04-03,59
93,2015-04-04,64
94,2015-04-05,45
95,2015-04-06,115
96,2015-04-07,74
97,2015-04-08,75
98,2015-04-09,80
99,2015-04-10,58
100,2015-04-11,73
101,2015-04-12,82
102,2015-04-13,138
103,2015-04-14,90
104,2015-04-15,97
105,2015-04-16,113
106,2015-04-17,79
107,2015-04-18,108
108,2015-04-19,105
109,2015-04-20,72
110,2015-04-21,100
111,2015-04-22,75
112,2015-04-23,86
113,2015-04-24,85
114,2015-04-25,65
115,2015-04-26,95
116,2015-04-27,105
117,2015-04-28,109
118,2015-04-29,127
119,2015-04-30,96
120,2015-05-01,99
121,2015-05-02,112
122,2015-05-03,120
