date,usage
2015-01-01,7
2015-01-02,66
2015-01-03,16
2015-01-04,23
2015-01-05,30
2015-01-06,17
2015-01-07,24
2015-01-08,31
2015-01-09,25
2015-01-10,17
2015-01-11,22
2015-01-12,17
2015-01-13,34
2015-01-14,36
2015-01-15,37
2015-01-16,30
2015-01-17,26
2015-01-18,12
2015-01-19,32
2015-01-20,40
2015-01-21,54
2015-01-22,57
2015-01-23,53
2015-01-24,18
2015-01-25,28
2015-01-26,16
2015-01-27,0
2015-01-28,8
2015-01-29,10
2015-01-30,19
2015-01-31,17
2015-02-01,18
2015-02-02,2
2015-02-03,17
2015-02-04,31
2015-02-05,25
2015-02-06,22
2015-02-07,26
2015-02-08,21
2015-02-09,26
2015-02-10,25
2015-02-11,45
2015-02-12,41
2015-02-13,23
2015-02-14,20
2015-02-15,3
2015-02-16,13
2015-02-17,12
2015-02-18,37
2015-02-19,31
2015-02-20,23
2015-02-21,10
2015-02-22,16
2015-02-23,20
2015-02-24,24
2015-02-25,34
2015-02-26,40
2015-02-27,29
2015-02-28,18
2015-03-01,9
2015-03-02,18
2015-03-03,9
2015-03-04,37
2015-03-05,4
2015-03-06,12
2015-03-07,21
2015-03-08,19
2015-03-09,54
2015-03-10,37
2015-03-11,76
2015-03-12,60
2015-03-13,64
2015-03-14,24
2015-03-15,31
2015-03-16,52
2015-03-17,67
2015-03-18,55
2015-03-19,58
2015-03-20,22
2015-03-21,40
2015-03-22,28
2015-03-23,37
2015-03-24,48
2015-03-25,46
2015-03-26,45
2015-03-27,60
2015-03-28,7
2015-03-29,39
2015-03-30,62
2015-03-31,35
2015-04-01,80
2015-04-02,100
2015-04-03,47
2015-04-04,60
2015-04-05,51
2015-04-06,100
2015-04-07,71
2015-04-08,79
2015-04-09,58
2015-04-10,77
2015-04-11,71
2015-04-12,56
2015-04-13,87
2015-04-14,124
2015-04-15,113
2015-04-16,118
2015-04-17,94
2015-04-18,78
2015-04-19,62
2015-04-20,42
2015-04-21,101
2015-04-22,61
2015-04-23,88
2015-04-24,67
2015-04-25,78
2015-04-26,71
2015-04-27,70
2015-04-28,114
2015-04-29,90
2015-04-30,72
2015-05-01,110
2015-05-02,88
2015-05-03,79
2015-05-04,134
2015-05-05,165
2015-05-06,97
2015-05-07,106
2015-05-08,104
2015-05-09,77
2015-05-10,94
2015-05-11,106
2015-05-12,125
2015-05-13,114
2015-05-14,127
2015-05-15,126
2015-05-16,87
2015-05-17,96
2015-05-18,108
2015-05-19,102
2015-05-20,107
2015-05-21,109
2015-05-22,111
2015-05-23,86
2015-05-24,103
2015-05-25,93
2015-05-26,143
2015-05-27,149
2015-05-28,135
2015-05-29,154
2015-05-30,143
2015-05-31,72
2015-06-01,64
2015-06-02,46
2015-06-03,159
2015-06-04,135
2015-06-05,120
2015-06-06,109
2015-06-07,114
2015-06-08,121
2015-06-09,138
2015-06-10,163
2015-06-11,163
2015-06-12,132
2015-06-13,100
2015-06-14,95
2015-06-15,100
2015-06-16,135
2015-06-17,151
2015-06-18,119
2015-06-19,130
2015-06-20,74
2015-06-21,106
2015-06-22,144
2015-06-23,103
2015-06-24,143
2015-06-25,128
2015-06-26,143
2015-06-27,66
2015-06-28,75
2015-06-29,131
2015-06-30,141
2015-07-01,124
2015-07-02,115
2015-07-03,90
2015-07-04,79
2015-07-05,107
2015-07-06,104
2015-07-07,127
2015-07-08,140
2015-07-09,117
2015-07-10,137
2015-07-11,123
2015-07-12,80
2015-07-13,137
2015-07-14,118
2015-07-15,116
2015-07-16,121
2015-07-17,118
2015-07-18,93
2015-07-19,98
2015-07-20,121
2015-07-21,87
2015-07-22,138
2015-07-23,148
2015-07-24,126
2015-07-25,101
2015-07-26,122
2015-07-27,129
2015-07-28,119
2015-07-29,154
2015-07-30,76
2015-07-31,133
2015-08-01,99
2015-08-02,118
2015-08-03,103
2015-08-04,136
2015-08-05,122
2015-08-06,144
2015-08-07,164
2015-08-08,108
2015-08-09,120
2015-08-10,120
2015-08-11,161
2015-08-12,189
2015-08-13,151
2015-08-14,128
2015-08-15,125
2015-08-16,101
2015-08-17,109
2015-08-18,110
2015-08-19,106
2015-08-20,108
2015-08-21,103
2015-08-22,124
2015-08-23,108
2015-08-24,92
2015-08-25,143
2015-08-26,128
2015-08-27,132
2015-08-28,114
2015-08-29,98
2015-08-30,94
2015-08-31,82
2015-09-01,123
2015-09-02,123
2015-09-03,112
2015-09-04,96
2015-09-05,98
2015-09-06,134
2015-09-07,79
2015-09-08,127
2015-09-09,135
2015-09-10,82
2015-09-11,155
2015-09-12,106
2015-09-13,134
2015-09-14,129
2015-09-15,131
2015-09-16,133
2015-09-17,140
2015-09-18,112
2015-09-19,110
2015-09-20,95
2015-09-21,156
2015-09-22,142
2015-09-23,129
2015-09-24,159
2015-09-25,184
2015-09-26,108
2015-09-27,150
2015-09-28,141
2015-09-29,137
2015-09-30,121
2015-10-01,104
2015-10-02,26
2015-10-03,65
2015-10-04,71
2015-10-05,140
2015-10-06,206
2015-10-07,172
2015-10-08,189
2015-10-09,119
2015-10-10,153
2015-10-11,141
2015-10-12,151
2015-10-13,146
2015-10-14,200
2015-10-15,168
2015-10-16,173
2015-10-17,104
2015-10-18,85
2015-10-19,84
2015-10-20,116
2015-10-21,194
2015-10-22,158
2015-10-23,131
2015-10-24,94
2015-10-25,83
2015-10-26,103
2015-10-27,157
2015-10-28,49
2015-10-29,181
2015-10-30,183
2015-10-31,133
2015-11-01,123
2015-11-02,182
2015-11-03,228
2015-11-04,225
2015-11-05,163
2015-11-06,185
2015-11-07,132
2015-11-08,90
2015-11-09,166
2015-11-10,70
2015-11-11,139
2015-11-12,123
2015-11-13,147
2015-11-14,74
2015-11-15,75
2015-11-16,94
2015-11-17,146
2015-11-18,161
2015-11-19,55
2015-11-20,125
2015-11-21,91
2015-11-22,75
2015-11-23,73
2015-11-24,79
2015-11-25,87
2015-11-26,69
2015-11-27,89
2015-11-28,62
2015-11-29,60
2015-11-30,83
2015-12-01,48
2015-12-02,71
2015-12-03,98
2015-12-04,118
