date,usage
2015-01-01,25
2015-01-02,30
2015-01-03,25
2015-01-04,19
2015-01-05,47
2015-01-06,17
2015-01-07,23
2015-01-08,27
2015-01-09,17
2015-01-10,16
2015-01-11,22
2015-01-12,20
2015-01-13,37
2015-01-14,46
2015-01-15,42
2015-01-16,35
2015-01-17,19
2015-01-18,6
2015-01-19,31
2015-01-20,45
2015-01-21,51
2015-01-22,26
2015-01-23,41
2015-01-24,17
2015-01-25,37
2015-01-26,13
2015-01-27,3
2015-01-28,18
2015-01-29,27
2015-01-30,24
2015-01-31,26
2015-02-01,31
2015-02-02,2
2015-02-03,14
2015-02-04,28
2015-02-05,22
2015-02-06,18
2015-02-07,21
2015-02-08,33
2015-02-09,14
2015-02-10,18
2015-02-11,32
2015-02-12,30
2015-02-13,32
2015-02-14,16
2015-02-15,11
2015-02-16,13
2015-02-17,7
2015-02-18,23
2015-02-19,22
2015-02-20,17
2015-02-21,10
2015-02-22,14
2015-02-23,24
2015-02-24,22
2015-02-25,26
2015-02-26,27
2015-02-27,29
2015-02-28,22
2015-03-01,14
2015-03-02,16
2015-03-03,23
2015-03-04,21
2015-03-05,5
2015-03-06,9
2015-03-07,33
2015-03-08,27
2015-03-09,49
2015-03-10,37
2015-03-11,48
2015-03-12,49
2015-03-13,30
2015-03-14,17
2015-03-15,40
2015-03-16,50
2015-03-17,45
2015-03-18,35
2015-03-19,51
2015-03-20,14
2015-03-21,24
2015-03-22,33
2015-03-23,40
2015-03-24,40
2015-03-25,39
2015-03-26,38
2015-03-27,48
2015-03-28,2
2015-03-29,43
2015-03-30,50
2015-03-31,50
2015-04-01,53
2015-04-02,63
2015-04-03,41
2015-04-04,48
2015-04-05,51
2015-04-06,63
2015-04-07,45
2015-04-08,41
2015-04-09,51
2015-04-10,55
2015-04-11,47
2015-04-12,45
2015-04-13,65
2015-04-14,65
2015-04-15,66
2015-04-16,69
2015-04-17,69
2015-04-18,74
2015-04-19,77
2015-04-20,38
2015-04-21,54
2015-04-22,46
2015-04-23,62
2015-04-24,53
2015-04-25,71
2015-04-26,88
2015-04-27,68
2015-04-28,93
2015-04-29,73
2015-04-30,62
2015-05-01,87
2015-05-02,64
2015-05-03,71
2015-05-04,71
2015-05-05,83
2015-05-06,75
2015-05-07,93
2015-05-08,89
2015-05-09,69
2015-05-10,60
2015-05-11,95
2015-05-12,88
2015-05-13,85
2015-05-14,86
2015-05-15,97
2015-05-16,60
2015-05-17,69
2015-05-18,72
2015-05-19,80
2015-05-20,87
2015-05-21,97
2015-05-22,100
2015-05-23,60
2015-05-24,89
2015-05-25,86
2015-05-26,88
2015-05-27,61
2015-05-28,78
2015-05-29,80
2015-05-30,105
2015-05-31,56
2015-06-01,35
2015-06-02,30
2015-06-03,108
2015-06-04,86
2015-06-05,88
2015-06-06,95
2015-06-07,92
2015-06-08,90
2015-06-09,99
2015-06-10,98
2015-06-11,87
2015-06-12,102
2015-06-13,71
2015-06-14,83
2015-06-15,77
2015-06-16,81
2015-06-17,96
2015-06-18,77
2015-06-19,86
2015-06-20,97
2015-06-21,74
2015-06-22,105
2015-06-23,79
2015-06-24,91
2015-06-25,93
2015-06-26,104
2015-06-27,41
2015-06-28,82
2015-06-29,110
2015-06-30,96
